"","seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue"
"55","chr1",1780457,2133352,352896,"*",0.0933684678756472,"NADK","chr1-2132858-2133846",1.7939423626174,0.0364111844632451
"56","chr1",1891117,1909029,17913,"*",-0.125900402093418,"GNB1","chr1-1908375-1909683",-2.49546827206042,0.00628955020844148
"57","chr1",1891117,2126989,235873,"*",0.107058402169628,"GNB1","chr1-2126399-2127578",2.27388594794628,0.0114864223970857
"58","chr1",1891117,2205099,313983,"*",0.097389189114856,"GNB1","chr1-2204555-2205642",1.77604970087409,0.0378623628147172
"59","chr1",1891117,2212720,321604,"*",-0.098713984546441,"GNB1","chr1-2212419-2213021",-2.14541878010709,0.0159596894407399
"60","chr1",1891117,2246776,355660,"*",-0.0924001606369182,"GNB1","chr1-2246626-2246926",-1.77615780747224,0.0378534551959192
"61","chr1",1891117,2381905,490789,"*",0.0881805073545543,"GNB1","chr1-2381758-2382051",1.68501964803136,0.04599239038904
"62","chr1",1919364,2228695,309332,"*",0.0903433298982274,"SKI","chr1-1918886-1919842",1.91590224683524,0.0276887697285815
"63","chr1",2050352,2228695,178344,"*",0.138966044348177,"SKI","chr1-2049875-2050828",2.94267079956082,0.00162697116912364
"64","chr1",2126989,2555639,428651,"*",0.117108054268662,"TNFRSF14","chr1-2126399-2127578",2.17170187379005,0.0149390785566141
"65","chr1",2189670,2228695,39026,"*",0.109655366713992,"SKI","chr1-2189378-2189962",2.22371516719426,0.0130838070565321
"66","chr1",2199258,2555639,356382,"*",0.0830573908743208,"TNFRSF14","chr1-2198901-2199615",1.75982948565766,0.0392183610422226
"67","chr1",2205099,2212720,7622,"*",-0.0918395251895543,"FAAP20","chr1-2204555-2205642",-1.85927300854027,0.0314942254241447
"68","chr1",2212720,2555639,342920,"*",0.0858594890877769,"TNFRSF14","chr1-2212419-2213021",1.7435677337407,0.0406172468808606
"69","chr1",2212720,2556151,343432,"*",0.103699121852653,"FAAP20","chr1-2554925-2557376",2.15570274401849,0.0155534418903037
"70","chr1",2228695,2526291,297597,"*",-0.0889815367257589,"SKI","chr1-2525828-2526754",-1.70156838568956,0.0444181540604941
"71","chr1",2246776,2555639,308864,"*",0.0896357390541126,"TNFRSF14","chr1-2246626-2246926",1.66795937034829,0.0476618962743641
"72","chr1",2255851,2391775,135925,"*",0.15689615978124,"RER1","chr1-2255232-2256470",2.01300227871294,0.0220571948151451
"73","chr1",2315039,2391775,76737,"*",0.166989168298994,"RER1","chr1-2314722-2315356",2.39496566131401,0.00831096094122795
"74","chr1",2391775,2642859,251085,"*",0.146157767679802,"RER1","chr1-2642282-2643435",1.95849659489915,0.0250858851040986
"75","chr1",3491311,3857214,365904,"*",0.274493978720192,"CEP104","chr1-3491101-3491520",6.13350978696804,4.29805637971002e-10
"76","chr1",3747210,3857214,110005,"*",0.0987377777946189,"CEP104","chr1-3746864-3747555",2.30296551286476,0.0106403917819519
"77","chr1",5991466,6026733,35268,"*",-0.0926715277167165,"KCNAB2","chr1-6026014-6027452",-2.18672934804397,0.0143811439160739
"78","chr1",5991466,6260211,268746,"*",-0.108524785633477,"KCNAB2","chr1-6259927-6260495",-2.0317541097494,0.0210892775247397
"79","chr1",5992473,6026733,34261,"*",0.0644975521369264,"NPHP4","chr1-6026014-6027452",1.65813958198502,0.0486446481084782
"80","chr1",6014776,6209389,194614,"*",0.152374030479115,"RPL22","chr1-6014627-6014924",2.74303596424529,0.00304370089921359
"81","chr1",6209389,6359459,150071,"*",-0.117076290295856,"RPL22","chr1-6358883-6360034",-2.25200558336445,0.0121609595910716
"82","chr1",6235806,6701924,466119,"*",-0.0822460622387063,"DNAJC11","chr1-6235332-6236280",-1.71847721887699,0.042854803120832
"83","chr1",6359459,6785324,425866,"*",-0.112047344578112,"CAMTA1","chr1-6358883-6360034",-2.00536805047042,0.0224618573447717
"84","chr1",6602691,6785324,182634,"*",0.0862858650698722,"CAMTA1","chr1-6602013-6603369",1.69888667592097,0.0446702689888752
"85","chr1",7954291,8026580,72290,"*",0.133187169598017,"PARK7","chr1-8025649-8027511",1.85718598930498,0.0316423488078892
"86","chr1",8525788,8817643,291856,"*",0.104744686539136,"RERE","chr1-8525352-8526224",2.23496514816125,0.012709818444327
"87","chr1",8712797,9129170,416374,"*",0.133989760349775,"GPR157","chr1-8712376-8713217",2.39093626743974,0.00840273491481863
"88","chr1",8817433,9129170,311738,"*",0.153689507014733,"GPR157","chr1-8816643-8818222",2.77765603070045,0.00273762725684197
"89","chr1",8817643,8848948,31306,"*",0.107126428421652,"RERE","chr1-8848742-8849153",2.17373291466633,0.0148625996206319
"90","chr1",8878644,9129170,250527,"*",-0.082877167181828,"GPR157","chr1-8877831-8879456",-1.80422684429189,0.0355978763478502
"91","chr1",8879249,9163942,284694,"*",-0.0962668004473131,"ENO1","chr1-9163659-9164224",-1.94534082824399,0.0258669856430546
"92","chr1",9069660,9234775,165116,"*",0.121379908494159,"H6PD","chr1-9069361-9069958",2.10572952104981,0.0176139269890061
"93","chr1",9413412,9824526,411115,"*",0.114907618244856,"CLSTN1","chr1-9413031-9413792",2.06331266916666,0.019541465570868
"94","chr1",9428875,9651732,222858,"*",0.172258370070446,"PIK3CD","chr1-9428511-9429239",2.46964891935464,0.00676228563252902
"95","chr1",9428875,9910336,481462,"*",0.102298491461504,"CTNNBIP1","chr1-9428511-9429239",1.65050982867152,0.0494193523686455
"96","chr1",9539482,9900497,361016,"*",-0.121124402002009,"SLC25A33","chr1-9900049-9900945",-2.05874284655071,0.0197594396716029
"97","chr1",9539602,9651732,112131,"*",0.205965783114368,"PIK3CD","chr1-9538863-9540341",2.74762889193139,0.00300139548464396
"98","chr1",9588931,9910336,321406,"*",0.183684834099064,"CTNNBIP1","chr1-9588399-9589463",3.18529781027781,0.000723025560717931
"99","chr1",9627169,9910336,283168,"*",0.13518194128381,"CTNNBIP1","chr1-9626792-9627545",2.18607614847904,0.014405017336887
"100","chr1",9651732,9689381,37650,"*",0.160903449180732,"PIK3CD","chr1-9688961-9689800",2.13762796392262,0.0162734751399972
"101","chr1",9651732,9900497,248766,"*",-0.0769395323707204,"PIK3CD","chr1-9900049-9900945",-1.79757306160069,0.0361223452220409
"102","chr1",9651732,9943025,291294,"*",-0.08575628440989,"PIK3CD","chr1-9942461-9943589",-2.20643185561168,0.0136768883178799
"103","chr1",9652153,10032832,380680,"*",-0.108166528787865,"UBE4B","chr1-9651528-9652778",-2.11894845999001,0.017047411446804
"104","chr1",9689381,9910336,220956,"*",0.112470411076084,"CTNNBIP1","chr1-9688961-9689800",1.94489048230116,0.0258940803957969
"105","chr1",9824526,10033072,208547,"*",0.0988248377588855,"CLSTN1","chr1-10032346-10033797",1.79498456619835,0.0363280794869614
"106","chr1",9900497,10210805,310309,"*",0.15375081972275,"KIF1B","chr1-9900049-9900945",2.68164593004773,0.0036630476910587
"107","chr1",9910167,9910336,170,"*",-0.0670200190921549,"CTNNBIP1","chr1-9909200-9911134",-1.76881859625501,0.0384620761780113
"108","chr1",9910336,10210708,300373,"*",0.145977988441725,"CTNNBIP1","chr1-10209814-10211601",2.58142291526971,0.0049196981236796
"109","chr1",10032832,10210708,177877,"*",0.110844178860655,"UBE4B","chr1-10209814-10211601",2.01960954264761,0.021711952270101
"110","chr1",10032832,10475077,442246,"*",0.154030337325126,"UBE4B","chr1-10474559-10475594",2.58142621059862,0.00491965115662727
"111","chr1",10398946,10472288,73343,"*",0.0965845268364732,"PEX14","chr1-10398312-10399579",2.28275600854153,0.0112223722934028
"112","chr1",10430411,10472526,42116,"*",0.102948721185276,"DFFA","chr1-10429745-10431077",1.75984823369358,0.0392167712011497
"113","chr1",10472526,10475077,2552,"*",0.0992187277560681,"DFFA","chr1-10474559-10475594",1.72270498848757,0.0424709438865652
"114","chr1",10965804,11047233,81430,"*",0.151459529246721,"MASP2","chr1-10965525-10966083",3.14700668077491,0.000824755964309481
"115","chr1",10965804,11262507,296704,"*",-0.0956674026688851,"MTOR","chr1-10965525-10966083",-1.73530258573368,0.0413436120039506
"116","chr1",11012344,11012532,189,"*",0.0781106649572474,"TARDBP","chr1-11011778-11013286",1.95096844755384,0.0255303996450305
"117","chr1",11059980,11060024,45,"*",0.154279674907682,"SRM","chr1-11059491-11060468",2.72011163801726,0.00326299398715247
"118","chr1",11262507,11654669,392163,"*",0.0980526234289967,"MTOR","chr1-11654372-11654965",1.71876276684633,0.042828788878574
"119","chr1",11650490,11806920,156431,"*",0.0936874891646019,"MTHFR","chr1-11650191-11650789",1.92772132526292,0.0269448990553764
"120","chr1",11654669,11806920,152252,"*",0.0998532900183916,"MTHFR","chr1-11654372-11654965",1.73875974943944,0.041038515654526
"121","chr1",11664370,11980181,315812,"*",0.126878646465247,"MFN2","chr1-11663799-11664941",2.00119095909168,0.0226859074500481
"122","chr1",11790864,11806920,16057,"*",0.0925824627127257,"MTHFR","chr1-11790559-11791169",1.77751887567139,0.0377414540056939
"123","chr1",11805939,12166943,361005,"*",0.118906863050329,"TNFRSF1B","chr1-11805333-11806545",1.87540065211627,0.0303688127480378
"124","chr1",11806096,11960763,154668,"*",0.103763703017986,"CLCN6","chr1-11960538-11960988",1.91960619271957,0.027453830622064
"125","chr1",11806920,11908857,101938,"*",-0.0921734622971817,"MTHFR","chr1-11907790-11909924",-2.00612657048885,0.0224213728282428
"126","chr1",11806920,11980206,173287,"*",0.135718412783436,"MTHFR","chr1-11979626-11980786",2.39917951734899,0.00821592834897299
"127","chr1",11806920,12019483,212564,"*",0.213683378576493,"MTHFR","chr1-12018963-12020003",3.68893078508856,0.000112599234109362
"128","chr1",11806920,12178185,371266,"*",0.0957795354996769,"MTHFR","chr1-12177852-12178517",1.73896861323432,0.0410201419692979
"129","chr1",11908857,12166943,258087,"*",0.15776283139573,"TNFRSF1B","chr1-11907790-11909924",2.51787399554268,0.00590327750433377
"130","chr1",11980181,11980206,26,"*",-0.0819819267237809,"MFN2","chr1-11979626-11980786",-1.81474445030959,0.0347815953215135
"131","chr1",11980206,12166943,186738,"*",0.0995909481304607,"TNFRSF1B","chr1-11979626-11980786",1.6515624649489,0.0493118885302121
"132","chr1",12019483,12166943,147461,"*",0.126075015647328,"TNFRSF1B","chr1-12018963-12020003",2.07287907767771,0.0190917673131171
"133","chr1",12166943,12604441,437499,"*",0.11448201253315,"TNFRSF1B","chr1-12604198-12604683",2.10135718815778,0.017804811551555
"134","chr1",12167032,12230067,63036,"*",0.0809750381590277,"VPS13D","chr1-12166718-12167345",1.74290280083852,0.0406752973646648
"135","chr1",12230067,12345179,115113,"*",0.118976377289501,"VPS13D","chr1-12344228-12346129",2.7368631210373,0.00310140480557881
"136","chr1",15152532,15617454,464923,"*",0.0861687220205616,"TMEM51","chr1-15616797-15618110",1.887138298053,0.0295708633530221
"137","chr1",15352635,15617500,264866,"*",0.102414885254888,"DDI2","chr1-15352426-15352843",1.69400553825774,0.0451321153265525
"138","chr1",15409634,15617500,207867,"*",-0.0784322309678853,"DDI2","chr1-15409302-15409966",-1.65018079941711,0.0494529813525984
"139","chr1",15409895,15524623,114729,"*",-0.106487498492556,"EFHD2","chr1-15523820-15525425",-1.87201572228311,0.0306022141989947
"140","chr1",15524623,15526813,2191,"*",-0.102446373794272,"DNAJC16","chr1-15523820-15525425",-1.89363509620196,0.0291367308462811
"141","chr1",15524623,15684332,159710,"*",0.151389189352429,"PLEKHM2","chr1-15523820-15525425",2.43071675973765,0.0075344947171394
"142","chr1",15526534,15975580,449047,"*",0.0883656996632106,"CASP9","chr1-15974904-15976256",1.76552724288319,0.0387375979023149
"143","chr1",15603568,15847864,244297,"*",-0.0709441789736492,"SPEN","chr1-15603117-15604019",-1.77532677365136,0.0379219735519447
"144","chr1",15847864,16206746,358883,"*",-0.0680000870846704,"SPEN","chr1-16206256-16207235",-1.91277181771865,0.0278886352585667
"145","chr1",15975580,15976132,553,"*",0.181033831302497,"ZBTB17","chr1-15974904-15976256",2.8738336245863,0.00202761262476649
"146","chr1",15976132,16073512,97381,"*",0.128606150260815,"ZBTB17","chr1-16073208-16073815",2.09915308205198,0.0179017042003788
"147","chr1",15976132,16236776,260645,"*",0.114338560502598,"ZBTB17","chr1-16236154-16237398",2.00238196569854,0.0226218332850406
"148","chr1",16352454,16644389,291936,"*",-0.108107699186947,"FBXO42","chr1-16643702-16645076",-2.14452395973316,0.0159954638744699
"149","chr1",16352575,16727665,375091,"*",0.144260971594561,"SZRD1","chr1-16726869-16728460",2.71272087497832,0.00333666457257327
"150","chr1",16440672,16904626,463955,"*",0.135674937798871,"NECAP2","chr1-16903547-16905705",2.00834314106253,0.022303420246085
"151","chr1",16727665,17054170,326506,"*",0.099297213010748,"SDHB","chr1-16726869-16728460",1.96488513607135,0.024713766732361
"152","chr1",16896361,17054170,157810,"*",-0.0942863478195342,"SDHB","chr1-16895556-16897165",-1.72782639428341,0.0420096768991335
"153","chr1",16904626,17119435,214810,"*",0.130576983713118,"PADI2","chr1-16903547-16905705",2.16863069686526,0.0150553663623174
"154","chr1",17054170,17125891,71722,"*",0.138811501622041,"SDHB","chr1-17125739-17126043",3.01453540474544,0.00128686584988367
"155","chr1",17066725,17439724,373000,"*",0.134231693085422,"RCC2","chr1-17066470-17066979",2.18154642113075,0.0145715124326145
"156","chr1",17119435,17119490,56,"*",0.124622763670995,"PADI2","chr1-17119349-17119631",1.93797234060302,0.0263132985748553
"157","chr1",17119490,17439724,320235,"*",-0.0824243850784423,"RCC2","chr1-17119349-17119631",-1.89479792765547,0.0290595889346574
"158","chr1",17128537,17539835,411299,"*",0.201237203740044,"ARHGEF10L","chr1-17128410-17128664",3.48170171696375,0.000249119178532003
"159","chr1",17141769,17539835,398067,"*",0.100216818413131,"ARHGEF10L","chr1-17141439-17142098",1.7046888807895,0.0441262323588222
"160","chr1",17431747,17439724,7978,"*",0.123923876983704,"RCC2","chr1-17431624-17431870",1.76794885197823,0.0385347274043294
"161","chr1",18902604,19251539,348936,"*",0.119329085944069,"MRTO4","chr1-18902010-18903198",2.3517535577369,0.00934257494329546
"162","chr1",18926670,19210276,283607,"*",0.08513220925238,"UBR4","chr1-18926412-18926927",1.66586017752476,0.0478706334392391
"163","chr1",18956278,19251539,295262,"*",-0.0901038514587629,"MRTO4","chr1-18955473-18957082",-1.73487780679736,0.0413812254416096
"164","chr1",19251539,19468578,217040,"*",0.125386571600036,"MRTO4","chr1-19468358-19468798",2.20615365582198,0.013686621463559
"165","chr1",19485539,19799932,314394,"*",-0.122905570735762,"CAPZB","chr1-19799298-19800566",-2.34555489074815,0.00949939043632862
"166","chr1",19485539,19882449,396911,"*",-0.0991567167793269,"CAPZB","chr1-19881930-19882967",-1.93361952504784,0.0265799624198493
"167","chr1",19597051,19799945,202895,"*",0.152518237999093,"TMCO4","chr1-19596251-19597851",2.29241269635418,0.0109409200391889
"168","chr1",19715767,19799945,84179,"*",0.181186296172063,"TMCO4","chr1-19715594-19715939",2.99554832234251,0.00136975945659755
"169","chr1",19799932,19799945,14,"*",0.141959473810726,"TMCO4","chr1-19799298-19800566",2.15913383039221,0.0154198928646992
"170","chr1",20661544,20717854,56311,"*",0.126648727720096,"DDOST","chr1-20717493-20718215",1.91544402336941,0.0277179506958726
"171","chr1",20732118,21176888,444771,"*",0.135785070100098,"EIF4G3","chr1-20731798-20732438",2.62496384111805,0.00433290847702872
"172","chr1",21176888,21261983,85096,"*",0.0993729507569052,"EIF4G3","chr1-21261760-21262205",1.75702014908135,0.0394571874298119
"173","chr1",21176888,21290123,113236,"*",-0.0901833067076828,"EIF4G3","chr1-21289740-21290505",-1.83743323357265,0.0330729822302253
"174","chr1",21345364,21345504,141,"*",0.133769225339282,"ECE1","chr1-21344714-21346013",2.64462789619163,0.00408903972051195
"175","chr1",21783606,21964112,180507,"*",0.0998746567310804,"USP48","chr1-21963962-21964261",2.23405134150791,0.0127398475490162
"176","chr1",21783606,22031732,248127,"*",0.076731013371521,"USP48","chr1-22031549-22031915",1.90203547323486,0.0285832586040246
"177","chr1",22452047,22636506,184460,"*",0.193952859613337,"C1QA","chr1-22451451-22452642",3.77237023818887,8.085203427027e-05
"178","chr1",22452047,22643630,191584,"*",0.116296490525753,"C1QC","chr1-22451451-22452642",2.12701298966876,0.0167095019617664
"179","chr1",22652762,22652963,202,"*",0.157884242562923,"C1QB","chr1-22652637-22653289",2.66174013507331,0.00388689342864936
"180","chr1",22652762,23019557,366796,"*",-0.102607607390923,"C1QB","chr1-23018828-23020286",-2.0515096034918,0.0201086726865877
"181","chr1",23019448,23378372,358925,"*",0.106060210090974,"KDM1A","chr1-23378232-23378511",2.12495984771836,0.0167949817126674
"182","chr1",23019557,23344336,324780,"*",-0.0951720335907307,"HNRNPR","chr1-23018828-23020286",-1.87976334719357,0.0300701689151082
"183","chr1",23177808,23528261,350454,"*",-0.0999509164691953,"LUZP1","chr1-23528080-23528441",-2.08038237605753,0.018745237229609
"184","chr1",23177808,23559375,381568,"*",-0.0836969391468368,"LUZP1","chr1-23558981-23559769",-1.81187005325883,0.0350031388018172
"185","chr1",23344099,23344336,238,"*",0.126188276029536,"HNRNPR","chr1-23343281-23344916",2.36849482090722,0.00893031522270626
"186","chr1",23344099,23691779,347681,"*",0.0952154397825337,"RPL11","chr1-23343281-23344916",1.73068610207369,0.0417538826808437
"187","chr1",23344099,23778405,434307,"*",-0.0842194337279703,"PITHD1","chr1-23343281-23344916",-1.6531176925573,0.0491534566126089
"188","chr1",23344336,23524959,180624,"*",0.10440484986857,"HNRNPR","chr1-23524762-23525155",1.78154037750873,0.0374121073752475
"189","chr1",23344336,23554807,210472,"*",0.121359916012147,"HNRNPR","chr1-23554459-23555154",2.29903222102348,0.0107515548622767
"190","chr1",23344336,23825302,480967,"*",0.10213022385773,"HNRNPR","chr1-23824932-23825672",1.65458400673194,0.0490044549487537
"191","chr1",23691779,23691884,106,"*",0.108247813237728,"RPL11","chr1-23691421-23692347",2.04599177713216,0.0203785898510796
"192","chr1",23691779,23800749,108971,"*",0.103348024060389,"RPL11","chr1-23800445-23801052",2.0182034833849,0.021785036761434
"193","chr1",23772303,23778405,6103,"*",0.145799927408232,"PITHD1","chr1-23772163-23772443",2.44530439945463,0.00723649654196581
"194","chr1",23772303,23980927,208625,"*",0.131453883178751,"SRSF10","chr1-23772163-23772443",2.44339751522859,0.0072748506757492
"195","chr1",23778405,23916557,138153,"*",0.146829596824177,"PITHD1","chr1-23916064-23917049",2.61966447801173,0.00440081584162588
"196","chr1",23791115,23959109,167995,"*",0.0925275874741795,"PNRC2","chr1-23790785-23791445",1.79494910180378,0.0363309048524221
"197","chr1",23916557,23959109,42553,"*",0.124391004206833,"PNRC2","chr1-23916064-23917049",2.50949246019374,0.00604523983454941
"198","chr1",23916557,23980927,64371,"*",0.0993014654775357,"SRSF10","chr1-23916064-23917049",1.67700723150818,0.0467705338787284
"199","chr1",23916557,24187959,271403,"*",0.148726601631371,"IFNLR1","chr1-23916064-23917049",2.00214470528589,0.0226345853162187
"200","chr1",23959109,24322062,362954,"*",0.0796249451971535,"PNRC2","chr1-24321626-24322497",1.87060857726484,0.0306996774323591
"201","chr1",24187959,24392210,204252,"*",0.274271957669291,"IFNLR1","chr1-24391826-24392594",4.44547711562442,4.38485081766412e-06
"202","chr1",24187959,24415795,227837,"*",0.148203080558585,"IFNLR1","chr1-24415257-24416332",2.20100483217195,0.0138678408783775
"203","chr1",24187959,24536444,348486,"*",0.1650711643815,"IFNLR1","chr1-24536029-24536859",3.27700939013279,0.000524564401299627
"204","chr1",24481163,24631716,150554,"*",0.093464036647969,"SRRM1","chr1-24480900-24481425",1.64605092334938,0.0498766376121862
"205","chr1",24502593,24631716,129124,"*",0.0978488150324989,"SRRM1","chr1-24501827-24503359",1.76875803562145,0.0384671312924181
"206","chr1",24536444,24631716,95273,"*",-0.0986817157094696,"SRRM1","chr1-24536029-24536859",-2.16724032842964,0.0151082669063995
"207","chr1",24631716,24857386,225671,"*",0.160321903867551,"SRRM1","chr1-24856856-24857915",3.10367505702181,0.000955665623523068
"208","chr1",24631716,25022651,390936,"*",0.10337794835082,"SRRM1","chr1-25022079-25023222",1.77743384368412,0.0377484432879499
"209","chr1",24631716,25030861,399146,"*",0.117145332908749,"SRRM1","chr1-25030681-25031040",2.11073053001481,0.0173977401346536
"210","chr1",24745357,25022651,277295,"*",0.0903297188941019,"CLIC4","chr1-25022079-25023222",1.67243862444186,0.0472189305338054
"211","chr1",24745400,24965121,219722,"*",0.093063821924269,"RUNX3","chr1-24744733-24746067",1.72228657925434,0.0425088088258415
"212","chr1",24848299,25232502,384204,"*",-0.110364007260192,"SYF2","chr1-24847660-24848938",-2.40031586006459,0.00819046506734864
