"peak","motif_id","tf_name","avg_log2FC","p_val_adj","gene","score","zscore","pvalue"
"chr2-213151305-213152395","MA0031.1","FOXD1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0131.2","HINFP",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0149.1","EWSR1-FLI1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1105.2","GRHL2",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0041.2","FOXD3",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1514.1","KLF17",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0596.1","SREBF2",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0470.2","E2F4",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1929.1","CTCF",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0849.1","FOXO6",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0130.1","ZNF354C",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0901.2","HOXB13",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1961.1","PATZ1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0468.1","DUX4",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1728.1","ZNF549",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0081.2","SPIB",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1564.1","SP9",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1522.1","MAZ",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1712.1","ZNF454",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0773.1","MEF2D",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1650.1","ZBTB14",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1517.1","KLF6",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0465.2","CDX2",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1721.1","ZNF93",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0079.5","SP1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0476.1","FOS",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1152.1","SOX15",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1981.1","ZNF530",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1596.1","ZNF460",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0694.1","ZBTB7B",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0593.1","FOXP2",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0625.2","NFATC3",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1640.1","MEIS2",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0595.1","SREBF1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1651.1","ZFP42",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0685.2","SP4",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0850.1","FOXP3",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1113.2","PBX2",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0100.3","MYB",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1106.1","HIF1A",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0747.1","SP8",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0613.1","FOXG1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0811.1","TFAP2B",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0667.1","MYF6",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1515.1","KLF2",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1155.1","ZSCAN4",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0755.1","CUX2",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1965.1","SP5",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0845.1","FOXB1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0852.2","FOXK1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0524.2","TFAP2C",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1480.1","DPRX",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1513.1","KLF15",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0033.2","FOXL1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0042.2","FOXI1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0481.3","FOXP1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0493.2","KLF1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1978.1","ZNF354A",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1587.1","ZNF135",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0039.4","KLF4",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0712.2","OTX2",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1512.1","KLF11",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1653.1","ZNF148",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1959.1","KLF7",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0740.2","KLF14",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0499.2","MYOD1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0742.2","KLF12",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1508.1","IKZF1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0162.4","EGR1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0632.2","TCFL5",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0810.1","TFAP2A",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1938.1","ERF::NHLH1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1683.1","FOXA3",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0657.1","KLF13",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1973.1","ZKSCAN3",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0030.1","FOXF2",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1585.1","ZKSCAN1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0148.4","FOXA1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0665.1","MSC",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0599.1","KLF5",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0598.3","EHF",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1714.1","ZNF675",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1641.1","MYF5",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0754.2","CUX1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0864.2","E2F2",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1727.1","ZNF417",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0872.1","TFAP2A",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0846.1","FOXC2",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0691.1","TFAP4",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1630.2","ZNF281",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1976.1","ZNF320",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0640.2","ELF3",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA1099.2","HES1",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr2-213151305-213152395","MA0516.3","SP2",1.84338837003852,0.0004098570597867,"IKZF2",0.148201420948154,8.00951209534952,5.75822062519079e-16
"chr17-36181560-36184106","MA0486.2","HSF1",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0159.1","RARA::RXRA",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1150.1","RORB",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1107.2","KLF9",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1710.1","ZNF257",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1636.1","CEBPG",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1584.1","ZIC5",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0528.2","ZNF263",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1485.1","FERD3L",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0149.1","EWSR1-FLI1",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0713.1","PHOX2A",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1149.1","RARA::RXRG",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0039.4","KLF4",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0698.1","ZBTB18",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1579.1","ZBTB26",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0144.2","STAT3",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1548.1","PLAGL2",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0782.2","PKNOX1",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1151.1","RORC",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0696.1","ZIC1",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0499.2","MYOD1",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1709.1","ZIM3",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0752.1","ZNF410",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1945.1","ETV5::FIGLA",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0259.1","ARNT::HIF1A",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0620.3","MITF",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0809.2","TEAD4",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1712.1","ZNF454",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0497.1","MEF2C",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0484.2","HNF4G",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0747.1","SP8",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1484.1","ETS2",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0744.2","SCRT2",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0751.1","ZIC4",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0762.1","ETV2",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0864.2","E2F2",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0688.1","TBX2",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0802.1","TBR1",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0089.2","MAFG::NFE2L1",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0599.1","KLF5",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1652.1","ZKSCAN5",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0501.1","MAF::NFE2",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1961.1","PATZ1",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1723.1","PRDM9",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1981.1","ZNF530",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1596.1","ZNF460",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0914.1","ISL2",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0508.3","PRDM1",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1730.1","ZNF708",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1533.1","NR1I2",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1982.1","ZNF574",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1114.1","PBX3",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1116.1","RBPJ",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1539.1","NR2F6",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0689.1","TBX20",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0807.1","TBX5",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1514.1","KLF17",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0745.2","SNAI2",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA1987.1","ZNF701",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0665.1","MSC",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0488.1","JUN",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
"chr17-36181560-36184106","MA0093.3","USF1",2.00510880916824,7.64815772798707e-06,"CCL5",-0.0653488786339752,-3.26020697646619,0.000556654690731241
