"","seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue"
"108","chr1",11934205,12201817,267613,"*",0.088843364323455,"PLOD1","chr1-12201588-12202046",2.9874221666253,0.00140670461445286
"109","chr1",11934205,12433992,499788,"*",0.054206377588632,"PLOD1","chr1-12433472-12434511",1.7996562452892,0.035957466999352
"110","chr1",11980181,12478864,498684,"*",0.0537349628619703,"MFN2","chr1-12478648-12479080",2.64556913279105,0.00407768102977664
"111","chr1",12166943,12376929,209987,"*",0.0564470138792319,"TNFRSF1B","chr1-12376773-12377084",2.86086060747082,0.00211246383362558
"112","chr1",12201817,12617731,415915,"*",0.0546472541350243,"DHRS3","chr1-12201588-12202046",2.83047053032456,0.00232397964046597
"113","chr1",13733303,13892792,159490,"*",0.0666775591728519,"KAZN","chr1-13733070-13733535",2.25926211607765,0.0119335424834696
"114","chr1",15100424,15526534,426111,"*",0.056327646583065,"CASP9","chr1-15100231-15100617",2.58725702810539,0.00483716988951137
"115","chr1",15152532,15409634,257103,"*",0.0591613240438123,"TMEM51","chr1-15409302-15409966",2.17184449986504,0.0149336969420835
"116","chr1",15152532,15416208,263677,"*",0.0577291363060826,"TMEM51","chr1-15416016-15416399",1.95918154688029,0.0250457647012266
"117","chr1",15152532,15579299,426768,"*",0.0835415046733503,"TMEM51","chr1-15578937-15579660",2.50219209908995,0.00617134667868817
"118","chr1",15247272,15249222,1951,"*",0.0625614708568346,"FHAD1","chr1-15249084-15249359",2.47402755816793,0.00667996954264124
"119","chr1",15304857,15617500,312644,"*",0.100418199075835,"DDI2","chr1-15304710-15305003",3.26426662860851,0.000548739164473042
"120","chr1",15346007,15756607,410601,"*",0.0541867494691557,"FBLIM1","chr1-15345773-15346241",2.20961062184953,0.0135660987487961
"121","chr1",15411804,15756607,344804,"*",0.0650373067427588,"FBLIM1","chr1-15411688-15411919",2.53130091780865,0.00568201539534107
"122","chr1",15431301,15847864,416564,"*",0.0527832401168297,"SPEN","chr1-15431190-15431411",1.92776855439537,0.0269419603412737
"123","chr1",15524623,15526534,1912,"*",0.071747762569898,"CASP9","chr1-15523820-15525425",3.50400815619334,0.000229155660291783
"124","chr1",15617500,15736120,118621,"*",0.0670775036154711,"DDI2","chr1-15736010-15736230",2.13277493707835,0.0164715965893407
"125","chr1",15617500,15829777,212278,"*",0.0629898537384869,"DDI2","chr1-15829526-15830027",2.38758768817096,0.00847967820838648
"126","chr1",15697233,15976132,278900,"*",0.0696957384333779,"ZBTB17","chr1-15696963-15697502",2.45733298942768,0.00699864383933968
"127","chr1",15736120,15976132,240013,"*",0.0595975494702027,"ZBTB17","chr1-15736010-15736230",2.32064929673187,0.0101528896482777
"128","chr1",15756607,15883392,126786,"*",0.0508363161525542,"FBLIM1","chr1-15883231-15883553",1.82204747256085,0.0342238914056925
"129","chr1",15756607,16167816,411210,"*",0.0591708720222714,"FBLIM1","chr1-16167564-16168067",2.43866531299296,0.00737080716706482
"130","chr1",15756607,16236776,480170,"*",0.0569100282985585,"FBLIM1","chr1-16236154-16237398",2.4588811135436,0.00696853809301814
"131","chr1",15847864,15885875,38012,"*",0.0615387958247146,"SPEN","chr1-15885760-15885990",2.58804666455801,0.00482609518949669
"132","chr1",16032984,16352454,319471,"*",0.0653329585664984,"FBXO42","chr1-16032843-16033124",2.04887714104701,0.0202370650529907
"133","chr1",16236776,16352575,115800,"*",0.0538688935893142,"SZRD1","chr1-16236154-16237398",2.61440657192082,0.0044691301255335
"134","chr1",16244507,16352454,107948,"*",0.0773743327440056,"FBXO42","chr1-16244370-16244644",2.88050392045099,0.00198520007166898
"135","chr1",16352454,16367466,15013,"*",0.0608424239599811,"FBXO42","chr1-16366908-16368023",2.02857524925412,0.0212507858264169
"136","chr1",16437424,16725230,287807,"*",0.15670727823588,"SPATA21","chr1-16725022-16725437",6.31711865985288,1.33242485236408e-10
"137","chr1",16715761,16740273,24513,"*",0.0896968464529675,"CROCC","chr1-16715605-16715916",3.34461487201739,0.000411984500353236
"138","chr1",16727665,16740273,12609,"*",0.0512828958344658,"CROCC","chr1-16726869-16728460",2.03119936434198,0.0211173874274379
"139","chr1",16740273,16921828,181556,"*",0.0500385980319963,"CROCC","chr1-16921677-16921979",1.71991541605405,0.042723908929879
"140","chr1",17181924,17539835,357912,"*",0.0799835804794907,"ARHGEF10L","chr1-17181820-17182028",3.22212770425132,0.000636212041297208
"141","chr1",17308195,17569856,261662,"*",0.117921088106904,"PADI4","chr1-17569706-17570005",4.63478765640997,1.7865203043763e-06
"142","chr1",18952083,18956686,4604,"*",0.0534275785130364,"IFFO2","chr1-18951879-18952287",1.86027182158337,0.0314235390753305
"143","chr1",19391162,19485539,94378,"*",0.0501695566297483,"CAPZB","chr1-19390781-19391543",1.84379860661499,0.0326062479357828
"144","chr1",19485539,19505890,20352,"*",0.0546396520490408,"CAPZB","chr1-19505684-19506095",2.33698909533523,0.00971987554743726
"145","chr1",19659924,20028179,368256,"*",0.0849186685402749,"PLA2G5","chr1-19659766-19660082",1.85860167358452,0.0315418098583483
"146","chr1",19688446,20028179,339734,"*",0.101942489197114,"PLA2G5","chr1-19687811-19689080",2.60519956939883,0.00459103799302424
"147","chr1",19815022,20028179,213158,"*",0.131320151418487,"PLA2G5","chr1-19814803-19815240",3.40030795516647,0.000336549996015065
"148","chr1",20028179,20058729,30551,"*",0.0987742102047728,"PLA2G5","chr1-20058550-20058908",2.6081683621205,0.00455140850039883
"149","chr1",21176888,21280188,103301,"*",-0.0564151382965053,"EIF4G3","chr1-21279966-21280409",-2.41018307625875,0.00797225866328756
"150","chr1",21307303,21345504,38202,"*",0.0703655696307417,"ECE1","chr1-21307091-21307514",2.66811680223547,0.00381388676026424
"151","chr1",21324624,21783606,458983,"*",0.0889970109610721,"USP48","chr1-21324246-21325001",3.52331104990605,0.000213095430841563
"152","chr1",21397960,21783606,385647,"*",0.0505785877945841,"USP48","chr1-21397797-21398122",1.73625097844179,0.041259733473254
"153","chr1",21783606,22031732,248127,"*",0.0666915311174234,"USP48","chr1-22031549-22031915",2.55097134262574,0.00537115791678869
"154","chr1",22019160,22052627,33468,"*",0.0503070468083354,"CDC42","chr1-22018798-22019521",2.34282507427033,0.00956917683903609
"155","chr1",22636506,22642100,5595,"*",0.148220692715194,"C1QA","chr1-22641986-22642213",6.19708702444897,2.87588515397488e-10
"156","chr1",22710605,22710839,235,"*",0.0629871197691838,"EPHB2","chr1-22710374-22710836",2.13570028435164,0.0163519256117726
"157","chr1",23019448,23110792,91345,"*",0.0613931881045718,"KDM1A","chr1-23110370-23111213",2.97289564386724,0.00147502366312305
"158","chr1",23019448,23168198,148751,"*",0.0643856352909259,"KDM1A","chr1-23167410-23168985",2.70224088757402,0.00344369218176226
"159","chr1",23019448,23177739,158292,"*",0.0550417411163293,"KDM1A","chr1-23177455-23178022",2.27779203485217,0.0113694855609513
"160","chr1",23177808,23591938,414131,"*",0.0524849302379697,"LUZP1","chr1-23591512-23592364",2.55896282106048,0.00524924843230632
"161","chr1",23591938,23838620,246683,"*",0.0549651268330787,"HMGCL","chr1-23591512-23592364",2.56692340730624,0.00513026367531843
"162","chr1",23635040,23691779,56740,"*",0.0601772515991083,"RPL11","chr1-23634826-23635253",2.7875248450627,0.0026556190720716
"163","chr1",23691779,24074365,382587,"*",0.0580312424673602,"RPL11","chr1-24074217-24074513",2.76350253224316,0.00285923243171009
"164","chr1",23743518,23959109,215592,"*",0.0588563712482252,"PNRC2","chr1-23742925-23744111",2.10521469146162,0.0176363119882694
"165","chr1",23772303,23838620,66318,"*",0.0734204839085711,"HMGCL","chr1-23772163-23772443",3.10959985916713,0.000936704731477638
"166","chr1",23800079,23838620,38542,"*",0.050194184099451,"HMGCL","chr1-23799884-23800274",2.55656142874268,0.00528562021361454
"167","chr1",23913362,23913424,63,"*",0.109338838692409,"CNR2","chr1-23913315-23913533",4.46792880834318,3.94902898627787e-06
"168","chr1",23913424,23980927,67504,"*",0.0531010272568634,"SRSF10","chr1-23913315-23913533",2.42272871952944,0.00770221264469025
"169","chr1",23959109,24074365,115257,"*",0.0636722040039113,"PNRC2","chr1-24074217-24074513",2.85938996730013,0.00212228320258279
"170","chr1",23980927,24384401,403475,"*",0.0781939347899932,"SRSF10","chr1-24384046-24384756",3.67830555176222,0.000117394293712895
"171","chr1",24189719,24415794,226076,"*",0.0939852686181885,"NIPAL3","chr1-24189616-24189821",3.93306328549068,4.19350724696902e-05
"172","chr1",24190269,24415794,225526,"*",0.0503837876609112,"NIPAL3","chr1-24190121-24190417",1.7145233043172,0.0432163304201607
"173","chr1",24392210,24745357,353148,"*",0.0616121883315006,"CLIC4","chr1-24391826-24392594",2.39554839774609,0.00829776158034935
"174","chr1",24415794,24641942,226149,"*",0.055367086326723,"NIPAL3","chr1-24641660-24642223",1.93969245040426,0.0262085388195664
"175","chr1",24415794,24911276,495483,"*",0.0511359729978117,"NIPAL3","chr1-24910804-24911748",1.72030205083041,0.0426887754341858
"176","chr1",24481163,24556111,74949,"*",0.0626546572143073,"NCMAP","chr1-24480900-24481425",3.26607524647267,0.000545246341166547
"177","chr1",24556111,24727694,171584,"*",0.0577420761827082,"NCMAP","chr1-24727557-24727830",2.21441109098426,0.0134002563191008
"178","chr1",24641942,24745357,103416,"*",0.0554200868696504,"CLIC4","chr1-24641660-24642223",1.94346644235799,0.0259799130823872
"179","chr1",24745357,24997752,252396,"*",0.0598885285434971,"CLIC4","chr1-24997556-24997947",2.34759694363284,0.00944747771465553
"180","chr1",24898261,25272393,374133,"*",0.085469904192285,"RHD","chr1-24898146-24898376",3.49304404490068,0.000238773867951829
"181","chr1",24911276,25338213,426938,"*",0.0634566530622574,"RSRP1","chr1-24910804-24911748",2.5272134067123,0.00574858085754604
"182","chr1",25022651,25337917,315267,"*",0.0610958572402636,"TMEM50A","chr1-25022079-25023222",2.1408386188469,0.0161435272288143
"183","chr1",25036158,25337917,301760,"*",0.0583301380275903,"TMEM50A","chr1-25035769-25036546",2.11031240463307,0.0174157279104325
"184","chr1",25065414,25337917,272504,"*",0.0504335398469234,"TMEM50A","chr1-25064563-25066265",2.0871953453523,0.0184352400353931
"185","chr1",25232502,25711674,479173,"*",0.0593812753811656,"SYF2","chr1-25711532-25711815",2.38253396554598,0.00859697287496656
"186","chr1",25337917,25775238,437322,"*",0.0897554181732013,"TMEM50A","chr1-25774839-25775637",3.25375217762392,0.000569457944038743
"187","chr1",25337917,25797032,459116,"*",0.0538338158798341,"TMEM50A","chr1-25796916-25797147",1.83536038580455,0.0332261546087766
"188","chr1",25617468,26035663,418196,"*",0.0633842064922915,"MAN1C1","chr1-26035127-26036199",2.14634264111926,0.0159228259657379
"189","chr1",25895462,26318363,422902,"*",0.0753190276425682,"UBXN11","chr1-25895229-25895694",2.95274653802073,0.00157480227217806
"190","chr1",26035663,26318363,282701,"*",0.0619906739078488,"UBXN11","chr1-26035127-26036199",2.58440050401641,0.00487742226448249
"191","chr1",26126615,26318363,191749,"*",0.0740569468591283,"UBXN11","chr1-26126280-26126949",3.11786516047313,0.000910830627775764
"192","chr1",26145244,26279176,133933,"*",0.0882785358710764,"SH3BGRL3","chr1-26145092-26145396",3.73945459360309,9.22099776526762e-05
"193","chr1",26145244,26432282,287039,"*",0.0580458251553851,"DHDDS","chr1-26145092-26145396",2.00389340080885,0.0225407403091297
"194","chr1",26161809,26472450,310642,"*",0.0678195195189078,"HMGN2","chr1-26161510-26162107",3.54384188994862,0.000197170827712596
"195","chr1",26279900,26529761,249862,"*",0.0516942584852893,"RPS6KA1","chr1-26279618-26280181",1.71128703619405,0.0435140691572402
"196","chr1",26306516,26472450,165935,"*",0.0654683592401553,"HMGN2","chr1-26305800-26307231",3.37624177168996,0.000367416576133689
"197","chr1",26317957,26810180,492224,"*",0.0508058353874201,"CD52","chr1-26809935-26810424",2.4089924829539,0.00799831372753525
"198","chr1",26378471,26432282,53812,"*",0.0507454409451848,"DHDDS","chr1-26378109-26378833",1.6722013446508,0.0472423127187081
"199","chr1",26417188,26900238,483051,"*",0.0625174346152264,"NUDC","chr1-26417040-26417336",2.5044496183807,0.006132103534653
"200","chr1",26432282,26582899,150618,"*",0.131075676072862,"DHDDS","chr1-26582710-26583088",4.80656351598973,7.67733581132134e-07
"201","chr1",26432282,26698165,265884,"*",0.0921566644034676,"DHDDS","chr1-26697911-26698418",3.09042709660497,0.000999344320418286
"202","chr1",26432282,26723592,291311,"*",0.095347767190232,"DHDDS","chr1-26723249-26723934",3.16515382833649,0.000775004902785365
"203","chr1",26529761,26734087,204327,"*",0.0618284022335312,"RPS6KA1","chr1-26733910-26734263",2.14237369560885,0.0160817114273343
"204","chr1",26529761,26828634,298874,"*",0.100858368949289,"RPS6KA1","chr1-26828335-26828932",3.74874052232462,8.88624218455335e-05
"205","chr1",26542116,26890297,348182,"*",0.0676872956958367,"GPN2","chr1-26541616-26542616",1.77455734336579,0.0379855029154509
"206","chr1",26582899,26693236,110338,"*",0.0564017056357339,"ARID1A","chr1-26582710-26583088",2.51354588278585,0.00597621145528455
"207","chr1",26620863,26890297,269435,"*",0.0823479732923366,"GPN2","chr1-26619986-26621740",1.85427382972123,0.031849997109659
"208","chr1",26693236,26744207,50972,"*",0.0616293402501226,"ARID1A","chr1-26743517-26744897",2.29563263431607,0.0108484475962894
"209","chr1",26693236,26997802,304567,"*",0.0670923157627648,"ARID1A","chr1-26997688-26997916",2.51952570437846,0.00587565299781323
"210","chr1",26787702,26900238,112537,"*",0.0541434935485084,"NUDC","chr1-26786947-26788457",2.13745421290985,0.0162805330137098
"211","chr1",26789181,26890297,101117,"*",0.0634894610395246,"GPN2","chr1-26788951-26789410",1.81426669344331,0.0348183383390489
