"peak","motif_id","tf_name","avg_log2FC","p_val_adj","gene","score","zscore","pvalue"
"chr1-229253076-229253877","MA1130.1","FOSL2::JUN",1.14318485279314,0.017952344826658,"ABCB10",0.0528570550052024,3.56363238457782,0.000182879049158242
"chr1-229253076-229253877","MA0148.4","FOXA1",1.14318485279314,0.017952344826658,"ABCB10",0.0528570550052024,3.56363238457782,0.000182879049158242
"chr1-229253076-229253877","MA0845.1","FOXB1",1.14318485279314,0.017952344826658,"ABCB10",0.0528570550052024,3.56363238457782,0.000182879049158242
"chr1-229253076-229253877","MA0808.1","TEAD3",1.14318485279314,0.017952344826658,"ABCB10",0.0528570550052024,3.56363238457782,0.000182879049158242
"chr1-229253076-229253877","MA1112.2","NR4A1",1.14318485279314,0.017952344826658,"ABCB10",0.0528570550052024,3.56363238457782,0.000182879049158242
"chr1-229253076-229253877","MA0495.3","MAFF",1.14318485279314,0.017952344826658,"ABCB10",0.0528570550052024,3.56363238457782,0.000182879049158242
"chr17-36181560-36184106","MA0508.3","PRDM1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0028.2","ELK1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0866.1","SOX21",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0696.1","ZIC1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0817.1","BHLHE23",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1982.1","ZNF574",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0106.3","TP53",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1558.1","SNAI1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0156.3","FEV",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0745.2","SNAI2",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0499.2","MYOD1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0493.2","KLF1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1945.1","ETV5::FIGLA",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1533.1","NR1I2",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1654.1","ZNF16",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0103.3","ZEB1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0820.1","FIGLA",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1149.1","RARA::RXRG",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1730.1","ZNF708",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0826.1","OLIG1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0868.2","SOX8",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0665.1","MSC",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1150.1","RORB",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0525.2","TP63",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1484.1","ETS2",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1967.1","TFAP4::FLI1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1972.1","ZFP14",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1523.1","MSANTD3",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1596.1","ZNF460",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1155.1","ZSCAN4",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0484.2","HNF4G",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0806.1","TBX4",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0713.1","PHOX2A",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0137.3","STAT1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1151.1","RORC",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0802.1","TBR1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1652.1","ZKSCAN5",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0747.1","SP8",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1122.1","TFDP1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1513.1","KLF15",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1529.1","NHLH2",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0089.2","MAFG::NFE2L1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0732.1","EGR3",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1986.1","ZNF692",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0076.2","ELK4",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0689.1","TBX20",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1649.1","ZBTB12",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0043.3","HLF",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0486.2","HSF1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1631.1","ASCL1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0522.3","TCF3",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1584.1","ZIC5",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1641.1","MYF5",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0471.2","E2F6",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0472.2","EGR2",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1600.1","ZNF684",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1579.1","ZBTB26",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0861.1","TP73",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1636.1","CEBPG",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1565.1","TBX18",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0764.3","ETV4",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0464.2","BHLHE40",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0259.1","ARNT::HIF1A",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0475.2","FLI1",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1560.1","SOHLH2",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA0625.2","NFATC3",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
"chr17-36181560-36184106","MA1710.1","ZNF257",1.2467846155507,2.31606839967389e-08,"CCL5",-0.0512727842228717,-3.24545247619338,0.000586320677811386
