"","seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue"
"75","chr1",23800749,23868294,67546,"*",0.0587874074579615,"FUCA1","chr1-23800445-23801052",3.98020199971294,3.44283665162048e-05
"76","chr1",23980927,24413610,432684,"*",0.0847340929456219,"SRSF10","chr1-24413306-24413914",4.90268766530884,4.72671149315523e-07
"77","chr1",24187959,24416961,229003,"*",0.0580059276351479,"IFNLR1","chr1-24416806-24417115",3.32487237348862,0.000442295091066511
"78","chr1",24415794,24587378,171585,"*",0.0553505100040037,"NIPAL3","chr1-24587273-24587483",3.30736365995142,0.000470892718336962
"79","chr1",24705470,24745357,39888,"*",0.0817314399949551,"CLIC4","chr1-24705324-24705616",3.98737851319893,3.34036972112343e-05
"80","chr1",24727694,24745357,17664,"*",0.0513317550039501,"CLIC4","chr1-24727557-24727830",2.68885296751456,0.00358489958199981
"81","chr1",24745357,25232683,487327,"*",0.0508642369960796,"CLIC4","chr1-25231868-25233498",2.31653942224101,0.0102644172839897
"82","chr1",24911276,24965121,53846,"*",0.0536223936063344,"RUNX3","chr1-24910804-24911748",2.15506632529194,0.0155783222071801
"83","chr1",24965121,25268031,302911,"*",0.0597331158877374,"RUNX3","chr1-25267781-25268280",2.70415599776033,0.00342390663006744
"84","chr1",24992777,25232502,239726,"*",0.0522217248895119,"SYF2","chr1-24992494-24993059",2.97122609872278,0.00148306661339336
"85","chr1",25906061,26279176,373116,"*",0.0500506299790778,"SH3BGRL3","chr1-25905046-25907075",1.67864467514179,0.0466106571217663
"86","chr1",26035663,26317957,282295,"*",0.0673550583899126,"CD52","chr1-26035127-26036199",2.71423639204351,0.00332143725710485
"87","chr1",26161809,26529761,367953,"*",0.0522568006999556,"RPS6KA1","chr1-26161510-26162107",2.80400292270554,0.00252362237724692
"88","chr1",26234153,26529833,295681,"*",0.0636140957057769,"CEP85","chr1-26529370-26530296",3.78542439710121,7.67232403196047e-05
"89","chr1",26358952,26432282,73331,"*",0.0771831063083885,"DHDDS","chr1-26358800-26359104",3.87531534057326,5.32433538872332e-05
"90","chr1",26826710,26997802,171093,"*",0.0500741963027384,"ZDHHC18","chr1-26997688-26997916",2.5586386408707,0.00525414546967286
"91","chr1",27161797,27166981,5185,"*",0.0911399562548509,"SLC9A1","chr1-27161659-27161935",5.7587402120306,4.23720037382473e-09
"92","chr1",27166981,27595577,428597,"*",0.0536523151950303,"SLC9A1","chr1-27595302-27595852",3.45888398340449,0.000271209246145137
"93","chr1",27322145,27650710,328566,"*",0.0505996418575439,"TMEM222","chr1-27650565-27650854",3.23462432495058,0.000609014394002063
"94","chr1",27342020,27422192,80173,"*",0.0739034839697545,"SYTL1","chr1-27422034-27422350",3.71381739073492,0.000102078067270063
"95","chr1",27403396,27672218,268823,"*",0.0595512648114469,"IFI6","chr1-27403082-27403710",2.80420990974682,0.00252200272531212
"96","chr1",27435989,27872543,436555,"*",0.0559850449621928,"THEMIS2","chr1-27435536-27436442",2.78958238189665,0.00263880339064831
"97","chr1",27625162,27914746,289585,"*",0.0580926066668914,"RPA2","chr1-27624830-27625493",2.98405868889911,0.00142226102802243
"98","chr1",27635277,27863313,228037,"*",0.0506196322855363,"FGR","chr1-27862815-27863811",2.36597786725643,0.00899125970406891
"99","chr1",27635277,27875373,240097,"*",0.0512874721306351,"FGR","chr1-27875255-27875490",2.44293094039606,0.00728426238152628
"100","chr1",27672218,27914539,242322,"*",0.0505645125986443,"IFI6","chr1-27913955-27915123",2.28042789668261,0.0112911613282173
"101","chr1",27672218,28111321,439104,"*",0.0518753724961264,"IFI6","chr1-28111159-28111483",2.48251938592425,0.00652284845696169
"102","chr1",27872543,28135612,263070,"*",0.0531528314549638,"THEMIS2","chr1-28135365-28135858",2.37384248327146,0.0088020293198052
"103","chr1",27914746,28160915,246170,"*",0.0536522932013705,"RPA2","chr1-28160692-28161137",2.89021604145282,0.00192488577795919
"104","chr1",28088696,28135612,46917,"*",0.0556452902124476,"EYA3","chr1-28135365-28135858",2.9532592613385,0.00157218878648036
"105","chr1",28160915,28259527,98613,"*",0.0531667253817805,"SESN2","chr1-28160692-28161137",3.11017231899774,0.000934891141290022
"106","chr1",28232767,28643085,410319,"*",0.0576260595360848,"TAF12","chr1-28232416-28233118",2.73962106238537,0.00307550285075241
"107","chr1",28236281,28643085,406805,"*",0.057217246864885,"TAF12","chr1-28235620-28236941",2.63740209067779,0.00417718693988788
"108","chr1",28248489,28259527,11039,"*",0.0660083448674738,"SESN2","chr1-28248238-28248739",3.79797937208841,7.29402302379522e-05
"109","chr1",31745768,32072031,326264,"*",0.085706134665994,"TMEM39B","chr1-31745652-31745883",5.94666725183654,1.36828453304793e-09
"110","chr1",31745768,32179686,433919,"*",0.0556835204957972,"TXLNA","chr1-31745652-31745883",3.15673018353421,0.000797744522301596
"111","chr1",31827203,32108038,280836,"*",0.0581063068956106,"KPNA6","chr1-31826754-31827651",3.71938013625929,9.9856146869044e-05
"112","chr1",32072031,32201435,129405,"*",0.0562428208798721,"TMEM39B","chr1-32201120-32201749",3.65577277182303,0.000128204201229727
"113","chr1",32179686,32272965,93280,"*",0.0570549389192859,"TXLNA","chr1-32272559-32273371",3.04712844412091,0.00115519480816866
"114","chr1",32221928,32362068,140141,"*",0.0502845398806148,"EIF3I","chr1-32361806-32362329",2.41293753750747,0.00791226562177305
"115","chr1",32251239,32320061,68823,"*",0.0522488242480283,"LCK","chr1-32319858-32320264",2.81902288809672,0.00240850415949743
"116","chr1",32292086,32406594,114509,"*",0.0833131151895841,"HDAC1","chr1-32406293-32406895",5.72117035518154,5.2896377506737e-09
"117","chr1",32336040,32818153,482114,"*",0.0543268784099891,"YARS","chr1-32335667-32336413",3.19881635218162,0.000689965209063995
"118","chr1",32651142,32702997,51856,"*",0.0558716050746633,"RBBP4","chr1-32702663-32703331",3.15405088485849,0.000805105036433752
"119","chr1",32818153,33127343,309191,"*",0.0505081190621223,"YARS","chr1-33126909-33127777",2.67582574101956,0.00372726966107703
"120","chr1",32964685,33088553,123869,"*",0.0509805771142222,"RNF19B","chr1-33088322-33088783",3.11794557839536,0.000910582141686193
"121","chr1",33182059,33295415,113357,"*",0.0651781123165476,"TRIM62","chr1-33295044-33295786",3.5627326865726,0.000183507175549763
"122","chr1",34742791,35031968,289178,"*",0.0568077120339738,"ZMYM6","chr1-34742670-34742912",4.22632353457116,1.18770196350852e-05
"123","chr1",35162471,35268967,106497,"*",0.0511936333630527,"ZMYM4","chr1-35162322-35162619",2.59760261495339,0.00469385329865944
"124","chr1",35457808,35557950,100143,"*",0.0511756854740237,"KIAA0319L","chr1-35457622-35457993",3.18655468874591,0.000719891324369958
"125","chr1",35506311,35557950,51640,"*",0.0930901169777438,"KIAA0319L","chr1-35505824-35506797",5.37991419147187,3.7260675319229e-08
"126","chr1",35557950,35769733,211784,"*",-0.0519340107845564,"KIAA0319L","chr1-35769201-35770265",-2.80970721003058,0.00247932938641492
"127","chr1",35769967,36034891,264925,"*",0.0703875716817816,"CLSPN","chr1-36034753-36035028",2.95702503963231,0.00155311445922412
"128","chr1",35769967,36134904,364938,"*",0.0669718096271762,"CLSPN","chr1-36134768-36135039",3.08541054331272,0.00101635680529432
"129","chr1",35869808,36084138,214331,"*",0.0801516940446302,"AGO1","chr1-36084022-36084253",4.98957639056794,3.02559207962e-07
"130","chr1",35894185,36156053,261869,"*",0.0866830167081318,"TRAPPC3","chr1-35893853-35894517",5.2402347184235,8.01862403664407e-08
"131","chr1",36123406,36464437,341032,"*",0.0712611392806634,"MRPS15","chr1-36123180-36123631",3.96491970816983,3.67103281809746e-05
"132","chr1",37474552,37486874,12323,"*",0.0810790190307972,"ZC3H12A","chr1-37486728-37487020",4.74203007934277,1.05793599309465e-06
"133","chr1",37474552,37699345,224794,"*",0.0516358642007104,"ZC3H12A","chr1-37699241-37699448",3.02255239186693,0.00125326344910445
"134","chr1",37477407,37514774,37368,"*",0.0576059638482481,"MEAF6","chr1-37477293-37477520",3.64587823397072,0.000133240072140593
"135","chr1",37519834,37554302,34469,"*",0.0541894633476825,"SNIP1","chr1-37519714-37519953",3.11317184265601,0.000925441073388129
"136","chr1",37806979,38030186,223208,"*",0.0608590260103459,"C1orf122","chr1-38029981-38030391",2.7233466023627,0.00323121094937061
"137","chr1",38587177,38874105,286929,"*",0.0557665860969736,"MYCBP","chr1-38587063-38587291",2.97345468151595,0.00147233943525051
"138","chr1",38859823,39268303,408481,"*",0.0571326403652258,"RRAGC","chr1-39268141-39268465",2.56061983835506,0.00522428103837484
"139","chr1",39576790,39737695,160906,"*",0.0627097483476929,"PABPC4","chr1-39737554-39737835",3.026007626566,0.00123903026145395
"140","chr1",39606133,40040233,434101,"*",0.0542882745593114,"CAP1","chr1-39605865-39606400",3.18888375558033,0.000714116489951138
"141","chr1",39883511,39996093,112583,"*",0.0563273772448871,"TRIT1","chr1-39995760-39996425",2.75355120787178,0.00294762734411844
"142","chr1",39936810,40097703,160894,"*",0.0660126093381639,"PPT1","chr1-39936584-39937035",4.00776904300111,3.06475086723306e-05
"143","chr1",40097703,40241714,144012,"*",0.0556476449640436,"PPT1","chr1-40241370-40242058",2.71781393236535,0.00328573909132025
"144","chr1",40258107,40612465,354359,"*",0.0547306134222291,"ZMPSTE24","chr1-40612287-40612642",2.77551425851818,0.00275572412881956
"145","chr1",40258107,40691834,433728,"*",0.054252514557344,"ZMPSTE24","chr1-40691112-40692556",2.65946133525104,0.00391328563719422
"146","chr1",40783599,40979335,195737,"*",0.0610288940488909,"CTPS1","chr1-40783429-40783768",3.31960177588169,0.0004507296930396
"147","chr1",40952540,41242154,289615,"*",0.0504928072468845,"SCMH1","chr1-40952338-40952741",3.34541422443629,0.000410798836895773
"148","chr1",42456117,42657572,201456,"*",0.052676606346845,"PPCS","chr1-42657399-42657745",2.6439395449696,0.00409736455032215
"149","chr1",42463330,42952677,489348,"*",0.0502897079959083,"CCDC30","chr1-42952569-42952785",2.5566024329964,0.00528499728185834
"150","chr1",42887470,43270936,383467,"*",0.0920048268988257,"EBNA1BP2","chr1-42887308-42887632",5.63734759171604,8.63446615823995e-09
"151","chr1",43389882,43530873,140992,"*",0.057008253562907,"SZT2","chr1-43530744-43531002",3.44736929394061,0.000283037119188355
"152","chr1",43530873,43650158,119286,"*",0.0507940861661774,"KDM4A","chr1-43530744-43531002",3.08239698420521,0.00102670394952644
"153","chr1",43974487,44406162,431676,"*",0.0720247900118196,"ATP6V0B","chr1-44405907-44406417",3.23477178300969,0.000608699975535583
"154","chr1",44355260,44406864,51605,"*",0.0573060613846004,"ERI3","chr1-44406621-44407106",3.2510953524454,0.000574806471366817
"155","chr1",44378234,44800225,421992,"*",0.0539879906628809,"PLK3","chr1-44377969-44378499",2.77355462763806,0.00277237651064263
"156","chr1",44405365,44800225,394861,"*",0.0517257721724488,"PLK3","chr1-44405053-44405676",2.6218096219765,0.00437321370469129
"157","chr1",44723730,44808482,84753,"*",0.0504095714496356,"BTBD19","chr1-44723554-44723906",2.32368038440978,0.0100713152734578
"158","chr1",44739818,44793806,53989,"*",0.0852348322011966,"KIF2C","chr1-44793648-44793963",4.27413378342004,9.59409013265849e-06
"159","chr1",44739818,44813677,73860,"*",0.0694316914052663,"KIF2C","chr1-44813320-44814034",3.38918135832302,0.000350508148500678
"160","chr1",44739818,44843125,103308,"*",0.0529935788197027,"KIF2C","chr1-44842801-44843448",2.9163786383154,0.00177060229993334
"161","chr1",44775251,44775902,652,"*",0.0621975827626268,"RPS8","chr1-44775083-44776721",1.8395002154611,0.032920823121805
"162","chr1",44775251,45012044,236794,"*",0.0580809762306408,"RPS8","chr1-45011802-45012286",1.95008611817093,0.0255829277654624
"163","chr1",44793806,44800225,6420,"*",0.0609372879113938,"PLK3","chr1-44793648-44793963",3.16045414301079,0.000787616995085065
"164","chr1",44800327,44808482,8156,"*",0.0534003164102896,"BTBD19","chr1-44799682-44800971",2.57891025791108,0.00495562656892514
"165","chr1",45306209,45512759,206551,"*",0.066264723878536,"ZSWIM5","chr1-45512648-45512870",3.96731645220692,3.63432259372721e-05
"166","chr1",45359864,45491166,131303,"*",0.0660814713849082,"TESK2","chr1-45359690-45360038",3.17778818237314,0.0007420156301281
"167","chr1",45512759,45750650,237892,"*",0.0833697193846918,"IPP","chr1-45512648-45512870",5.15727555512802,1.25284461430182e-07
"168","chr1",45550543,46043715,493173,"*",0.0500131359877547,"AKR1A1","chr1-46043581-46043849",2.91531441684483,0.00177665182720391
"169","chr1",46133036,46223670,90635,"*",0.0510101587363155,"PIK3R3","chr1-46223569-46223771",2.99549518460079,0.00136999813782891
"170","chr1",46245014,46303608,58595,"*",0.0548712534406209,"LRRC41","chr1-46244856-46245172",3.13255706491855,0.000866453687706108
"171","chr1",51518762,51519328,567,"*",-0.0559484359503337,"EPS15","chr1-51517987-51519537",-2.32145141039962,0.010131246811375
"172","chr1",52686289,52927229,240941,"*",0.0607217123277369,"SCP2","chr1-52686062-52686516",3.50986839826674,0.000224164263517303
"173","chr1",52927229,53062198,134970,"*",0.0621749748009679,"SCP2","chr1-53062051-53062345",2.95087049494911,0.00158439874798378
"174","chr1",53238610,53485628,247019,"*",0.058647084921962,"MAGOH","chr1-53485518-53485738",4.03214203185788,2.76353825340271e-05
"175","chr1",53582392,53945929,363538,"*",0.0736948680208118,"HSPB11","chr1-53582075-53582708",4.32841715685934,7.50924017861328e-06
"176","chr1",54053587,54464057,410471,"*",0.061314182534396,"TCEANC2","chr1-54463910-54464204",3.13348437200909,0.000863720585903368
"177","chr1",54053587,54464632,411046,"*",0.0587672742848749,"TCEANC2","chr1-54464437-54464827",2.81533011581266,0.00243635759839162
"178","chr1",54413479,54474917,61439,"*",0.0536296401249996,"SSBP3","chr1-54474673-54475161",2.87862164530103,0.00199708603489764
"179","chr1",58785160,58885416,100257,"*",0.0723125000008317,"LINC01135","chr1-58885196-58885636",3.0590850800696,0.00111007044531966
"180","chr1",58933027,58933643,617,"*",0.0622231996591357,"LINC01358","chr1-58932842-58933211",3.59213211727186,0.000163991742423926
"181","chr1",58933643,58943933,10291,"*",0.0834759753666913,"LINC01358","chr1-58943820-58944046",5.24770635976599,7.70022512342325e-08
"182","chr1",59125267,59296638,171372,"*",0.0820881040768455,"FGGY","chr1-59125096-59125437",4.68997216079355,1.36621111184315e-06
"183","chr1",65792514,66276299,483786,"*",0.052669549716562,"PDE4B","chr1-66276096-66276502",3.0783706713139,0.00104067924634882
"184","chr1",66769677,67054099,284423,"*",0.050461843464607,"SLC35D1","chr1-66769527-66769827",2.80294764219618,0.00253189446438359
"185","chr1",66924931,67307364,382434,"*",-0.0519750065927855,"IL12RB2","chr1-66924177-66925684",-1.99609260274658,0.0229619220347201
"186","chr1",66981835,67138907,157073,"*",0.0572946667861575,"IL23R","chr1-66981735-66981934",3.49950151311814,0.000233064479605136
"187","chr1",67054099,67226502,172404,"*",0.0622251323137157,"SLC35D1","chr1-67226011-67226992",3.19539411863407,0.000698200047338042
"188","chr1",67307364,67337006,29643,"*",0.0598247448434416,"IL12RB2","chr1-67336900-67337112",3.22389725698786,0.000632293811110241
"189","chr1",76074681,76074719,39,"*",0.0672724523152821,"ST6GALNAC3","chr1-76074389-76074973",3.77166503643614,8.10809244737382e-05
"190","chr1",84166940,84506565,339626,"*",0.0556550498324162,"GNG5","chr1-84166792-84167087",3.09345306766816,0.000989209213508105
"191","chr1",84214285,84574480,360196,"*",0.0688673588256555,"CTBS","chr1-84214178-84214391",3.89260782969407,4.95861982858782e-05
"192","chr1",84620932,84999147,378216,"*",0.0501052371253795,"WDR63","chr1-84620617-84621247",2.66929667846777,0.00380051387976366
"193","chr1",84690803,84876413,185611,"*",0.0918467870431258,"SSX2IP","chr1-84876136-84876690",5.367797505611,3.98519831841937e-08
"194","chr1",84893151,84999147,105997,"*",0.0706170565378254,"WDR63","chr1-84892911-84893391",4.46353581418142,4.03090579251744e-06
"195","chr1",84959498,84997113,37616,"*",0.0748923489662491,"MCOLN2","chr1-84959253-84959742",4.17678752285159,1.47827479929414e-05
"196","chr1",84996888,84997113,226,"*",0.0567364353247673,"MCOLN2","chr1-84995918-84997858",3.30615545362016,0.000472927980943988
"197","chr1",86704570,86740009,35440,"*",0.0533305847824874,"SH3GLB1","chr1-86739626-86740392",3.09008971641525,0.00100048021833216
"198","chr1",86704570,86774408,69839,"*",0.054104517649158,"SH3GLB1","chr1-86774080-86774736",3.60429383531962,0.000156501394756334
"199","chr1",88684222,88973677,289456,"*",0.056500867024684,"PKN2","chr1-88973577-88973777",3.0955678043609,0.000982182274207856
"200","chr1",89022153,89150456,128304,"*",0.0629565574723311,"GBP2","chr1-89021332-89022974",3.53210863853709,0.000206129975744295
"201","chr1",89566958,89821014,254057,"*",0.0525368011427802,"LRRC8D","chr1-89566784-89567131",2.82076488925653,0.00239546507434144
"202","chr1",89702120,89821014,118895,"*",0.055698365011687,"LRRC8D","chr1-89701992-89702248",2.84125603668406,0.00224681094883413
"203","chr1",91569731,91906335,336605,"*",0.0630838592513742,"TGFBR3","chr1-91569394-91570067",3.33039299272616,0.000433617448176714
"204","chr1",91732037,92080305,348269,"*",0.0713335577100542,"BTBD8","chr1-91731912-91732162",3.77040780899045,8.14905010565647e-05
"205","chr1",91732679,91906335,173657,"*",0.0750403246797591,"TGFBR3","chr1-91732547-91732811",3.88749462551485,5.06421147890317e-05
"206","chr1",91804405,91906335,101931,"*",0.058017807251239,"TGFBR3","chr1-91803762-91805047",3.16534143148063,0.000774505332012267
"207","chr1",91872783,92298987,426205,"*",0.0556944270659145,"GLMN","chr1-91872643-91872923",3.6370583882082,0.00013788471803708
"208","chr1",92464905,92792404,327500,"*",0.054943535045993,"EVI5","chr1-92464640-92465170",2.90869773758187,0.00181468787421093
"209","chr1",92859160,93179919,320760,"*",0.0525656725484117,"CCDC18","chr1-92858920-92859400",2.9129261465585,0.00179029636653508
