,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro
MT-ATP8,1167,darkgrey,darkgrey,1,0.4315627705178158,0.7268648694251973,-0.9137324304680171,0.8702901664083112
EIF4G2,1167,darkgrey,darkgrey,1,0.015366283208303555,0.7266585823599928,-0.5566131711619138,0.5118240974841058
MGST1,1167,darkgrey,darkgrey,1,0.20704354389771648,0.7186199724287877,-0.5489315005831392,0.581030224390702
SERP1,1167,darkgrey,darkgrey,1,-0.0030199952045012945,0.7170669928828115,-0.5626288998524422,0.5401221103077722
NORAD,1166,darkgrey,darkgrey,1,0.09212273520170473,0.7134485816486681,-0.3881031751056147,0.2473337337917583
AL135905-2,1121,darkgrey,darkgrey,1,0.1465994268443932,0.7053053098799309,-0.36173841530214396,0.16828852177270012
SORD,1167,darkgrey,darkgrey,1,0.7440750145306844,0.7040646231703388,-0.7302973071683881,0.6566849255501142
ALB,1167,darkgrey,darkgrey,1,0.6111748096632246,0.6994789994145632,-0.6061540370355869,0.5026341041641458
CD46,1167,darkgrey,darkgrey,1,0.005904765832652757,0.6989907656844487,-0.4674767405772616,0.42196480386263246
PDIA6,1165,darkgrey,darkgrey,1,-0.08216746014962274,0.693907612999927,-0.41981635180150106,0.4184790198404861
HDGF,1167,darkgrey,darkgrey,1,-0.14040212903235685,0.6737654981110786,-0.4236283958389657,0.4036731889963503
ADAR,1167,darkgrey,darkgrey,1,0.09735640134124432,0.6600482372758151,-0.5049583621863226,0.4032179373486567
FMO5,1167,darkgrey,darkgrey,1,0.7737256969206318,0.6597502406079008,-0.6781988887078617,0.5799660953601609
SOD2,1167,darkgrey,darkgrey,1,0.16046673448581986,0.6591573749943438,-0.3442394497164644,0.17442522951424536
SDC1,1166,darkgrey,darkgrey,1,0.14590552284120936,0.6433812425020349,-0.32591825865575386,0.2030311211691643
MASP2,1167,darkgrey,darkgrey,1,0.33215578029310705,0.6422764849151341,-0.39272451199888475,0.29526325578897583
IGFBP1,1156,darkgrey,darkgrey,1,0.18161123401567472,0.6418695126928905,-0.28708777152039905,0.07044678879982158
HADHA,1166,darkgrey,darkgrey,1,0.17178845217625122,0.6173678223762862,-0.36035125387432826,0.31703078724309075
C8G,1165,darkgrey,darkgrey,1,0.023528560887891424,0.6172456551941127,-0.36480439441339235,0.35653815904107733
LAMP2,1167,darkgrey,darkgrey,1,0.5366972757217428,0.6123345129953881,-0.5378510927441127,0.44320055332369973
DNAJC3,1166,darkgrey,darkgrey,1,0.5909573062512367,0.6026288321445852,-0.5038271771935853,0.39153468509721884
LRP1,1166,darkgrey,darkgrey,1,0.6837279609135042,0.5899469775762218,-0.4365706432142286,0.2417165946395561
SERPING1,1167,darkgrey,darkgrey,1,0.12495357439005825,0.581031384385776,-0.20639688451036212,0.04711430908235105
MIF,1165,darkgrey,darkgrey,1,-0.17418635872900093,0.5765581014238067,-0.3704694558460301,0.3035938268433171
PNRC1,1166,darkgrey,darkgrey,1,0.05114450533770622,0.5755624876178708,-0.39085905361084816,0.3180039053672754
EIF4G1,1167,darkgrey,darkgrey,1,-0.06649787675250456,0.5497974428892431,-0.2620644966914219,0.15396817922225517
ALAS1,1167,darkgrey,darkgrey,1,0.5520531636106423,0.5177829663021736,-0.33178174970535274,0.1539179044669116
STOM,1167,darkgrey,darkgrey,1,0.5722357556174344,0.4564855343085886,-0.3547518419309219,0.18868139656483157
COL18A1,1166,darkgrey,darkgrey,1,0.36351409785645056,0.4138251374435566,-0.048946733280559075,-0.14378067301909472
