"peak","log2FC","pct.1","pct.2","pvalue","padj"
"chr11-118925882-118926087",2.08741881248599,0.143,0.038,0.000436465536752745,1
"chr2-240435054-240435871",2.26862372067838,0.107,0.027,0.000436907586621653,1
"chrX-47232484-47233923",-12.3272000479867,0,0.165,0.000448121268890484,1
"chr6-139490543-139490768",3.90323557782321,0.089,0.007,0.000456705492812966,1
"chr1-182170837-182171238",2.18484720461275,0.125,0.027,0.000465524473259875,1
"chr2-64932443-64932886",3.38211636337153,0.071,0.007,0.000466614310186532,1
"chr11-14499159-14500704",-12.211834360887,0,0.137,0.000476736390849419,1
"chr14-105490540-105491397",0.860681751088003,0.446,0.258,0.000482847613857637,1
"chr7-150668055-150668937",2.56569091035296,0.071,0.014,0.000487367207686689,1
"chr12-89468037-89468331",11.6526984888744,0.054,0,0.000489734551600925,1
"chr7-1027765-1029099",1.41544910371744,0.25,0.1,0.000491285319389912,1
"chr2-135741288-135742733",-3.17292982608501,0.036,0.244,0.000561984423089555,1
"chrX-49186047-49186607",2.32832124722628,0.107,0.024,0.000566328602575649,1
"chr10-84328023-84329213",1.10313091599821,0.268,0.137,0.000579591208870775,1
"chr12-47608745-47608975",4.22694067866646,0.071,0.003,0.00059239090875876,1
"chr6-131281136-131281892",4.57778767200895,0.071,0.003,0.000635369560169523,1
"chr12-89880520-89881211",2.17243329205835,0.089,0.021,0.000638374207236287,1
"chr5-135887417-135887660",3.42756473256327,0.071,0.007,0.000639835226805115,1
"chr9-105693485-105695482",1.28240058409908,0.232,0.103,0.000654234009366878,1
"chr10-130300453-130301859",3.6661750746119,0.089,0.007,0.000660782036276243,1
"chr14-99415710-99415945",4.22582219760423,0.054,0.003,0.000662205622323654,1
"chr2-144660679-144661319",2.19104596644525,0.125,0.027,0.000690143779727673,1
"chr2-156005589-156006544",11.6829218816422,0.054,0,0.000703319273925091,1
"chr6-39281309-39281677",11.4452327316448,0.054,0,0.000707218575960338,1
"chr17-21278578-21278857",11.6548487269802,0.054,0,0.000715874027713539,1
"chr3-52896773-52897806",1.53892166209114,0.232,0.086,0.000752113426133758,1
"chr4-38177524-38177944",2.88145777898205,0.089,0.014,0.000771816044189586,1
"chr6-105794248-105794534",2.88043138525841,0.071,0.01,0.000798006655318124,1
"chr15-78264044-78265150",1.58800919449456,0.196,0.069,0.000803147011885221,1
"chr17-50026860-50027087",2.63888050870777,0.054,0.01,0.000811666962646882,1
"chr17-34434095-34434458",3.12532010635441,0.089,0.01,0.000819584414675305,1
"chr5-73387041-73388248",2.56585737636717,0.054,0.01,0.000821900988883277,1
"chr4-152476866-152477065",11.7047041739605,0.054,0,0.000839736538669136,1
"chr8-21918334-21918675",2.19140096654111,0.143,0.031,0.000847723378283037,1
"chr16-2339824-2341201",-3.465852185521,0.018,0.179,0.000848343768058866,1
"chr3-115819797-115820057",2.6499163359096,0.054,0.01,0.000877182382783245,1
"chr1-154759140-154759605",3.89735659501181,0.054,0.003,0.000885689009023365,1
"chr5-176415756-176416848",1.31785376781673,0.25,0.11,0.000906011502832833,1
"chr1-26169616-26170196",1.59765906408747,0.214,0.076,0.000909549080139525,1
"chr15-63707738-63708554",4.2054476532355,0.054,0.003,0.000930967228267393,1
"chr3-19931138-19931594",2.71074689814954,0.125,0.021,0.00095867394800546,1
"chr3-52220287-52220680",2.47099364365302,0.089,0.017,0.000968733039918827,1
"chr2-98026928-98027596",1.49431451989711,0.161,0.058,0.000988179036708592,1
"chr1-240576157-240576544",11.6585909161327,0.054,0,0.00100686673919603,1
"chr8-80314869-80315416",11.6849672852843,0.054,0,0.00103404758708422,1
"chr7-131105676-131106546",1.07686841255278,0.286,0.148,0.00104229388275166,1
"chr18-13614872-13615128",2.72575783067536,0.089,0.014,0.0010436546227122,1
"chr17-36196445-36197223",1.75713005335849,0.179,0.055,0.00104510677124473,1
"chr11-41788215-41788531",11.9912607932195,0.054,0,0.00104840395569205,1
"chr9-130016577-130017067",3.18684751585939,0.054,0.007,0.00105342143278714,1
"chr21-43728005-43729084",1.2268625438811,0.268,0.124,0.00105385222166585,1
"chr17-59783381-59783766",2.41688519450366,0.071,0.014,0.00106527047485329,1
"chr10-92517034-92517310",3.53008470449533,0.071,0.007,0.00106992802037447,1
"chr17-49496270-49496718",2.28718466134654,0.107,0.021,0.00107095441480399,1
"chr3-138450970-138451268",11.873189389026,0.054,0,0.001101556096172,1
"chr19-4539782-4540333",2.21854457519073,0.143,0.034,0.00110157014468191,1
"chr12-93676978-93678017",-12.2044046812661,0,0.148,0.00110334978737734,1
"chrX-135421471-135422421",2.05522749471069,0.161,0.041,0.00111236604310439,1
"chr14-104985485-104986290",0.998728587312019,0.232,0.124,0.00111803094849974,1
"chr11-123430032-123431331",1.33121068280683,0.161,0.065,0.00113952534854146,1
"chr6-158852726-158853840",1.5483707641476,0.232,0.086,0.00114211680775901,1
"chr1-145957381-145958239",1.05021904536836,0.214,0.12,0.00116155035552611,1
"chr7-139131515-139131960",2.91085434825443,0.071,0.01,0.00119081881050577,1
"chr3-177109782-177110050",3.93502587609212,0.054,0.003,0.00122743914010949,1
"chr6-24402624-24403629",1.31135834975416,0.161,0.072,0.00123485086824237,1
"chr16-10362120-10362640",4.19783245664232,0.054,0.003,0.00124162500181578,1
"chrX-135098253-135099216",1.441062881272,0.214,0.079,0.00125563316123814,1
"chr10-50653025-50653503",4.47028928730506,0.071,0.003,0.00128801275892601,1
"chr16-3509469-3509830",11.6225789203793,0.054,0,0.00131803195291454,1
"chr11-134349123-134350042",11.4540555501031,0.054,0,0.00131818065909173,1
"chr1-31549361-31549793",4.7657338011854,0.071,0.003,0.00132955936033917,1
"chr7-241552-242157",4.24859788855913,0.071,0.003,0.00135397168708338,1
"chr2-195656610-195658334",0.780318858519077,0.357,0.227,0.00136759354491444,1
"chr8-143552981-143553934",-12.2071688395836,0,0.134,0.00138832078955741,1
"chr7-137958713-137959016",11.7754497821076,0.054,0,0.00143850727365046,1
"chr4-101730384-101730764",3.45344228275939,0.071,0.007,0.00144509720957095,1
"chr6-16503809-16504285",2.67233117370846,0.071,0.01,0.00146850732173464,1
"chr17-68909119-68909404",3.01041496592683,0.054,0.007,0.00148423264510446,1
"chr10-84194360-84194805",3.874831326768,0.054,0.003,0.00150149346480211,1
"chr19-16184931-16186021",-12.0599278189271,0,0.124,0.00152518405670407,1
"chr12-122081729-122082035",2.86830879485818,0.071,0.01,0.00154552142725209,1
"chr6-157317234-157317492",11.6759206797865,0.054,0,0.00156247925665891,1
"chr20-32569235-32569558",3.8156959226506,0.054,0.003,0.00156723421850119,1
"chr1-44672299-44672567",2.08476560674833,0.125,0.031,0.00158538851702473,1
"chr15-88638218-88639263",1.17431167673516,0.321,0.148,0.00158868079167585,1
"chr19-54606974-54607370",1.90090970784199,0.071,0.021,0.00159454100360371,1
"chr22-37623460-37623841",3.48486578142449,0.071,0.007,0.00162944417588238,1
"chr8-65951240-65952162",1.58427233285622,0.125,0.045,0.00163211445312167,1
"chr5-116135389-116135656",11.6635056139092,0.054,0,0.00165445109119046,1
"chr19-35003067-35003625",1.92102434972693,0.161,0.048,0.0016559642447052,1
"chr17-78412954-78413431",2.59867745609518,0.089,0.017,0.00165603480621782,1
"chr17-41547952-41548156",3.81721407191488,0.089,0.007,0.00165793555998697,1
"chr10-50018108-50018971",11.7831942127283,0.054,0,0.00173578339288684,1
"chr1-27624830-27625493",2.51592085090709,0.071,0.017,0.00174571903987817,1
"chr5-139178401-139178604",2.97034883978758,0.071,0.01,0.0017547480386603,1
"chr8-25345284-25345775",2.43718147060955,0.089,0.017,0.00175710516343809,1
"chr3-33047615-33048694",2.36237308058624,0.107,0.021,0.00177064336119728,1
"chr14-63650136-63650665",2.4806456494948,0.054,0.01,0.00179213254040926,1
"chr6-148760608-148761839",1.41508763350672,0.161,0.065,0.00180464662482372,1
"chr1-95233318-95234722",1.36276011813675,0.268,0.117,0.00181496716435076,1
"chr16-75064447-75065414",1.67827545305054,0.054,0.017,0.00182894605987338,1
"chr1-160629706-160630086",2.72439104403336,0.071,0.01,0.00183731347746145,1
"chr22-37271290-37271542",2.38020747079736,0.071,0.014,0.00184601253638744,1
"chr12-104288615-104289164",1.57394942774575,0.125,0.045,0.00184801472850008,1
"chr1-100396531-100397458",2.05565728603152,0.054,0.014,0.00185322925514212,1
"chr17-32323855-32324124",3.63620953778655,0.071,0.007,0.00185841509492928,1
"chr18-5417324-5417620",3.13574331923063,0.054,0.007,0.00187767162181364,1
"chr5-172697112-172697752",1.42106199360043,0.161,0.062,0.00189821694879664,1
"chr1-168833492-168834034",4.08566143650992,0.054,0.003,0.00191810499271043,1
"chr11-6635404-6635720",3.19460312266718,0.089,0.01,0.00193175657252431,1
"chr5-84383656-84384380",11.7119266669792,0.054,0,0.00193339301968055,1
"chr20-38196217-38196918",3.89305425954387,0.054,0.003,0.00193908420812464,1
"chr7-74206446-74206919",2.09524617054928,0.107,0.027,0.00195254446968745,1
"chr12-22539069-22539392",2.76343724794718,0.089,0.014,0.001968074394121,1
"chr2-181236014-181236397",2.42318932836336,0.054,0.01,0.00197648826603465,1
"chr19-38684193-38684650",2.08717240204881,0.125,0.031,0.00198635067733345,1
"chr22-27134376-27134662",2.4085189281316,0.107,0.021,0.0020130719869666,1
"chr12-642419-644019",1.05362794984806,0.286,0.137,0.00203840101401688,1
"chr8-63173757-63173982",4.21286050983444,0.054,0.003,0.00205358701194984,1
"chr14-24576161-24576522",11.884723223514,0.054,0,0.00208607533588865,1
"chr6-131627625-131628603",1.35420485726853,0.161,0.069,0.00217444813947077,1
"chr7-155206336-155206813",-12.0907714216599,0,0.107,0.00217858792327141,1
"chr3-43036686-43037173",4.44568537069295,0.054,0.003,0.00218863334951627,1
"chr8-143018183-143019439",1.96885752475044,0.143,0.038,0.00218987688067229,1
"chr22-21937794-21938726",1.23202536681822,0.232,0.103,0.00220010033119205,1
"chr20-17843102-17843550",11.746768467406,0.054,0,0.00220896457663056,1
"chr1-184840379-184841114",2.94204809737793,0.054,0.007,0.00220942713492212,1
"chr1-33421241-33421523",2.05232179884604,0.071,0.017,0.0022169350454792,1
"chr2-203636772-203637697",2.93938204507109,0.071,0.01,0.00221850645172819,1
"chr10-24920992-24921656",2.59656356504721,0.054,0.01,0.00222799737970812,1
"chr7-149284805-149285442",1.19711430333483,0.232,0.113,0.00224173028177627,1
"chr5-76305136-76305505",4.50133960378076,0.071,0.003,0.00224627708319592,1
"chr10-132396156-132397251",1.21467660354627,0.196,0.089,0.00226711869688575,1
"chr10-28468740-28469291",3.96929432683779,0.054,0.003,0.00228425800016102,1
"chr1-40599908-40600160",2.81655878406249,0.071,0.01,0.00229498173671948,1
"chr17-78198799-78199377",1.20542401303032,0.161,0.072,0.00231772621226987,1
"chr2-199910784-199912048",0.904754095252805,0.25,0.148,0.00233436983118531,1
"chr10-3067137-3067968",2.51495855894178,0.107,0.021,0.00235457020612734,1
"chr5-124880970-124881214",3.97482855575839,0.054,0.003,0.00236383418000568,1
"chr1-101257628-101258415",2.30856989268241,0.089,0.021,0.00237578083396131,1
"chr6-5003214-5004439",0.982020590432168,0.357,0.186,0.00237653941678618,1
"chr20-64077820-64078413",2.82590776547499,0.089,0.014,0.00238062659437231,1
"chr18-23918510-23918725",3.23401822756653,0.071,0.007,0.00238712686491495,1
"chr1-26743517-26744897",1.22009796437324,0.196,0.086,0.00238916052593274,1
"chr2-234026667-234027104",3.84062995832036,0.054,0.003,0.00238988586025504,1
"chr10-3887621-3888313",2.35226187792646,0.125,0.024,0.0024057349163417,1
"chr14-73136022-73137143",1.05703755525484,0.25,0.131,0.00240957170109786,1
"chr17-3688028-3688635",11.8013211438585,0.054,0,0.00242031259429006,1
"chr16-57984575-57985546",1.98779574279961,0.143,0.038,0.00250582666709557,1
"chr17-17300735-17300962",3.91834714868276,0.054,0.003,0.00252894292774264,1
"chr4-185128344-185128816",4.11753221155047,0.054,0.003,0.00252904318139163,1
"chr3-143847742-143848647",2.34103680162944,0.089,0.017,0.00253003891046191,1
"chr17-13931095-13931560",1.94112720495416,0.143,0.038,0.0025423997965447,1
"chr14-52741914-52742822",1.99276166424543,0.071,0.021,0.00254959101564174,1
"chr19-38877665-38878463",2.36667420500037,0.107,0.021,0.00255910036953588,1
"chr16-2692393-2693627",2.61135747948151,0.089,0.014,0.00256626354964345,1
"chr3-46144005-46144221",3.92432064341725,0.054,0.003,0.00261176907947476,1
"chr11-43868655-43869616",1.95545585481833,0.107,0.027,0.00264023110940253,1
"chr15-60397049-60399059",1.13512115693729,0.339,0.165,0.00265412350106539,1
"chr10-69061330-69062118",-11.9564659325353,0,0.096,0.00267478837295249,1
"chr17-79804187-79804630",2.9408669026787,0.071,0.01,0.00268029408279432,1
"chr19-36013929-36014759",-11.8831217120837,0,0.124,0.00269994970987915,1
"chr2-239895822-239896182",3.3190749139268,0.071,0.007,0.00271054868915303,1
"chr7-945128-945711",11.8224335231937,0.054,0,0.00273122818847325,1
"chr3-49165468-49166492",1.45904536797958,0.161,0.062,0.00276265256341925,1
"chr9-92293248-92294199",-11.938050714634,0,0.117,0.00277541432540648,1
"chr20-1844616-1845070",1.81365214974932,0.125,0.038,0.00281200474629662,1
"chr14-89510019-89510921",2.34091550435977,0.107,0.021,0.00283513912500431,1
"chr19-18785217-18785433",2.18249912502855,0.089,0.021,0.00284370300070378,1
"chr4-53377074-53378240",1.19304886951329,0.179,0.086,0.00290369124497831,1
"chr6-42978341-42979756",1.25814527636024,0.161,0.065,0.0029038676287099,1
"chr12-120011952-120012670",2.67754515132264,0.089,0.017,0.00290528103872114,1
"chr1-159076410-159077717",1.34629973151979,0.143,0.062,0.00290715882720352,1
"chr15-58627601-58627998",4.24694546836488,0.054,0.003,0.00290893437745633,1
"chr17-17935533-17936086",2.59458196389837,0.054,0.01,0.00291102835330748,1
"chr3-196081000-196082451",-3.27730957977738,0.018,0.175,0.00292161556412234,1
"chr7-2537965-2538540",3.02963966437872,0.054,0.007,0.00293716192519239,1
"chr12-15688215-15688792",2.21788066559231,0.107,0.024,0.00293862504138603,1
"chr16-75380255-75380594",2.12050061830113,0.071,0.017,0.00295244728882779,1
"chr17-39002367-39002607",3.51224214277665,0.071,0.007,0.00295664511859341,1
"chr15-78564677-78565896",1.77395965565456,0.179,0.058,0.00295728635926216,1
"chr2-7725248-7725918",2.96452432140912,0.054,0.007,0.00298215980228614,1
"chr11-111878548-111879661",0.699439836877732,0.214,0.141,0.00299383432587507,1
"chr9-114754580-114754914",2.49602314823637,0.089,0.017,0.00302871510947158,1
"chr6-136783616-136784123",2.43895063507279,0.071,0.014,0.00304322154208097,1
"chr21-10430022-10430319",3.86055736836981,0.054,0.003,0.00304657625772331,1
"chr16-74700168-74701463",1.30890074744745,0.232,0.096,0.00304991642740237,1
"chr1-221776763-221777020",2.786523544309,0.071,0.01,0.00308563660388442,1
"chr1-226406473-226406809",2.53551652744273,0.071,0.014,0.00311339214925014,1
"chr16-68843062-68844123",-11.8795145547992,0,0.103,0.00312509549876447,1
"chr6-41940673-41942164",0.912795006545891,0.214,0.113,0.00315103632197152,1
"chr2-70553150-70554427",1.17094486637152,0.232,0.11,0.00320477642019909,1
"chr20-49768230-49768804",3.71722487383371,0.071,0.007,0.00321753329891667,1
"chr9-33473338-33474206",-3.49820349903404,0.018,0.158,0.00324506978145126,1
"chr1-87328044-87329354",0.924851691382897,0.268,0.148,0.00324552725050902,1
"chr1-239386399-239387293",4.00871386802769,0.054,0.003,0.00326319132470005,1
"chr7-39414264-39414653",3.50076406838211,0.071,0.007,0.00332059457685996,1
"chr17-79933926-79934129",2.43544575512549,0.089,0.017,0.00333111740236385,1
"chr5-181161212-181161693",2.41295417534437,0.089,0.021,0.00333176397152782,1
"chr1-235900413-235900795",3.86436822545842,0.054,0.003,0.00335383732213693,1
"chr20-19974961-19975456",1.97733515751013,0.071,0.021,0.0033671527365199,1
"chr1-22024220-22026177",0.800636254354894,0.304,0.192,0.00337279104061408,1
"chr5-69093498-69094747",0.972201779974521,0.286,0.158,0.00337582600046138,1
"chr16-30526157-30527770",0.712084848622507,0.339,0.216,0.00337671004319918,1
"chr22-17087512-17087966",1.83794701380378,0.089,0.027,0.00338994852421912,1
"chr17-50887171-50887594",2.46819890792962,0.071,0.014,0.00339765416473623,1
"chr1-22039403-22040537",1.14609033576484,0.214,0.103,0.00340145114850558,1
"chr10-48577137-48577525",2.37796053100335,0.089,0.017,0.00340415574157406,1
"chr19-49475983-49476447",4.22377937453381,0.071,0.003,0.00341634420196206,1
"chr17-64420023-64420420",3.32590763369925,0.054,0.007,0.0034542621021102,1
"chr8-47360525-47360778",2.89989504222841,0.071,0.01,0.00348015650910369,1
"chr1-207873057-207873542",1.97380284645093,0.054,0.014,0.003490784894895,1
"chr1-173331161-173331462",1.58845471727322,0.125,0.041,0.00349298430629802,1
"chr2-233059693-233060595",1.18953329815163,0.143,0.065,0.0035091532703852,1
"chr22-37676564-37677574",1.41637612472658,0.25,0.1,0.0035456613441815,1
"chr11-107840544-107841111",1.22595530786483,0.161,0.072,0.00354772951096745,1
"chr1-2204555-2205642",0.82784710613485,0.232,0.148,0.00356260713342826,1
"chr1-23800445-23801052",-12.0542341354551,0,0.134,0.00357476376325298,1
"chr5-157248790-157249315",3.53761810639825,0.071,0.007,0.00359481891415605,1
"chr14-23057222-23058315",1.64977348591853,0.143,0.052,0.00359747854020206,1
"chr18-11149255-11149806",2.44619465902141,0.107,0.021,0.0036129407861724,1
"chr10-104345999-104346231",2.62702831606341,0.089,0.014,0.00366062782565221,1
"chr11-63938178-63939626",1.21017859460456,0.214,0.1,0.00367068162569294,1
"chr6-19134623-19135289",11.8847961963101,0.054,0,0.00367196098980631,1
"chr3-172562787-172563423",2.20679576043274,0.071,0.017,0.0036757969961814,1
"chr14-92475622-92476108",11.7029077848249,0.054,0,0.00370782079143975,1
"chr17-7351211-7352390",1.08178524572228,0.232,0.113,0.0037093973861181,1
"chr1-179228761-179230105",1.64862602023736,0.107,0.041,0.00376361233777361,1
"chr13-75635374-75637018",-11.9771645049164,0,0.1,0.00376506539728647,1
"chr11-44950472-44951120",-11.9493807552882,0,0.093,0.00382681259292384,1
"chr17-81094699-81095240",2.4438503534828,0.107,0.021,0.00387942105514903,1
"chr14-105944813-105945287",3.9608433785683,0.054,0.003,0.00389341607176079,1
"chr6-16762539-16762825",2.19184168675245,0.107,0.024,0.00393216071726143,1
"chr2-63587677-63589284",0.903192767356829,0.357,0.192,0.00393942879912018,1
"chr7-65037552-65039196",1.04523229471497,0.304,0.162,0.00395646995943981,1
"chr10-13586496-13587618",-11.9664911582129,0,0.103,0.00396303831446797,1
"chr9-95506616-95506914",2.60880392157509,0.054,0.01,0.00397949792166489,1
"chr13-18212864-18213157",2.92232383730385,0.071,0.01,0.00399852371479787,1
"chr5-154714621-154714870",2.70577183548794,0.089,0.014,0.004003305951129,1
"chr19-31348685-31349778",2.0380538835564,0.143,0.034,0.00400379117027446,1
"chr17-35900306-35901026",2.90981052509633,0.054,0.007,0.00400864573848685,1
"chr1-95752549-95752939",3.28764040718813,0.054,0.007,0.00401851655204048,1
"chr14-91349410-91349773",1.78758104659999,0.054,0.017,0.00403585513268366,1
"chr11-73375898-73377345",0.777015182634396,0.321,0.21,0.00403718097407709,1
"chr7-1412809-1413142",2.18757160638845,0.125,0.027,0.00404525529455804,1
"chr13-24274384-24275081",1.70864947210579,0.089,0.027,0.00406193538036272,1
"chr10-89297787-89298056",3.91347846869613,0.054,0.003,0.00408376158510033,1
"chrX-79146549-79147068",2.90497516028038,0.054,0.007,0.00409728515129403,1
"chr3-149273134-149273417",2.31956250654503,0.071,0.014,0.00412672428760088,1
"chr11-67583468-67584605",1.08006360816111,0.25,0.127,0.00416418016344378,1
"chr7-5529454-5530801",0.664977356237875,0.411,0.271,0.00417015520218249,1
"chr2-70132299-70132702",2.43826238584949,0.107,0.021,0.00417015933033313,1
"chr1-39408352-39409511",0.841731411645232,0.25,0.151,0.00417936140751629,1
"chr18-9143576-9144040",2.36510934039189,0.071,0.014,0.00422778425769424,1
"chr17-76452379-76453533",0.886527821285815,0.232,0.137,0.00423655905554296,1
"chr3-40770072-40770447",1.33979270300666,0.107,0.045,0.00425066307686266,1
"chr15-78944240-78945463",1.11183336164791,0.161,0.082,0.00426714899054875,1
"chr2-242031456-242032035",2.90778943392866,0.054,0.007,0.00431757348927078,1
"chr8-8669746-8669994",3.09488554180853,0.089,0.01,0.00432216618122165,1
"chr11-46346979-46347637",0.92721642807361,0.214,0.117,0.00433711092240045,1
"chr17-78645649-78646234",1.33211783309135,0.179,0.072,0.00435984184890218,1
"chr12-24909626-24909994",2.11439275594397,0.071,0.017,0.0043834056895019,1
"chrX-13486880-13487553",3.59633563826512,0.054,0.003,0.00438756332627085,1
"chr19-4327282-4328894",1.00061436288813,0.286,0.148,0.00438887176561828,1
"chr11-67403716-67403958",1.79655400460468,0.089,0.027,0.00440936430364895,1
"chr5-16464961-16466341",-11.7608712358161,0,0.103,0.00441156969875356,1
"chr8-23084630-23084937",3.96020689007156,0.054,0.003,0.00447431184481986,1
"chrX-71531994-71534547",-11.8775163877552,0,0.113,0.00451265361568701,1
"chr2-64858914-64860222",1.07360852734206,0.196,0.107,0.00451434079458572,1
"chr1-226655011-226655522",2.54724743840978,0.089,0.017,0.00452648481105623,1
"chr20-37357266-37357766",1.85895626117662,0.071,0.021,0.00453163179262113,1
"chr3-183428067-183428998",1.41939806637146,0.125,0.048,0.00453341519038218,1
"chr6-121334241-121335086",1.30626363164634,0.143,0.069,0.00457250540089453,1
"chr3-115783901-115784959",1.36166797774865,0.161,0.062,0.00459084286839098,1
"chr10-89122545-89123680",-12.3502825321013,0,0.117,0.0045909646829392,1
"chr2-144606825-144607284",2.44063627502637,0.071,0.014,0.00459820034473659,1
"chr12-11830235-11830576",3.00380205795015,0.054,0.007,0.00460292612533129,1
"chr11-35272175-35272887",2.44461935415551,0.071,0.014,0.00460444726653432,1
"chr11-70398010-70398810",1.75472920136232,0.125,0.038,0.00461142900844769,1
"chr10-92848036-92849264",1.10104637905772,0.196,0.093,0.00461358865503254,1
"chr2-9142681-9143032",1.67508117533736,0.089,0.027,0.00461661332518269,1
"chr16-88443013-88443327",2.08606064677505,0.071,0.017,0.00463121559622198,1
"chr11-17063465-17063744",4.40424564825291,0.071,0.003,0.00464552670983373,1
"chr3-138136889-138137250",2.95470348019375,0.054,0.007,0.00470351118401142,1
"chr6-159063678-159064058",3.88940207287842,0.054,0.003,0.00471023288083325,1
"chrX-107118200-107119009",3.29948078209976,0.071,0.007,0.00471220901467259,1
"chr15-81023261-81024016",-12.0973844883434,0,0.096,0.00473119948348652,1
"chr17-10114301-10115564",1.10403944411052,0.214,0.1,0.0047381754429548,1
"chr1-206704339-206704660",3.49809251146293,0.071,0.007,0.00474715411145807,1
