"peak","log2FC","pct.1","pct.2","pvalue","padj"
"chr12-107320173-107320439",13.2696344335401,0.182,0,0.0014792509781932,1
"chr15-73636471-73636720",13.0391978834735,0.182,0,0.00147994970490766,1
"chr1-25549404-25550226",13.1702386181706,0.182,0,0.00148400304669958,1
"chr3-53160624-53161466",3.83013077587134,0.227,0.02,0.00149214780995967,1
"chr8-133520160-133520776",12.4472733997671,0.136,0,0.0015041630466592,1
"chr2-102736216-102737179",12.2797076771436,0.136,0,0.00152686170089722,1
"chr1-10494616-10495601",3.6832395108771,0.273,0.02,0.00153714985652994,1
"chr5-55037066-55037788",12.4913898896369,0.136,0,0.00156363270066106,1
"chr12-8033243-8033744",12.6266709034913,0.136,0,0.00156363272568225,1
"chr18-11980388-11982240",-12.6436019276353,0,0.235,0.00163190257269945,1
"chr11-12087060-12088100",12.4648638149349,0.136,0,0.00163472705479843,1
"chr2-28716113-28716815",12.3915219154266,0.136,0,0.00163576412084055,1
"chr6-122398949-122400310",2.24004075647721,0.364,0.078,0.00167716308064352,1
"chr22-39920056-39921267",12.423181313112,0.136,0,0.00168398295969299,1
"chr14-70882953-70883454",12.6453857970789,0.136,0,0.00179569737926871,1
"chr14-22918229-22919781",1.81208621562621,0.455,0.137,0.00186151108078064,1
"chr6-149565550-149567225",-12.8708753330565,0,0.235,0.00190677432635949,1
"chr21-41678609-41679329",12.4432291230172,0.136,0,0.0019423937513907,1
"chr17-75666835-75667662",12.0608842621454,0.136,0,0.0019423937978544,1
"chr9-134366189-134366520",12.5213929621444,0.136,0,0.00195484228816934,1
"chr19-2090097-2090622",12.4557802137446,0.136,0,0.00195484232792521,1
"chr6-99520859-99521745",2.34718867926019,0.273,0.059,0.0019552417128051,1
"chr19-55384999-55386031",-12.8638482172626,0,0.235,0.00200290933409377,1
"chr7-36863710-36865329",3.05784110366096,0.136,0.02,0.00205074524773531,1
"chr3-138348050-138348868",12.3387899808916,0.136,0,0.00210677910265868,1
"chr4-26318808-26321561",1.74027283597292,0.5,0.157,0.00216275488620617,1
"chr13-99274914-99275351",12.793145225683,0.136,0,0.00220500385467506,1
"chr5-157025109-157025774",12.4344634765629,0.136,0,0.00220500388784938,1
"chr1-85275780-85277051",2.05176349700333,0.409,0.118,0.00227110827668463,1
"chr1-89272298-89273152",12.2638242280617,0.136,0,0.00228171103994579,1
"chr19-38693394-38694177",12.4307068047722,0.136,0,0.00236106445937538,1
"chr14-52175269-52176585",12.3501579733122,0.136,0,0.00236354121458059,1
"chr3-142723675-142724997",12.1813426964257,0.136,0,0.00236354123799365,1
"chr8-67063938-67065107",-12.7854451831874,0,0.216,0.00238378445083679,1
"chr19-45641275-45642735",1.93384437892437,0.409,0.118,0.00239509605141831,1
"chr10-97445302-97446561",2.35390728470247,0.364,0.078,0.00242398687132106,1
"chr5-177446227-177447362",12.1644044395476,0.136,0,0.00248604300818282,1
"chr14-71328186-71328474",12.9608643418338,0.136,0,0.00248918766121598,1
"chr2-54052890-54053669",12.8273215195524,0.136,0,0.00249072775460916,1
"chr20-63973746-63974081",12.4608571086431,0.136,0,0.00251007115852132,1
"chr21-42449802-42450371",12.3714413249487,0.136,0,0.00252585860243355,1
"chr13-23321360-23321891",12.6339516622705,0.136,0,0.00254860370744258,1
"chr17-4986420-4988416",-12.7556222865899,0,0.216,0.0025651218588055,1
"chr3-45224924-45226573",12.2825017785873,0.136,0,0.00257769535257594,1
"chr11-71452169-71453549",3.4511260496945,0.227,0.02,0.00258122020064103,1
"chr2-112821793-112822019",12.9571037340841,0.136,0,0.00267484963794625,1
"chr5-170293286-170293574",12.5061011332343,0.136,0,0.00267484968901013,1
"chr2-96207892-96209141",-12.5709349296084,0,0.216,0.00267935567406083,1
"chr14-21229811-21230123",12.7448340631541,0.136,0,0.00268725543914807,1
"chr3-185943035-185943832",12.3499182331778,0.136,0,0.00269185510934716,1
"chr6-33711002-33712014",-12.7832071291518,0,0.216,0.0027252385816872,1
"chr1-153920431-153920743",12.6867368247193,0.136,0,0.0029648511515906,1
"chr10-6270171-6270840",12.3862301256366,0.136,0,0.00296485120688825,1
"chr12-53451661-53452949",-12.5750535743204,0,0.216,0.00297365047597497,1
"chr12-27709958-27711201",-12.9040686574617,0,0.216,0.00297510190556784,1
"chr11-75582741-75583811",12.3381340268941,0.136,0,0.00297587489270809,1
"chr21-31730835-31732753",1.82027852587,0.409,0.137,0.00298258794595287,1
"chr19-18291377-18292360",-12.819053710521,0,0.216,0.00298706957594596,1
"chr6-37018017-37018908",12.2203491238296,0.136,0,0.00299767166680636,1
"chr17-40582228-40582918",3.79197799325563,0.227,0.02,0.00305144877771682,1
"chr2-8681865-8682341",2.83312840936721,0.273,0.039,0.00305264559420625,1
"chr12-124457313-124457791",12.4457803695286,0.136,0,0.00306064963696364,1
"chr2-224927735-224928201",12.6684777248062,0.136,0,0.00307120516786042,1
"chr3-33113649-33114766",-12.7951370172231,0,0.216,0.00312659835558331,1
"chr1-9629549-9630405",3.68172839418165,0.227,0.02,0.00318235834171287,1
"chr8-133526218-133527102",3.54744871189597,0.227,0.02,0.00318434249039413,1
"chr5-133967682-133968913",-12.8786617072692,0,0.216,0.00319003882292598,1
"chr12-46371020-46373113",1.7987230168682,0.455,0.137,0.00319165890890198,1
"chr16-89657180-89658176",-12.7951399812653,0,0.216,0.00320243995504881,1
"chr17-7843624-7844213",-12.9038049439808,0,0.216,0.00321902410022621,1
"chr3-169966094-169967588",-12.9372029975224,0,0.216,0.00322809173336585,1
"chr18-21611695-21612762",-12.9738479602532,0,0.216,0.00324617417537665,1
"chr16-57244507-57245791",-12.7146002880333,0,0.216,0.0032556537296079,1
"chr1-248857885-248859427",-12.722198149631,0,0.216,0.0032586286839947,1
"chr17-68204832-68206163",-12.8745643552431,0,0.216,0.00325866136239809,1
"chr5-68433918-68434782",12.1873559140051,0.136,0,0.00328010888432023,1
"chr5-143001945-143003349",11.9681767623383,0.136,0,0.00328010888879131,1
"chr12-113220682-113222090",2.68172370575783,0.273,0.039,0.00328047869126611,1
"chr17-39819316-39819594",12.7085199676154,0.136,0,0.00330502412230918,1
"chr16-29738131-29738869",12.6486668596187,0.136,0,0.0033860740729245,1
"chr11-43311537-43312485",12.1291377773552,0.136,0,0.00339162698253156,1
"chr20-17968146-17969540",1.61949335131664,0.5,0.176,0.0034873267353831,1
"chr10-103696508-103696755",12.8461402977565,0.136,0,0.00354584362831334,1
"chr1-174964326-174964872",12.5414593968394,0.136,0,0.00354584368700449,1
"chr19-35066835-35067374",12.6819165237502,0.136,0,0.00355086325964303,1
"chr7-157854002-157854919",12.4963573410629,0.136,0,0.0035661718576485,1
"chr1-156751075-156752246",2.06253049370471,0.409,0.098,0.00358307238037088,1
"chr2-28681146-28681512",12.6254678546627,0.136,0,0.00358843688971163,1
"chr21-45642526-45643916",2.53701674844994,0.318,0.059,0.00360107472782858,1
"chr5-132056044-132056588",12.7480321351816,0.136,0,0.00361270035238049,1
"chr1-151909172-151910196",3.52959086214882,0.227,0.02,0.00366268818457995,1
"chr2-97745522-97745807",12.8199547031144,0.136,0,0.00379495427578103,1
"chr3-37998585-37999246",2.56505592692069,0.227,0.039,0.00385701236142499,1
"chr19-6736373-6736812",12.3719540699313,0.136,0,0.00389462101243571,1
"chr12-47306780-47308035",12.5699699635128,0.136,0,0.00389963253570388,1
"chr13-40789036-40789887",-12.767392309884,0,0.196,0.00391968350082696,1
"chr17-55264783-55265079",12.5389257824318,0.136,0,0.00393339632829326,1
"chr17-82238513-82239000",12.5925304756834,0.136,0,0.00395333750166601,1
"chr5-134647605-134649260",3.49188530039268,0.227,0.02,0.00398124924201079,1
"chr5-76855824-76856268",12.8433529010543,0.136,0,0.00399654989808347,1
"chr9-134641508-134641771",12.9340223702644,0.136,0,0.00399827576704229,1
"chr1-13733070-13733535",12.9075719838204,0.136,0,0.00401627535429212,1
"chr14-24241860-24243414",1.68791587258718,0.409,0.137,0.0040287193298672,1
"chrX-136768516-136768783",12.8698452487143,0.136,0,0.00404555759279498,1
"chr3-100334297-100335153",12.2480826768231,0.136,0,0.00411688815893563,1
"chr19-10568219-10569292",1.96423480645805,0.364,0.098,0.00411987770242018,1
"chr5-109856800-109858031",12.4745718339566,0.136,0,0.00413974962984833,1
"chr20-8131606-8132928",12.3702976912693,0.136,0,0.00415107017353214,1
"chr19-4088937-4089965",3.50389144046871,0.227,0.02,0.00416073099308689,1
"chr1-22636370-22636653",12.7301785635451,0.136,0,0.00424774728752204,1
"chr12-64403916-64405300",2.21965065417731,0.364,0.078,0.00427122857647595,1
"chr10-119725093-119726738",1.96234966967748,0.364,0.098,0.00432232905617572,1
"chr20-652719-653700",2.26258101431643,0.318,0.059,0.0043650288644704,1
"chr14-75229775-75230643",3.44013500857803,0.227,0.02,0.00453303492885979,1
"chr16-3400364-3401626",-12.5038948744858,0,0.196,0.00456041762418986,1
"chr3-57169904-57170405",12.6914215723112,0.136,0,0.00457402487677875,1
"chr2-74502996-74503454",12.3801065751215,0.136,0,0.00457643635898086,1
"chr6-30066489-30067626",-2.77888718609489,0.045,0.333,0.00461605778617639,1
"chr6-35297434-35297987",3.55458411220677,0.227,0.02,0.00464082065358278,1
"chr1-153535213-153536556",12.0983890130514,0.136,0,0.004646339173001,1
"chr14-52694679-52696079",2.62264432028547,0.273,0.059,0.00469569310389065,1
"chr14-55579508-55581376",-3.32612174918384,0.045,0.275,0.00474452245806732,1
"chr19-7348582-7349488",12.4720108319499,0.136,0,0.00477862515687603,1
"chr9-98255182-98256413",2.20664318390872,0.364,0.078,0.00479921966443341,1
"chr5-177389271-177390798",3.14990542976324,0.136,0.02,0.00480723009506824,1
"chr19-48259644-48260397",2.4559458628171,0.318,0.059,0.00483985130990215,1
"chr4-77854168-77855115",3.22922113454525,0.182,0.02,0.00483987765743129,1
"chrX-149539028-149541639",-2.71876532806336,0.045,0.314,0.00491452695073543,1
"chr2-144325132-144325511",12.6275324242134,0.136,0,0.00491969098243793,1
"chr16-85612967-85613366",11.6537633200153,0.091,0,0.00492338506666328,1
"chr10-71318851-71319896",11.3379678985946,0.091,0,0.00492338532284248,1
"chrX-53714571-53715119",11.9277323808287,0.091,0,0.00492338532846133,1
"chr1-77430895-77431860",12.0504651057115,0.091,0,0.00492338533006299,1
"chr10-62852940-62853286",12.1253502739843,0.091,0,0.00492338533107044,1
"chr7-50285190-50285503",12.3283796495647,0.091,0,0.00492338546524912,1
"chr21-31446351-31446742",12.2467906559535,0.091,0,0.00492338547221982,1
"chr12-89733586-89733919",12.0671450643535,0.091,0,0.00492338548914341,1
"chr1-58932842-58933211",12.0612910890599,0.091,0,0.00492338548973266,1
"chr14-55104000-55104245",12.0612910890599,0.091,0,0.00492338548973266,1
"chr10-22246576-22247192",12.0498460941952,0.091,0,0.00492338549089165,1
"chr15-94206442-94207023",12.0314963864035,0.091,0,0.00492338549276929,1
"chr2-73291119-73291398",12.0105586468257,0.091,0,0.00492338549494127,1
"chr22-24146007-24146573",11.9250757543245,0.091,0,0.0049233855041375,1
"chr12-93848526-93849104",11.891908614541,0.091,0,0.00492338550784921,1
"chr3-105882384-105883104",11.8855699643717,0.091,0,0.00492338550856775,1
"chr2-54942303-54942757",11.869505787282,0.091,0,0.00492338551040203,1
"chr9-97398999-97399395",11.865880211084,0.091,0,0.00492338551081865,1
"chr3-112773822-112774248",11.8610916653927,0.091,0,0.00492338551137038,1
"chr7-50739674-50740382",11.8540038429328,0.091,0,0.00492338551219015,1
"chr2-234500407-234500636",11.8201432855393,0.091,0,0.00492338551615762,1
"chr19-29622108-29622617",11.8062136054707,0.091,0,0.00492338551781442,1
"chr21-42405815-42406568",11.8009653764295,0.091,0,0.00492338551844237,1
"chr1-205284487-205285100",11.7916644581756,0.091,0,0.00492338551956024,1
"chr6-137588448-137589812",11.7619191885892,0.091,0,0.00492338552317831,1
"chr12-124920050-124920356",11.7524008753305,0.091,0,0.00492338552434992,1
"chr5-141603929-141604642",11.7329990961101,0.091,0,0.00492338552675886,1
"chr20-36645734-36646355",11.7213614948322,0.091,0,0.00492338552821717,1
"chr3-101828997-101829433",11.6946598018103,0.091,0,0.0049233855316011,1
"chr9-87792729-87793159",11.6677012282552,0.091,0,0.00492338553507095,1
"chr6-13447874-13448793",11.6590199242941,0.091,0,0.00492338553619969,1
"chrX-44542366-44543251",11.6198210249812,0.091,0,0.00492338554136545,1
"chr3-129593290-129594183",11.5922006765013,0.091,0,0.00492338554507294,1
"chr6-79536656-79537695",11.5083674538758,0.091,0,0.00492338555666411,1
"chr1-178093198-178094728",11.3773920176816,0.091,0,0.00492338557576832,1
"chr22-49825997-49826584",11.9434732936547,0.091,0,0.00492338578036264,1
"chr5-113513387-113514437",2.96487256069215,0.227,0.039,0.00499634697585208,1
"chr8-94948449-94950054",-12.6110836863869,0,0.196,0.00501393863619876,1
"chr16-720436-721693",2.4952876259282,0.273,0.059,0.00503485109952348,1
"chr12-104456564-104457681",-12.8754642592207,0,0.196,0.0050470148900193,1
"chr17-489008-490302",12.5210302202762,0.136,0,0.00505811604929719,1
"chr12-42024071-42024442",12.8072650083604,0.136,0,0.00505811679125912,1
"chr12-47889068-47889344",12.7277382197624,0.136,0,0.00505811680996773,1
"chr1-40385528-40386236",-12.7829141434104,0,0.196,0.00507422577858394,1
"chr17-35244203-35244803",12.4083134931285,0.136,0,0.0050770386336721,1
"chr4-94451462-94452494",-12.7522514230716,0,0.196,0.00509656753598172,1
"chr19-47239573-47239973",12.5548865725021,0.136,0,0.00510107313893028,1
"chr15-69718832-69719883",12.3015575446818,0.136,0,0.00514446509943578,1
"chr17-81927360-81928050",-12.8643654334824,0,0.196,0.00516693431994699,1
"chrX-132022156-132024355",2.15301039461831,0.364,0.078,0.00516818882899744,1
"chr7-99142062-99144502",3.35300013005036,0.227,0.02,0.00518693692715488,1
"chr8-57209343-57210449",12.5567146881559,0.136,0,0.00518990716901355,1
"chr7-100673081-100674051",-12.5260236566401,0,0.196,0.00523955260350564,1
"chr19-3987750-3988054",3.65892019095718,0.182,0.02,0.0052466559340507,1
"chr12-132827922-132829344",-12.6805152188405,0,0.196,0.00525477732254239,1
"chr12-132189293-132190232",2.44200212797937,0.318,0.059,0.0052630239924205,1
"chr1-27102705-27102998",12.7168454555909,0.136,0,0.00527100596316876,1
"chr18-3595374-3596227",12.3681207287448,0.136,0,0.00527100603261954,1
"chr17-39096437-39097089",12.6221063235799,0.136,0,0.00528795789431886,1
"chr1-17128410-17128664",12.8166408618957,0.136,0,0.00529854127401127,1
"chr2-127700475-127702391",2.00808916969083,0.318,0.078,0.00534348782021671,1
"chr3-56918239-56918535",12.9014670570966,0.136,0,0.00536822266297589,1
"chr17-47706577-47706941",3.12162778580733,0.136,0.02,0.00538867550872152,1
"chr17-44344861-44346010",2.09177267003393,0.318,0.078,0.00543483300419857,1
"chr5-14871014-14872923",2.13935909543416,0.318,0.078,0.0055728153299428,1
"chr17-38729880-38730600",2.15571381531791,0.364,0.078,0.00557343319326461,1
"chr19-47572979-47573819",12.6088458808005,0.136,0,0.0056300987035011,1
"chr17-83079393-83079663",12.3225409102105,0.136,0,0.00564818984726272,1
"chr6-89297738-89298452",12.7307299448567,0.136,0,0.00565068625676923,1
"chr10-75233800-75235186",2.74994242919569,0.273,0.039,0.00567280980704235,1
"chr5-142324367-142325406",12.5384504796734,0.136,0,0.0057086884698951,1
"chr1-206558080-206558331",12.8114163089122,0.136,0,0.00575418915678317,1
"chr8-27310291-27311814",2.41867564434389,0.318,0.059,0.00578216608934411,1
"chr6-89411192-89412731",3.34089954457852,0.136,0.02,0.00580068934331738,1
"chr14-61476522-61477207",12.3388054642249,0.136,0,0.00583547522863371,1
"chr5-52787292-52788501",12.3846122367533,0.136,0,0.00584669529504994,1
"chr16-30369972-30371325",1.54564042191016,0.455,0.176,0.005853342711804,1
"chr1-161626594-161627059",12.8792752502141,0.136,0,0.00585727762225089,1
"chr9-137745550-137745877",13.1303750390393,0.136,0,0.00588543155563465,1
"chr17-42679528-42680030",2.91697264907408,0.227,0.039,0.00588930098387196,1
"chr12-51269537-51270885",12.4164767246242,0.136,0,0.00589406059362026,1
"chr6-151389625-151391989",1.4416819572187,0.545,0.196,0.00591338524919661,1
"chr11-18383276-18384673",12.3463622470554,0.136,0,0.00592976336046927,1
"chr10-6275010-6275692",12.5329259425968,0.136,0,0.00593263251236921,1
"chr21-46605057-46606638",12.573970321615,0.136,0,0.00595960384619831,1
"chr6-134052102-134052765",12.7967952813867,0.136,0,0.00596640804369638,1
"chr8-144444562-144444835",12.531323560673,0.136,0,0.00596640809539211,1
"chr6-156131254-156131745",12.9922938369676,0.136,0,0.00597364946168597,1
"chr18-46070732-46072419",12.4088305875419,0.136,0,0.00600583263078316,1
"chr16-10329540-10329772",12.9494205402278,0.136,0,0.0060238939599808,1
"chr11-66421521-66421914",12.588860827704,0.136,0,0.00604982529317746,1
"chr1-179294508-179294746",12.8307558234381,0.136,0,0.00606994821288249,1
"chr20-36754624-36755148",12.8191377995624,0.136,0,0.00608851716310977,1
"chr4-153683764-153685073",12.7009038352309,0.136,0,0.00612147993778088,1
"chr9-127611709-127612675",3.41168830715803,0.227,0.02,0.00616037563964501,1
"chr19-38684193-38684650",12.6148011999159,0.136,0,0.00619584242781937,1
"chr15-67783249-67783632",13.2230293687538,0.136,0,0.00620231436322104,1
"chrX-23781153-23781786",12.6745821473308,0.136,0,0.00621868650153701,1
"chr20-45347854-45348641",12.5161122397136,0.136,0,0.00622107411807702,1
"chr8-8919489-8920463",12.7574455346578,0.136,0,0.00622457653441624,1
"chr15-63969627-63970566",12.7591637536155,0.136,0,0.00622997024618948,1
"chr8-60899783-60900066",13.1413359554186,0.136,0,0.00623100886961072,1
"chr18-58615083-58616187",12.5512845822363,0.136,0,0.00623534151067729,1
"chr3-17022804-17023354",12.9796334821182,0.136,0,0.00624648187075343,1
"chr6-167152792-167153261",13.0424862508241,0.136,0,0.00624772548084338,1
"chr5-139648159-139648505",12.7539678797919,0.136,0,0.00625708906702836,1
"chr16-30551284-30552160",12.6503568694234,0.136,0,0.00625893839367308,1
"chr5-68303421-68303703",13.0879975090107,0.136,0,0.00627547115343622,1
"chr16-57134955-57135264",12.916394840238,0.136,0,0.00628371207789671,1
"chr2-195535947-195536504",12.754149863519,0.136,0,0.00629142196539356,1
"chr10-110306002-110306419",12.7556531051572,0.136,0,0.0062951291451678,1
"chr17-49496270-49496718",12.7225029039077,0.136,0,0.00629669073737007,1
"chr4-185202232-185202713",12.9384115946378,0.136,0,0.0063003176959629,1
"chr2-160651965-160652626",12.8805001358397,0.136,0,0.0063067208230724,1
"chr19-49678361-49678603",12.7727013119794,0.136,0,0.00631926890962032,1
"chr3-17151442-17152418",12.564490580188,0.136,0,0.00632160741578814,1
"chr3-30353860-30354641",12.8162060596014,0.136,0,0.00632697161604232,1
"chr10-32318443-32318896",12.8417100950624,0.136,0,0.00632724536795931,1
"chr19-48325935-48326211",12.7889140499023,0.136,0,0.00632989290801016,1
"chr4-55947900-55948184",12.8897035093819,0.136,0,0.00633373439827388,1
"chr1-67332772-67333508",12.6876813213946,0.136,0,0.00633491869033288,1
"chr3-51669325-51669620",12.7932354499741,0.136,0,0.00634033593596493,1
"chr11-45180214-45181134",12.8135673760366,0.136,0,0.00634059321019023,1
"chr1-109509106-109510006",12.7337786194344,0.136,0,0.0063406554106793,1
"chr15-66851169-66851439",12.8818993525637,0.136,0,0.00634121003406982,1
"chr11-65890360-65890980",2.05933782726183,0.273,0.078,0.0063507648096923,1
"chr9-74951749-74953147",2.61973144120839,0.273,0.039,0.00637140116728299,1
"chr11-64207170-64208042",2.42114234927239,0.182,0.039,0.00648754645962489,1
"chr15-50353961-50355563",1.60659587660377,0.455,0.157,0.00650342794333577,1
"chr9-133855551-133856306",11.7150623585615,0.091,0,0.00653095110042754,1
"chr1-192952031-192952243",12.3019523271967,0.091,0,0.00653095166963526,1
"chr7-8149352-8149551",12.2453554170554,0.091,0,0.00653095167811984,1
"chr9-75873713-75873981",12.2304277613817,0.091,0,0.00653095168041882,1
"chr11-102577240-102577608",12.1971093464587,0.091,0,0.00653095168564356,1
"chr10-110387996-110388355",12.1643447738332,0.091,0,0.00653095169090893,1
"chr17-59782931-59783183",12.10469395165,0.091,0,0.00653095170082509,1
"chr7-36264199-36264513",12.0907051576083,0.091,0,0.00653095170321303,1
"chr11-86047198-86047601",12.0446181448218,0.091,0,0.00653095171125073,1
"chr5-76294588-76294930",12.0226782331604,0.091,0,0.00653095171516979,1
"chr3-53140761-53141172",12.0050271641842,0.091,0,0.00653095171836643,1
"chr15-69725936-69726342",11.9987984331412,0.091,0,0.00653095171950384,1
"chr2-24364984-24365255",11.9821520959927,0.091,0,0.00653095172256755,1
"chr1-116498939-116499322",11.9439625774437,0.091,0,0.00653095172972906,1
"chr19-39327971-39328348",11.9177738566822,0.091,0,0.00653095173474771,1
"chr8-80918494-80918973",11.9139814727341,0.091,0,0.00653095173548174,1
"chr10-5283291-5283773",11.9127247878022,0.091,0,0.00653095173572538,1
"chr6-11770697-11771087",11.8967138157394,0.091,0,0.00653095173884732,1
"chr1-99766386-99766753",11.8931017501946,0.091,0,0.00653095173955625,1
"chr15-42056894-42057746",11.8697556492881,0.091,0,0.00653095174417858,1
"chr19-47389169-47389674",11.8663580902539,0.091,0,0.0065309517448571,1
"chr6-108565911-108566168",11.8629863450041,0.091,0,0.00653095174553202,1
"chr3-49351044-49351498",11.8411353588708,0.091,0,0.00653095174994144,1
"chr3-14377574-14378166",11.8379472582535,0.091,0,0.00653095175058992,1
"chr10-62620356-62620879",11.8233578615202,0.091,0,0.00653095175357454,1
"chr19-7186024-7186701",11.8202911882941,0.091,0,0.00653095175420538,1
"chr5-140321679-140322091",11.8132140693492,0.091,0,0.00653095175566592,1
"chr7-128938855-128939297",11.8023069795209,0.091,0,0.00653095175792976,1
"chr10-102452775-102453153",11.7784248075847,0.091,0,0.00653095176294066,1
"chr11-88414327-88415543",11.7011000883028,0.091,0,0.00653095177967555,1
"chr6-137388851-137389604",11.6793073073534,0.091,0,0.00653095178453302,1
"chr17-78341708-78342266",11.5555782383341,0.091,0,0.0065309518132813,1
"chr14-92513193-92514393",11.4275321947334,0.091,0,0.00653095184509539,1
"chr1-183279963-183280180",12.3329789080349,0.091,0,0.00653095193161245,1
"chr10-120749825-120750432",12.0924637007489,0.091,0,0.00653095203136646,1
"chr22-26542725-26543173",12.0748272727773,0.091,0,0.00653095203946747,1
"chr3-156643159-156644192",12.0217326971835,0.091,0,0.0065309520645364,1
"chr16-30382264-30383071",3.28475599603422,0.227,0.02,0.00673208566955055,1
"chr7-139358708-139360864",1.5076937855005,0.5,0.176,0.00690545879328862,1
"chrX-154397148-154398975",2.02253515059269,0.318,0.078,0.00690621514846759,1
