"peak","log2FC","pct.1","pct.2","pvalue","padj"
"chr14-76768039-76768811",1.34106050911126,0.06,0.025,1.52566308063268e-08,0.00117212117495767
"chr6-44237186-44238316",0.556035729219111,0.164,0.121,1.56180032388823e-08,0.00119988433483361
"chr9-120928373-120929320",0.676415809698429,0.109,0.072,1.57143729763764e-08,0.00120728813265607
"chr7-70693264-70694805",1.01680627041886,0.087,0.045,1.6916100215548e-08,0.00129961323125991
"chr11-22829227-22830179",0.668157162594096,0.146,0.094,1.78349704252271e-08,0.00137020727285892
"chr1-192808347-192809473",0.51657996190037,0.191,0.141,1.85895363507193e-08,0.00142817830921671
"chr15-80152133-80153218",0.679032178499657,0.165,0.107,1.909024672543e-08,0.00146664638517461
"chr4-38663088-38665264",0.474143413128833,0.225,0.169,2.60466418271501e-08,0.00200108535165446
"chr5-8457215-8458297",-1.77222296224951,0.02,0.068,2.78679974701608e-08,0.00214101464164004
"chr6-31814203-31815692",0.417429332562611,0.202,0.163,2.81159369402953e-08,0.00216006308731207
"chr1-27658956-27660267",0.538046339698332,0.166,0.119,3.25503401848785e-08,0.00250074498538366
"chr21-10271605-10272550",0.99587414580198,0.118,0.059,3.4772652961493e-08,0.00267147860907262
"chr8-143878310-143878599",1.26384237188762,0.059,0.025,3.73438777005991e-08,0.00286901809210393
"chr9-129258251-129258707",1.17883703468963,0.06,0.027,3.80205390444378e-08,0.00292100395316702
"chr16-68448020-68448914",0.779145391512632,0.126,0.075,4.63511190609408e-08,0.0035610174240949
"chr6-167114017-167114841",1.27441969221324,0.059,0.025,5.53314254851768e-08,0.00425094742574967
"chr13-99605829-99607049",0.518366235997514,0.188,0.136,5.63345626505208e-08,0.00432801544475156
"chr19-3154902-3155481",1.14047413871657,0.057,0.027,5.71244603102134e-08,0.00438870091225276
"chr1-12152992-12153620",1.04937623035402,0.062,0.031,7.35856066081518e-08,0.00565336139888448
"chr15-39629151-39629754",1.02310804777688,0.077,0.039,7.46196677245355e-08,0.00573280521227289
"chr8-102238285-102239890",0.351142174485034,0.271,0.222,7.7477708507673e-08,0.00595237991151899
"chr2-237603489-237604157",0.858670717137731,0.087,0.05,8.93306846816607e-08,0.00686300851203794
"chr1-1745991-1746479",-1.60275268181799,0.028,0.086,9.69303428670103e-08,0.0074468674514438
"chr1-15523820-15525425",0.313900233845836,0.382,0.322,1.08335295148589e-07,0.00832307572038068
"chr12-6946137-6946810",0.870238529262327,0.087,0.05,1.15632781224718e-07,0.00888371968315139
"chr8-133302914-133303736",1.15235996882204,0.067,0.031,1.21800077644117e-07,0.00935753456516459
"chr2-169107412-169108626",1.06765681360931,0.074,0.036,1.58898476950198e-07,0.0122076932886528
"chr22-23145018-23145728",0.698010062188361,0.115,0.073,1.63245076416414e-07,0.0125416294858439
"chr21-45590280-45591255",0.905523506613559,0.087,0.046,1.73280399004005e-07,0.0133126132142807
"chr5-132102093-132102645",1.08745599088495,0.064,0.031,1.84280053172055e-07,0.0141576836450495
"chr10-80453681-80455131",0.483446409219307,0.192,0.144,1.84346783838119e-07,0.0141628103619312
"chr17-76997867-76998643",1.01602370139162,0.064,0.032,1.8532183379675e-07,0.0142377205251029
"chr15-45456256-45457015",1.01215617022105,0.077,0.039,2.10516069878263e-07,0.0161733181005373
"chr16-53129997-53131982",0.410269949528882,0.258,0.203,2.11572542622567e-07,0.016254483732064
"chr3-155862375-155862947",1.35107479063863,0.056,0.022,2.15015359262261e-07,0.0165189850060417
"chr1-229253076-229253877",1.14318485279314,0.06,0.028,2.33672339498587e-07,0.017952344826658
"chr1-31937376-31938822",0.401391979278104,0.211,0.169,2.43932813066885e-07,0.0187406262294895
"chr5-157390043-157390941",0.937886886433615,0.084,0.045,2.48273532882376e-07,0.0190741107107543
"chr19-6372275-6373739",0.336956367380662,0.303,0.249,2.95446225581424e-07,0.022698247172744
"chr20-10034733-10035372",0.850264537420923,0.09,0.052,3.40575340963296e-07,0.0261653817201871
"chr9-98108479-98109311",1.03911638029505,0.058,0.03,3.48779704549773e-07,0.0267956983614454
"chr1-43348469-43349668",0.953900633839737,0.073,0.038,3.58538286714537e-07,0.0275454209534177
"chr3-17151442-17152418",0.722892164025519,0.12,0.075,3.79141392864105e-07,0.0291282957895706
"chr18-51195987-51198470",0.322929901136305,0.333,0.284,3.80916658517291e-07,0.0292646841239079
"chr5-142432322-142433333",0.907242269788659,0.081,0.043,3.88699373454255e-07,0.0298626067643701
"chr13-23578533-23579874",0.61139636433014,0.126,0.084,4.28655409381935e-07,0.0329323091365859
"chr3-46948015-46948764",0.769336871714581,0.104,0.064,4.37471548315747e-07,0.0336096266424539
"chr1-202860847-202862077",0.97605362247096,0.068,0.037,4.48885981444802e-07,0.0344865632964598
"chr1-1723942-1724563",-1.18410575945323,0.048,0.114,5.41158170774483e-07,0.0415755587860912
"chr9-38392330-38392977",0.78567180303639,0.093,0.056,5.48252701072971e-07,0.0421206102653332
"chr17-409690-410584",-1.26567279497917,0.048,0.118,5.76952687065387e-07,0.0443255440891725
"chr16-89171043-89171795",0.601116845047819,0.141,0.097,5.95199840792084e-07,0.0457274181685334
"chr19-3132862-3133911",0.664482193769294,0.11,0.07,6.0414571451617e-07,0.0464147028091338
"chr19-18495962-18496774",0.730397550791291,0.096,0.06,6.51163407286059e-07,0.050026931091566
"chr10-100372989-100374325",0.49501647694344,0.123,0.095,6.67256099259335e-07,0.0512632843377969
"chr2-37670981-37672915",0.421415011274957,0.155,0.125,6.79310092596792e-07,0.0521893564839337
"chr2-28681146-28681512",1.24807101516051,0.053,0.023,7.67726880194261e-07,0.0589821530246845
"chr9-62798857-62802750",-0.875746879725562,0.102,0.187,8.28367772504745e-07,0.063641010858222
"chr1-206921560-206922204",0.890521947251466,0.063,0.036,8.41909632135434e-07,0.064681391308069
"chr9-72364041-72366093",0.309035744185504,0.244,0.21,9.64532758112855e-07,0.0741021582075363
"chr14-52313934-52315679",0.521528052971236,0.145,0.107,1.00600201518581e-06,0.0772881168206804
"chr4-153465585-153467553",0.465854241055545,0.178,0.134,1.04798529485417e-06,0.0805135662477616
"chr2-110852181-110853042",0.97189071840294,0.062,0.033,1.19453091617028e-06,0.0917722266966144
"chr9-34376135-34377246",0.423705745355027,0.206,0.156,1.46557847562989e-06,0.112595997547217
"chr11-73787384-73788316",0.718816680158173,0.085,0.054,1.46773085292057e-06,0.112761358237329
"chr19-1855221-1855614",0.816081460006514,0.077,0.045,1.47966814658755e-06,0.113678464697882
"chr9-127770568-127771748",0.402366308280504,0.207,0.164,1.49527948603192e-06,0.114877837073374
"chr12-108730268-108732393",0.31482423161097,0.275,0.234,1.58323066671141e-06,0.121634862431438
"chr17-16988041-16988799",0.993913034463408,0.064,0.033,1.70127829679636e-06,0.130704107707974
"chr10-69228978-69229814",0.786127441231495,0.083,0.05,1.75155518249181e-06,0.134566730005298
"chr16-50696618-50697014",1.0221302249853,0.058,0.03,1.84415226282269e-06,0.141680685895879
"chr1-175191772-175193271",0.535041245113706,0.128,0.09,1.86092474023762e-06,0.142969265018235
"chr20-34875795-34876858",0.559405795279549,0.152,0.107,1.86730767686207e-06,0.143459646890282
"chr8-33566137-33567529",0.579320384619482,0.124,0.086,1.88445798815907e-06,0.144777253856297
"chr1-205440463-205441496",0.88929812729444,0.075,0.042,1.95069745959529e-06,0.149866233728327
"chr19-6669469-6670434",0.63761403538333,0.102,0.07,2.03158377808866e-06,0.156080486919218
"chr2-73112404-73113568",0.556194565300667,0.131,0.094,2.03756663053853e-06,0.156540131524384
"chr19-39031112-39032217",0.788354915463667,0.071,0.043,2.08733059962017e-06,0.160363347977019
"chr10-119301114-119301744",0.803275112995108,0.086,0.052,2.14663165953794e-06,0.164919270507321
"chr14-93959286-93960074",0.636236769076349,0.116,0.078,2.26990837804287e-06,0.1743902509599
"chr7-25862120-25862855",1.08515729325083,0.057,0.028,2.29170390777499e-06,0.176064736122629
"chr21-45642526-45643916",0.575693496908986,0.126,0.089,2.31812055527539e-06,0.178094247900143
"chr10-6202314-6203721",0.478576488873684,0.169,0.123,2.32457353650597e-06,0.178590011089145
"chr15-63503075-63505466",0.289598350003225,0.254,0.219,2.39583218614105e-06,0.184064599364658
"chr1-1208114-1208620",1.00475144946966,0.068,0.036,2.43461772313212e-06,0.187044375815072
"chr14-98984027-98985169",0.873613217356135,0.07,0.038,2.48785378447542e-06,0.191134342699893
"chr1-67307097-67308451",0.871034312298794,0.065,0.037,2.52993130321344e-06,0.194367032231979
"chr1-65066454-65068194",0.506918224741301,0.138,0.103,2.59337015142331e-06,0.199240848623399
"chr4-184417038-184418164",0.891980023933555,0.071,0.038,2.63275929203382e-06,0.202266998129082
"chr9-91164617-91165073",0.933023757574939,0.06,0.032,2.6953190121789e-06,0.207073273748669
"chr16-27450855-27451284",0.944674225746568,0.062,0.033,2.8017553349621e-06,0.215250457119133
"chr16-89863335-89864602",0.637758574780573,0.099,0.065,2.91839271288452e-06,0.224211356952779
"chr3-130093677-130094929",1.04487479613354,0.059,0.028,2.93534148941964e-06,0.225513480607643
"chr5-142976923-142978023",0.585767010625977,0.078,0.055,3.03445897611763e-06,0.233128379758189
"chr19-19591093-19591749",1.01150849228483,0.054,0.027,3.13465704900251e-06,0.240826297103716
"chr5-55101610-55102703",0.977489696835053,0.056,0.03,3.18783227865205e-06,0.244911590472001
"chr7-35694399-35695435",0.448461619136127,0.159,0.122,3.22313349853066e-06,0.247623677291615
"chr2-85993802-85994352",0.8666991790442,0.063,0.036,3.23214709719883e-06,0.248316165036495
"chr2-11744006-11744394",0.94293269372311,0.067,0.036,3.26125986297729e-06,0.250552811492956
"chr14-85934014-85934832",0.668746984382142,0.099,0.065,3.29027527855966e-06,0.252781978825903
"chr15-40743261-40744421",0.668840876830052,0.096,0.064,3.35798936363893e-06,0.257984248840288
"chr17-17835994-17837157",0.356296200223667,0.168,0.138,3.55333822386207e-06,0.272992315724651
"chr1-10209814-10211601",0.410260636940009,0.187,0.147,3.57540299963638e-06,0.274687486253064
"chr22-37807482-37808073",0.655809848351248,0.092,0.06,3.63105200549838e-06,0.278962832426424
"chr9-89497896-89498466",0.698826761260865,0.079,0.052,3.68285172051179e-06,0.282942449131759
"chr5-142015799-142016428",0.980070083292178,0.053,0.028,3.71229404331429e-06,0.285204414465707
"chr19-12494902-12495794",0.778934476481391,0.081,0.048,3.91415157681723e-06,0.300712523192137
"chr16-68079466-68080236",0.664843192736652,0.092,0.06,4.04497872782734e-06,0.310763580722791
"chr17-35460282-35460924",0.867532917897129,0.068,0.039,4.07627095917946e-06,0.31316766898088
"chr2-36355288-36357156",0.549745666544183,0.115,0.082,4.34483315800065e-06,0.333800497029716
"chr6-53358745-53359995",0.442262431125376,0.185,0.143,4.37563287800181e-06,0.336166747118245
"chr2-46439275-46440239",0.874583015404242,0.063,0.037,4.39711910968009e-06,0.337817469839393
"chr17-81890928-81892145",-0.877038568694544,0.083,0.155,4.4211465509224e-06,0.339663426067715
"chr12-107317797-107318529",0.791670647482964,0.074,0.045,4.59835428343605e-06,0.353277764533542
"chr3-132721609-132723211",0.318385109446138,0.265,0.221,4.69514537272061e-06,0.360713933550006
"chr1-169105566-169106800",0.458507503714643,0.16,0.119,4.76522693548454e-06,0.366098089772471
"chr1-3531037-3531710",0.849385225618457,0.077,0.043,4.91018900011228e-06,0.377235090311626
"chr12-108629820-108630129",1.0218753814957,0.054,0.027,5.03428094727989e-06,0.386768702336672
"chr8-12194541-12195004",-1.45866350154299,0.023,0.065,5.0528635560043e-06,0.388196348417142
"chr6-33204393-33204788",0.5392286692424,0.091,0.065,5.16722196095906e-06,0.396982161594602
"chr19-35141064-35141633",0.686646252214352,0.109,0.07,5.22862830664605e-06,0.401699826914696
"chr5-115169103-115170685",0.476980242841067,0.133,0.1,5.28715443085443e-06,0.406196213459253
"chr1-36373532-36374958",0.584995578537133,0.108,0.076,5.32156676612711e-06,0.408840009941247
"chr7-128937834-128938082",1.07186040145815,0.05,0.024,5.34070326167792e-06,0.410310209484929
"chr5-131263599-131264763",0.410537356679636,0.177,0.139,5.34591867326792e-06,0.410710893911155
"chr17-29154915-29155702",0.856932179771227,0.074,0.042,5.38029955751084e-06,0.413352274104885
"chr3-53160624-53161466",0.533540868780208,0.134,0.097,5.46131919268e-06,0.419576769616027
"chr19-47094657-47095497",0.807229584372427,0.054,0.032,5.49231037449609e-06,0.421957729141411
"chr1-25543188-25544162",0.641069601670351,0.106,0.071,5.62722936405503e-06,0.432323150352256
"chr5-151155352-151156123",0.836880839243449,0.072,0.041,6.01621756938575e-06,0.462207947203199
"chr2-25294722-25295488",0.629794355025545,0.106,0.071,6.38734402711367e-06,0.490720479571062
"chr1-203320650-203321295",0.84394412636244,0.063,0.037,6.58061804855842e-06,0.505569142816597
"chr6-158026045-158027067",0.626258180264809,0.102,0.068,6.90152637701518e-06,0.530223566966945
"chr1-174021525-174022683",0.435334291485919,0.154,0.12,7.07559917225349e-06,0.543597057606719
"chr20-4172132-4172751",0.929670559155262,0.054,0.03,7.0808336900579e-06,0.543999209906078
"chr6-31776823-31777395",0.804542237233611,0.074,0.043,7.17661021886097e-06,0.551357433284432
"chr2-46296593-46297994",0.51687165973829,0.16,0.116,7.35770229316962e-06,0.565270194077343
"chr5-157540194-157541270",1.04796996068541,0.063,0.032,7.3783405781893e-06,0.56685577160055
"chr3-27483166-27484887",0.333812113255406,0.236,0.196,7.43045716911252e-06,0.570859732931408
"chr7-155763631-155764698",1.05620314617398,0.051,0.025,7.56880616398569e-06,0.581488671160529
"chr7-66075355-66076315",0.548801786201718,0.143,0.1,7.58431564718211e-06,0.58268021822606
"chr9-105244070-105245727",0.400733455577243,0.131,0.105,7.70296498466182e-06,0.591795690876614
"chr21-42414702-42415558",0.596466319321844,0.101,0.07,7.70734182392864e-06,0.592131950306966
"chr8-102862646-102864802",0.226334251930606,0.269,0.241,7.71258728030677e-06,0.592534942984129
"chr16-68356076-68356818",0.887480062194422,0.051,0.028,7.73410014306574e-06,0.594187711691311
"chr17-43124482-43125763",-1.02782633919659,0.058,0.118,7.88049497198734e-06,0.605434787212871
"chr2-162073252-162074515",0.861222894749528,0.06,0.035,8.0047786574028e-06,0.614983129912285
"chr12-89468659-89469781",0.828271662833254,0.059,0.034,8.42173834855255e-06,0.647016892104247
"chr7-75738378-75739892",0.295321808916921,0.279,0.236,8.563034847339e-06,0.657872278216513
"chr10-3757211-3758546",0.569274254614537,0.101,0.071,8.63606619655036e-06,0.663483057682374
"chr12-124939101-124941001",0.359090734015488,0.167,0.136,8.66691771412187e-06,0.665853287222841
"chr8-66432214-66432677",0.656632190830136,0.079,0.054,8.67565019542653e-06,0.666524177564034
"chr6-166950511-166951606",0.745633324121191,0.108,0.066,8.84106071278817e-06,0.679232171381377
"chr2-165793193-165794989",0.760458889918402,0.086,0.052,8.94726016856898e-06,0.687391156970649
"chr19-45443382-45443868",0.774683357246699,0.068,0.041,9.5418983911877e-06,0.733075427699777
"chr1-223726323-223727053",0.721326057444998,0.076,0.05,9.56310855576533e-06,0.734704941013783
"chr10-71748597-71749200",0.701062274567096,0.084,0.054,9.651788732114e-06,0.741517972922122
"chr2-74205674-74206680",0.937608193921604,0.067,0.036,1.01750204680853e-05,0.781716297501592
"chr16-53098698-53100144",0.575978627846199,0.11,0.076,1.02363002233904e-05,0.786424237262413
"chr22-42519273-42520157",-0.999729160232104,0.054,0.112,1.04179905848765e-05,0.800382962664304
"chr16-50338500-50339416",0.923165260566986,0.054,0.029,1.08444344629056e-05,0.833145366481651
"chr17-19111069-19111361",0.913992588228005,0.051,0.028,1.08672321988008e-05,0.834896848137271
"chr22-19178142-19179145",0.430842421934738,0.158,0.12,1.13052906815324e-05,0.86855156719009
"chr18-75070623-75071601",0.848767896703495,0.073,0.042,1.14217252453483e-05,0.877496885424373
"chr15-66700798-66702373",0.419988943256898,0.142,0.112,1.14625154629499e-05,0.880630675472055
"chr5-177362750-177363366",0.850018925983035,0.059,0.034,1.14712536152055e-05,0.881302001495394
"chr15-31391801-31392614",0.589468366339994,0.089,0.064,1.15525989381764e-05,0.887551518623281
"chr3-50611439-50612361",0.368367846548877,0.176,0.143,1.2057394302588e-05,0.926333432084928
"chr17-76191478-76192231",0.795770071879628,0.054,0.032,1.28848797942622e-05,0.989906659953784
"chr16-81616181-81617021",0.638007907188918,0.096,0.063,1.32955901582019e-05,1
"chr22-39910138-39910433",0.88146492136367,0.054,0.03,1.3472695734033e-05,1
"chr2-240624841-240625453",0.966656007661834,0.055,0.029,1.35257578100804e-05,1
"chr4-3954653-3956451",0.347239575037972,0.251,0.209,1.4313185408559e-05,1
"chr15-73051390-73053430",0.440798052321069,0.116,0.091,1.43655155799103e-05,1
"chr22-36528523-36529967",-0.733133630558683,0.121,0.203,1.44762182061328e-05,1
"chr17-40111275-40111960",0.696908661307809,0.07,0.045,1.45236682843799e-05,1
"chr12-50166584-50167810",0.364600393823566,0.203,0.163,1.46947456859028e-05,1
"chr19-4006997-4008251",-0.775361686816553,0.109,0.186,1.47470081787438e-05,1
"chr4-148442024-148443020",0.462717884554779,0.148,0.113,1.50024403639986e-05,1
"chr9-136965743-136966428",0.688308582833761,0.054,0.035,1.50650829267283e-05,1
"chr1-87331335-87331865",0.920192185460434,0.059,0.033,1.51652570984918e-05,1
"chr13-19957260-19960385",0.243773612668112,0.314,0.276,1.58773357823958e-05,1
"chr6-89352107-89353307",0.45768719546486,0.144,0.11,1.61495564545124e-05,1
"chr1-41919762-41920387",0.757428722747736,0.076,0.048,1.64208093258978e-05,1
"chr1-158818587-158820153",0.821276319195375,0.053,0.031,1.66394989621149e-05,1
"chr12-121800031-121800317",0.816019919590318,0.052,0.031,1.6858453761297e-05,1
"chr17-64129271-64131037",0.335200271223971,0.235,0.191,1.73208128497246e-05,1
"chr10-119270832-119271332",0.820825809454134,0.054,0.032,1.74158140356728e-05,1
"chr17-7351211-7352390",0.500471526485445,0.116,0.088,1.88634632502908e-05,1
"chr9-15306105-15307670",0.42773397400318,0.165,0.128,1.97827699431006e-05,1
"chr1-25562302-25562907",0.849695729216547,0.054,0.032,2.01479011948588e-05,1
"chr9-93058188-93058786",0.834745602240957,0.07,0.041,2.01749879813299e-05,1
"chr17-55750626-55751561",0.712654832072105,0.087,0.058,2.02281373945287e-05,1
"chrX-118974184-118975651",0.759334706903036,0.063,0.037,2.05194728274289e-05,1
"chr6-158649370-158650096",0.548918659474756,0.103,0.073,2.20523043546076e-05,1
"chr12-2794233-2796102",0.294147927546892,0.207,0.178,2.22768244666052e-05,1
"chr11-7986647-7987452",-0.959327047765727,0.062,0.121,2.3025595153788e-05,1
"chr6-30101797-30102374",0.868144866308179,0.051,0.029,2.33440883373152e-05,1
"chr18-77131770-77132930",0.531140829571813,0.099,0.069,2.33886495141802e-05,1
"chr11-68038776-68039269",0.728327048615562,0.064,0.041,2.3476388468314e-05,1
"chr6-31826927-31827881",0.274225955023619,0.222,0.192,2.36638295495661e-05,1
"chr4-56757221-56758421",0.699101617526372,0.073,0.045,2.38702118855306e-05,1
"chr11-44950472-44951120",0.792846325475372,0.071,0.041,2.40435643968384e-05,1
"chr1-9128190-9129933",0.428112023224473,0.144,0.112,2.45629775867392e-05,1
"chr17-47706577-47706941",0.850113059173727,0.054,0.031,2.46698705213384e-05,1
"chr3-66499856-66501490",0.341710181859838,0.214,0.176,2.50148214176249e-05,1
"chr22-37674923-37675747",0.588713759054711,0.093,0.064,2.55591736473938e-05,1
"chr12-93378217-93378871",0.82611154322169,0.063,0.035,2.56156511669997e-05,1
"chr9-121369432-121370688",0.392838889044876,0.151,0.121,2.62002704071015e-05,1
"chr16-14974385-14975433",-0.944811488729173,0.063,0.125,2.62331572824963e-05,1
"chr16-89201222-89202012",-1.64527737667543,0.016,0.05,2.63511368297924e-05,1
"chr5-141681751-141683392",0.683016048240605,0.083,0.054,2.64781111106674e-05,1
"chr3-50568868-50569642",0.425421081296788,0.117,0.09,2.67380663898164e-05,1
"chr16-88686037-88686800",0.520908924818938,0.122,0.088,2.68087638902567e-05,1
"chr4-119211961-119213489",0.39599087176411,0.162,0.127,2.68871941784817e-05,1
"chr15-89087683-89088770",0.357611659766577,0.218,0.173,2.73998350615211e-05,1
"chr17-36188760-36189243",0.840971040420802,0.064,0.035,2.78198414843537e-05,1
"chr7-128530304-128531873",0.426663830731267,0.149,0.113,2.83933985253531e-05,1
"chr2-241881167-241882390",0.422608281346286,0.176,0.135,2.91404729843881e-05,1
"chr19-34772507-34773435",-1.16796138322697,0.04,0.087,2.93845650073709e-05,1
"chr6-35451672-35452917",0.445813699232968,0.128,0.098,2.99034365810783e-05,1
"chr9-136885922-136887321",0.295682371754935,0.207,0.177,3.0294761667247e-05,1
"chr3-45224924-45226573",0.814619516477111,0.065,0.04,3.03251294257628e-05,1
"chr2-8487725-8488633",0.675636842715432,0.069,0.044,3.06554550641925e-05,1
"chr2-54722876-54724017",0.326130463897668,0.199,0.164,3.0909138549749e-05,1
"chr14-63727194-63728460",0.389656174294366,0.147,0.117,3.09349320397451e-05,1
"chr12-92208095-92209035",0.87630637914173,0.058,0.033,3.10614192496609e-05,1
"chr7-149771379-149772068",0.539970663233074,0.085,0.061,3.20808131375798e-05,1
"chr9-120714041-120715045",0.399162321466626,0.176,0.14,3.21534345743397e-05,1
"chr2-46178958-46179456",0.95813706969027,0.052,0.028,3.27129793041369e-05,1
"chr2-30336907-30337877",0.687618828255395,0.061,0.039,3.30956025333931e-05,1
"chr17-77881122-77882958",0.452075038763232,0.127,0.095,3.33701712213926e-05,1
"chr1-151539631-151540718",0.587686534018007,0.082,0.057,3.4176980799474e-05,1
"chr10-102393939-102395806",0.238456958642818,0.31,0.267,3.45291401282007e-05,1
"chr10-13299310-13300269",0.373621192302905,0.151,0.121,3.46399288750234e-05,1
"chr16-56261958-56262782",0.629634255005043,0.079,0.053,3.52234671188548e-05,1
"chr1-25549404-25550226",0.874656501390915,0.057,0.031,3.54908438674363e-05,1
"chr1-147647880-147648732",1.03408725142535,0.05,0.024,3.56269745586553e-05,1
"chr16-89827775-89828931",0.714827913030276,0.063,0.042,3.57006652237129e-05,1
"chr13-23979386-23980496",0.870263927246696,0.06,0.033,3.66840200940674e-05,1
"chr4-101345614-101348512",0.246763204718306,0.289,0.251,3.688190173483e-05,1
"chr10-88989720-88991459",0.383433086353161,0.14,0.111,3.69350395988871e-05,1
"chr2-157875574-157876895",0.299353955330128,0.161,0.137,3.70940896418964e-05,1
"chr19-13162542-13163361",0.449030012763776,0.113,0.086,3.75865606680662e-05,1
"chr9-128901774-128903057",0.530075345088282,0.076,0.055,3.8360164885542e-05,1
"chr6-34235657-34237777",0.328262411720533,0.196,0.163,3.84828852773543e-05,1
"chr11-18698291-18699241",0.458122206463966,0.134,0.103,3.92069554990086e-05,1
"chr16-50281679-50282346",0.669278308309384,0.07,0.046,3.97604481505287e-05,1
"chr15-20340152-20341676",-1.29030723116524,0.026,0.064,4.05660166484664e-05,1
"chr14-93103525-93104068",0.789352124225655,0.067,0.04,4.08068759609112e-05,1
"chr19-20166959-20167596",0.785285599983441,0.053,0.031,4.1974530627001e-05,1
"chr7-159197078-159197888",0.959823760407412,0.054,0.029,4.33501157020417e-05,1
"chr22-42499899-42500927",0.701925088881912,0.087,0.055,4.36353282632453e-05,1
"chr1-8702915-8703691",0.797871299132555,0.058,0.034,4.3696532580677e-05,1
"chr3-42501679-42502823",0.680794349977647,0.081,0.052,4.40704114743003e-05,1
"chr5-109688747-109691259",0.254419182212318,0.277,0.237,4.48452171449607e-05,1
"chr1-162790264-162790837",0.823567739763424,0.058,0.034,4.54214100955775e-05,1
"chr21-34072763-34074236",0.313960022024989,0.188,0.159,4.5829177059623e-05,1
"chr7-76379674-76380423",0.472455145065405,0.143,0.109,4.60572639801731e-05,1
"chr19-42528215-42529553",0.827875609466028,0.054,0.03,4.71153599078635e-05,1
"chr17-56960566-56961200",-1.22305754237347,0.036,0.087,4.74640090491884e-05,1
"chr19-6199059-6199978",-0.976391277408591,0.062,0.128,4.79696451089217e-05,1
"chr7-50335747-50336493",0.616340999094439,0.079,0.053,4.82745156277944e-05,1
"chr12-4273561-4273783",0.834339274361285,0.051,0.03,4.84538781526133e-05,1
"chr19-3762404-3763172",-0.825230967377532,0.089,0.156,4.94347824652487e-05,1
"chr8-129994547-129995719",0.619503996259886,0.073,0.049,4.951586222302e-05,1
"chr6-31971546-31972699",-0.664139189402268,0.139,0.219,4.98527379090251e-05,1
"chr7-36152295-36153755",0.305281952244588,0.245,0.204,5.04489398117684e-05,1
"chr7-41881448-41882161",0.74924781725963,0.059,0.036,5.06008471254829e-05,1
"chr7-1044059-1044963",0.421080221498318,0.136,0.107,5.07861451275948e-05,1
