,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro
RPL7,37,gainsboro,gainsboro,3,0.3561325685550681,-0.3228500428966139,-0.8769521530493296,0.93487398470493
RPL17,37,gainsboro,gainsboro,3,0.3953398728001038,-0.2810572965043485,-0.8402728042760046,0.9314406181232616
HSP90AA1,37,gainsboro,gainsboro,3,0.20906901882809878,-0.15633332342906295,-0.8345211795658551,0.9311256078242659
RPS20,37,gainsboro,gainsboro,3,0.33964207557793524,-0.28218381188857933,-0.850165686859363,0.9311144644440736
RPS27,37,gainsboro,gainsboro,3,0.31731422563288775,-0.2761650054990085,-0.8674866838098498,0.9305787242795355
RPS15,37,gainsboro,gainsboro,3,0.37538076805102716,-0.21602484929404625,-0.7991937870321607,0.9301501962953136
EEF1A1,37,gainsboro,gainsboro,3,0.6997446560097959,-0.6905038757978684,-0.94807420755332,0.9277139442943144
RPS16,37,gainsboro,gainsboro,3,0.5094461982145188,-0.34242048219825033,-0.8244997625012058,0.9275232597816787
RPS18,37,gainsboro,gainsboro,3,0.41437367007770165,-0.2612891473422965,-0.8158079330786628,0.9274358681413307
B2M,37,gainsboro,gainsboro,3,0.6738064449062383,-0.6914842427598696,-0.9568421630282722,0.9271456283194169
COX4I1,37,gainsboro,gainsboro,3,0.5703208459583418,-0.4863081971424713,-0.8823449852628328,0.9231490203479121
RPS4X,37,gainsboro,gainsboro,3,0.6069218348387738,-0.49272916860332666,-0.874879262066397,0.921387906605021
TTR,37,gainsboro,gainsboro,3,0.6853225803165318,-0.5548642384996205,-0.9029077724844531,0.9213447986608657
RPL15,37,gainsboro,gainsboro,3,0.5739535476653963,-0.4850094664071453,-0.8677600986269013,0.9209603613125746
RPS3A,37,gainsboro,gainsboro,3,0.4316586628493741,-0.2731120185304296,-0.8067453592955284,0.9176990055486992
RPS28,37,gainsboro,gainsboro,3,0.26701011099174904,-0.1570501876972096,-0.785094413011995,0.913437390753199
RPL27A,37,gainsboro,gainsboro,3,0.2884108099616755,-0.1733893689792128,-0.7930835510754316,0.913235291531425
SERF2,37,gainsboro,gainsboro,3,0.7022152218503919,-0.5627593546136939,-0.8824942669610215,0.9125066204841144
HSPD1,37,gainsboro,gainsboro,3,0.5105615205847449,-0.37689922649620894,-0.874916656385658,0.911440638029685
RPL18A,37,gainsboro,gainsboro,3,0.2618502492762912,-0.16890327299317673,-0.7942208067796753,0.910745796315227
HULC,37,gainsboro,gainsboro,3,0.5028288237739348,-0.5419068356297398,-0.9277960503697221,0.9099420934529624
RACK1,37,gainsboro,gainsboro,3,0.5074205234708598,-0.35706533952586017,-0.8069277462671609,0.9092119000263239
RPLP0,37,gainsboro,gainsboro,3,0.627962786192124,-0.5866022858383698,-0.8898339796395393,0.9090576540120089
RPL27,37,gainsboro,gainsboro,3,0.6141883817187378,-0.5005336695084617,-0.8770346252820715,0.9069734888197096
H3F3B,37,gainsboro,gainsboro,3,0.5871602144161259,-0.46550953980834203,-0.8608230296165412,0.9061370185681634
ATP5F1E,37,gainsboro,gainsboro,3,0.3332852635637213,-0.25004534416845975,-0.8363154168555472,0.9060583155585847
RPL13A,37,gainsboro,gainsboro,3,0.22066117255008896,-0.07708079054796285,-0.7553717677286922,0.9050825799668457
RPL18,37,gainsboro,gainsboro,3,0.5864532008210238,-0.4160905442559222,-0.8205584628240903,0.9049916461411119
UBA52,37,gainsboro,gainsboro,3,0.32676020382918525,-0.2661821195089188,-0.8306427853420761,0.9039718456061149
APOC4,37,gainsboro,gainsboro,3,0.6919021752880242,-0.6630187299049759,-0.9264567244682833,0.9022275784350641
RPL13,37,gainsboro,gainsboro,3,0.23404518577412328,-0.20076510391127084,-0.7829258197649268,0.9015766676018865
RPLP2,37,gainsboro,gainsboro,3,0.2660028341089343,-0.16092160313508685,-0.7715960270260662,0.9005279296776734
RPS15A,37,gainsboro,gainsboro,3,0.3655288143508328,-0.19567559740115611,-0.7604695403683731,0.8990627237321497
RPS25,37,gainsboro,gainsboro,3,0.47160205091483437,-0.38007123169838936,-0.8544312340216964,0.8985255040800407
RPL28,37,gainsboro,gainsboro,3,0.2512177374999111,-0.16771974824593783,-0.7725316040271667,0.8981673237447408
RPS8,37,gainsboro,gainsboro,3,0.4023919233565174,-0.2743945697123535,-0.777297085963466,0.89810695264441
RPSA,37,gainsboro,gainsboro,3,0.4027257972112548,-0.28679343114240075,-0.7941049051928949,0.8969159018107492
CFL1,37,gainsboro,gainsboro,3,0.45939616784518994,-0.37308355422357303,-0.8146044899521571,0.8963755639973816
PABPC1,37,gainsboro,gainsboro,3,0.345944828680551,-0.36851372690493606,-0.8552511178317488,0.8963161489980879
FAU,37,gainsboro,gainsboro,3,0.479557039494143,-0.32890995665388767,-0.7985509835081818,0.896116464159215
NACA,37,gainsboro,gainsboro,3,0.580510881930082,-0.47472743847346954,-0.8557164581584653,0.8953646724768424
UQCR11,37,gainsboro,gainsboro,3,0.5886452183884603,-0.5938756852176152,-0.9209842491057616,0.8949759886601515
UBC,37,gainsboro,gainsboro,3,0.6394110640407653,-0.5796468410648846,-0.895858634034213,0.8947598617564091
COX6A1,37,gainsboro,gainsboro,3,0.7158975580287469,-0.6785916919582861,-0.9224039109476783,0.892776616973599
RPL39,37,gainsboro,gainsboro,3,0.2924284291227399,-0.1280124556557324,-0.7847115822727894,0.8905100904836906
HSPB1,37,gainsboro,gainsboro,3,0.39615985068998516,-0.1491255528679083,-0.7265524557210195,0.8887576016480234
RPL10A,37,gainsboro,gainsboro,3,0.3857180975031621,-0.23338264250035864,-0.7694658182108367,0.8883655837104057
RPL32,37,gainsboro,gainsboro,3,0.35304267737506734,-0.17593442780070828,-0.7623383646427556,0.8883241406849394
ATOX1,37,gainsboro,gainsboro,3,0.6716909447392787,-0.7051277733298686,-0.9595404511079506,0.8873202937362634
CES1,37,gainsboro,gainsboro,3,0.720599329580725,-0.6858131326507321,-0.9470021694465451,0.8867602169598708
RPL3,37,gainsboro,gainsboro,3,0.5104143678615377,-0.4015714011312924,-0.7930818032825332,0.8837191373212343
ALDH1A1,37,gainsboro,gainsboro,3,0.6617899233542083,-0.4765498546594177,-0.8538090044793364,0.8828745462255266
APOH,37,gainsboro,gainsboro,3,0.7358017714475998,-0.6788262036299314,-0.9132814015769822,0.8821603521377007
MGST1,37,gainsboro,gainsboro,3,0.7840891831861518,-0.6950700631506965,-0.9210642282845874,0.8810105786797285
ZFP36L2,37,gainsboro,gainsboro,3,0.27886341032381795,-0.22820553859427672,-0.8158499285507298,0.876742151809006
RPL14,37,gainsboro,gainsboro,3,0.46652491441775157,-0.326595592882743,-0.7916160004855289,0.8763072803795457
RPS11,37,gainsboro,gainsboro,3,0.2497284499591012,-0.14243230307628574,-0.746879716358016,0.8748451446933695
RPL7A,37,gainsboro,gainsboro,3,0.6158330408786103,-0.4229989334244344,-0.7773041133506005,0.8741830352688686
UGT2B4,36,gainsboro,gainsboro,3,0.613440816242345,-0.5777012344114506,-0.8856754116797606,0.870507766382624
RPL19,37,gainsboro,gainsboro,3,0.7334713801552163,-0.586626816429434,-0.8395816733094544,0.8687271502884228
OAZ1,37,gainsboro,gainsboro,3,0.6982698847991977,-0.5581631106905641,-0.8329281415126982,0.866574828011936
GPX4,37,gainsboro,gainsboro,3,0.7809800470938574,-0.7350156865623937,-0.8921648884573684,0.8625688170569099
HLA-E,37,gainsboro,gainsboro,3,0.49006263357439445,-0.47383849041434,-0.838353292565094,0.8604793797900117
RPL29,37,gainsboro,gainsboro,3,0.5801620765864018,-0.3872619990147454,-0.7613372651411356,0.8574798369065163
EEF1D,37,gainsboro,gainsboro,3,0.33792453596083366,-0.2476940821657826,-0.7684744069024853,0.8552029953932215
RPL34,37,gainsboro,gainsboro,3,0.20984243787092532,-0.03090663003432309,-0.685761379278239,0.8526420610724792
HSPA8,37,gainsboro,gainsboro,3,0.4598113596355045,-0.28928059317061583,-0.7554993059417654,0.8525473635317895
HLA-A,37,gainsboro,gainsboro,3,0.6136277889317048,-0.5381967437494323,-0.8384760167821356,0.8506837354200353
H3F3A,37,gainsboro,gainsboro,3,0.5687880979081005,-0.4586924723813114,-0.8314122876907017,0.8505322244701222
GLUL,37,gainsboro,gainsboro,3,0.7567485974766749,-0.771136676175925,-0.9488961050128707,0.8503147068276289
ACSM2B,37,gainsboro,gainsboro,3,0.623882440907827,-0.5798793460647872,-0.8782940656808155,0.8495318621350582
RPL24,37,gainsboro,gainsboro,3,0.3539792024718307,-0.13107666821975605,-0.7011282463591418,0.8495046408148181
PSAP,37,gainsboro,gainsboro,3,0.6489669896716641,-0.5526403308085786,-0.8582089147234793,0.8476434347554733
RPS9,37,gainsboro,gainsboro,3,0.5465919808553362,-0.3181051333470348,-0.7338892335108071,0.8450221129188493
RPL38,37,gainsboro,gainsboro,3,0.24092603701255907,-0.2246626965249678,-0.7760608287537153,0.8444942819726702
RPS6,37,gainsboro,gainsboro,3,0.1487403299054682,-0.060188618541592034,-0.7038870229788551,0.8410254764638302
ACTG1,37,gainsboro,gainsboro,3,0.5594049252579921,-0.6860801158704122,-0.8900278815384713,0.8405840479059103
COX6C,37,gainsboro,gainsboro,3,0.6518202837668373,-0.6603905428160841,-0.8987127947499716,0.8402091637472676
RPL6,37,gainsboro,gainsboro,3,0.27783185561846535,-0.19582970993302076,-0.7168013297050276,0.8375334087464834
KRTCAP2,36,gainsboro,gainsboro,3,0.48036825082161566,-0.5220683249321045,-0.8446936305951086,0.836698453387707
HLA-B,37,gainsboro,gainsboro,3,0.40954346677239967,-0.38020642415920325,-0.8040225467846125,0.8354933806861927
RPL4,37,gainsboro,gainsboro,3,0.49192303217809685,-0.30727279569312116,-0.7409990119785409,0.8346596255522141
RPL35,37,gainsboro,gainsboro,3,0.2316766874161494,-0.14686498071874968,-0.7085026776491902,0.8307474226545482
RPL31,37,gainsboro,gainsboro,3,0.38212674569310007,-0.19855102181117792,-0.7340620659712173,0.8294931045459601
PAGE4,23,gainsboro,gainsboro,3,0.7744634419079929,-0.7869230226157369,-0.9383796697464125,0.8272516613414794
PFN1,37,gainsboro,gainsboro,3,0.5888016445243804,-0.33645620503972984,-0.6966531375991082,0.8261387337212897
CD63,37,gainsboro,gainsboro,3,0.7215897191452455,-0.5928502336561675,-0.8311683462955481,0.8240516715199704
RPS17,37,gainsboro,gainsboro,3,0.40371698355960556,-0.1664248073349379,-0.6904243583715937,0.8229759280844289
RARRES2,37,gainsboro,gainsboro,3,0.8314784555391405,-0.839089158709255,-0.9226634487760493,0.822772721824856
RPS26,37,gainsboro,gainsboro,3,0.4326654693916766,-0.42995554934621016,-0.7870737247063265,0.8198559572962801
RPL36A,37,gainsboro,gainsboro,3,0.1920277815451936,-0.03963982488508469,-0.6677718302113674,0.8172110830111251
RPL26,37,gainsboro,gainsboro,3,0.27856884684064875,-0.03467708796454132,-0.6454923275268747,0.8161832283810723
RPL37A,37,gainsboro,gainsboro,3,0.058108143817758987,0.11274705825811798,-0.6288173638913964,0.8144830860656698
ACSL1,37,gainsboro,gainsboro,3,0.680889668698775,-0.4601196505548844,-0.7677015012099739,0.8134401156288554
NME2,36,gainsboro,gainsboro,3,0.5908076551172198,-0.5195271259119608,-0.79995558860699,0.8123864574308984
HLA-C,37,gainsboro,gainsboro,3,0.7341197695621351,-0.6254233426411895,-0.8297786181376268,0.8123024551258556
MLXIPL,34,gainsboro,gainsboro,3,0.48500305446355424,-0.44289741662732013,-0.7955146743572932,0.810959102978594
SCP2,37,gainsboro,gainsboro,3,0.7333517414563172,-0.7180254411383574,-0.8834746810328848,0.8084877043892913
RPS5,36,gainsboro,gainsboro,3,0.46726621543228386,-0.3799698120650869,-0.7560648794634237,0.8084537502381413
ATP5F1B,37,gainsboro,gainsboro,3,0.7625786844763535,-0.6573383780902399,-0.8322644889991604,0.806674639165738
MT-ND5,37,gainsboro,gainsboro,3,0.014820438618259183,-0.18783851190248158,-0.7665909069219438,0.8010999541903587
ANG,36,gainsboro,gainsboro,3,0.6154704705121117,-0.6316578706995893,-0.8177924526850268,0.8001661802415381
RPL35A,37,gainsboro,gainsboro,3,0.16657170636853452,-0.0005192941859249483,-0.6335278805918028,0.7966296668325207
TRPS1,37,gainsboro,gainsboro,3,0.4458488345712067,-0.4592350938706571,-0.8112936154993189,0.7965122331565372
GRHPR,37,gainsboro,gainsboro,3,0.725283205894417,-0.7467279508048106,-0.8979603057420663,0.7949881662383965
RPS19,37,gainsboro,gainsboro,3,0.033803721066882376,0.05151078905049854,-0.6227753856907913,0.7919791684591148
MT-CYB,37,gainsboro,gainsboro,3,-0.019028676772503084,-0.08117106941162862,-0.7249845283734127,0.7900968354613205
RAC1,37,gainsboro,gainsboro,3,0.5631924667964704,-0.4996765701471032,-0.7776848989669284,0.7848219991711869
RPL12,37,gainsboro,gainsboro,3,0.3283585189579365,-0.06009340387806008,-0.6088862118222781,0.7844366439212097
RPS3,37,gainsboro,gainsboro,3,0.37734892962305666,-0.1550674543619584,-0.6173646020139627,0.7826998488572384
NPM1,37,gainsboro,gainsboro,3,0.7870875636889351,-0.777518689905148,-0.8447253235568785,0.7826488917298348
HSD11B1,35,gainsboro,gainsboro,3,0.6291157231371332,-0.654440086633949,-0.8706691926281682,0.7818389465361157
METTL7A,37,gainsboro,gainsboro,3,0.5516584810853452,-0.39557590973097706,-0.7262613897586848,0.7794668465978644
RPL36,37,gainsboro,gainsboro,3,0.12353585850611669,0.02616973847141764,-0.62362576276865,0.7784883373089796
RPS21,37,gainsboro,gainsboro,3,0.21423251195813228,0.0076497340885454315,-0.5924755314834957,0.7752391599211871
MPC2,36,gainsboro,gainsboro,3,0.6370903064335561,-0.6963604369939644,-0.8439847565897527,0.7750392588428804
ENO1,37,gainsboro,gainsboro,3,0.6404007011182966,-0.4773486072482705,-0.713610817667811,0.7701595102693857
PAH,37,gainsboro,gainsboro,3,0.8216996742623477,-0.83539952205681,-0.8763297444623279,0.7620098295024412
JUN,37,gainsboro,gainsboro,3,-0.047430964286153794,0.10042892527109877,-0.6207694708388163,0.760939669242323
MT-CO2,37,gainsboro,gainsboro,3,-0.04706358186809465,-0.05017403853992254,-0.6828433547676018,0.7602124904907369
SLC25A3,37,gainsboro,gainsboro,3,0.5489076699462172,-0.577528213783675,-0.7824937370016143,0.7600442121505541
MIF,37,gainsboro,gainsboro,3,0.7341697016313803,-0.6895068761643759,-0.7802699733043559,0.7588796642438088
BAAT,37,gainsboro,gainsboro,3,0.7603561958510117,-0.6328863357675777,-0.7668493391231548,0.7554988503459287
EIF5,37,gainsboro,gainsboro,3,0.4218597454139831,-0.29699430871567906,-0.6929662676414017,0.7531964915503191
RPL5,37,gainsboro,gainsboro,3,0.24935572426293184,-0.06664345197539004,-0.5827969078598851,0.7525890715909404
MT-ND6,37,gainsboro,gainsboro,3,0.08088692461245524,-0.29273887929992876,-0.769161798081786,0.751311868375435
POR,37,gainsboro,gainsboro,3,0.5539909234579466,-0.7117127424515115,-0.8800322992953743,0.7497448757574355
GPT2,35,gainsboro,gainsboro,3,0.492376620635815,-0.5834249212306402,-0.7862120002798411,0.7494403671338291
PTGR1,37,gainsboro,gainsboro,3,0.30882403142535225,-0.1681122868621461,-0.6788686698783614,0.7464012590120809
CFHR1,35,gainsboro,gainsboro,3,0.45519314471949873,-0.5305956557263946,-0.7644325237174991,0.7462728940952474
RPL21,37,gainsboro,gainsboro,3,0.07262728968997532,0.05582677111921189,-0.6210775272034718,0.7455957078381921
MT-CO3,37,gainsboro,gainsboro,3,-0.1440960230578479,0.07009719638364996,-0.6362119589319761,0.7423789027715388
MYL6,37,gainsboro,gainsboro,3,0.13156926897317464,0.07260236004077143,-0.543385238576909,0.73268268243611
TGOLN2,37,gainsboro,gainsboro,3,0.6763170330428085,-0.6339290067528017,-0.7625856648945384,0.7325030732872667
IRS2,37,gainsboro,gainsboro,3,0.5799028468513273,-0.5726122294551006,-0.7868104992018409,0.7316827648035698
MT-CO1,37,gainsboro,gainsboro,3,-0.1242720599956472,-0.030596446264640493,-0.6769887751720763,0.7299535999383112
CYP51A1,37,gainsboro,gainsboro,3,0.759839380926472,-0.8145923247492878,-0.8327312453051161,0.7287187092983977
MT-ND1,37,gainsboro,gainsboro,3,-0.13242852884491765,0.016232270378667008,-0.6481554007699533,0.7254861750144874
SLCO1B1,37,gainsboro,gainsboro,3,0.5488617512920634,-0.6718899302985184,-0.8164254008436634,0.7245981801708005
ABCB11,34,gainsboro,gainsboro,3,0.5389725375651175,-0.6486141017125854,-0.7903666974974776,0.7230781231249369
CHPT1,37,gainsboro,gainsboro,3,0.6013534807277536,-0.5189390861412596,-0.7429743211456954,0.7221994265690738
ZFAND5,37,gainsboro,gainsboro,3,0.7968775824294608,-0.8393713209618281,-0.8678531636279179,0.7182200071159333
MT-ND2,37,gainsboro,gainsboro,3,-0.18991030361568328,0.10939753618688756,-0.6069480207027592,0.7147548793678611
HSPA5,37,gainsboro,gainsboro,3,0.7923189789303983,-0.6928412980753985,-0.7289064398228828,0.711311934077317
RPS24,37,gainsboro,gainsboro,3,0.4004384713739004,-0.061983971652454735,-0.5476052905465646,0.7090038675618153
RPL9,37,gainsboro,gainsboro,3,0.21718692344993296,0.05844897187234759,-0.5379126126924296,0.7066710261091775
BTG1,37,gainsboro,gainsboro,3,-0.03743923921136998,0.18651287987129347,-0.526097519087388,0.7022079729592132
TTPA,35,gainsboro,gainsboro,3,0.5304873493180567,-0.5838199682603513,-0.7658720054336469,0.7012856882786053
MT-ATP8,37,gainsboro,gainsboro,3,0.17801894183605374,-0.4509841886541466,-0.7652371620664435,0.69800667174909
RHOA,37,gainsboro,gainsboro,3,0.5581967649237057,-0.7110646915768637,-0.7955120537831095,0.6978034702585162
LDHA,37,gainsboro,gainsboro,3,0.3971702723374915,-0.4070110376907539,-0.6692551273893765,0.6932554460891921
TMSB4X,37,gainsboro,gainsboro,3,0.21328821130115663,0.062049925494007806,-0.4672315331929464,0.6771125444210618
ELL2,37,gainsboro,gainsboro,3,0.3206616160915308,-0.27180544147583197,-0.6717001870712718,0.6768895427474875
MT-ND4,37,gainsboro,gainsboro,3,-0.2454124380489794,0.15690200871637464,-0.5614394731490933,0.6696606255070288
RPL41,36,gainsboro,gainsboro,3,0.09319988589606273,0.06828533214090657,-0.5344623361589541,0.6693026090617344
NUCKS1,37,gainsboro,gainsboro,3,0.23268560226157037,-0.4020005500064511,-0.6965860972609352,0.666640254345564
ABCC6,31,gainsboro,gainsboro,3,0.7104837800992512,-0.6010882576789226,-0.6526900910267754,0.6556485848620441
RHOBTB3,37,gainsboro,gainsboro,3,0.6328260596383044,-0.7579755064514072,-0.7674095333462764,0.6550518665570659
IL6R,37,gainsboro,gainsboro,3,0.5741013351255356,-0.6397264590840726,-0.7282576717136721,0.6465210799918574
AHNAK,37,gainsboro,gainsboro,3,0.14094241880829417,-0.241183106221461,-0.565489428852269,0.6457609907089786
AGMO,37,gainsboro,gainsboro,3,0.4752946791940736,-0.5197662481662674,-0.6723278080879139,0.625939891037876
MT-ATP6,37,gainsboro,gainsboro,3,-0.30370598260673537,0.3029584014823259,-0.45714039350579616,0.6217497889252609
NCL,37,gainsboro,gainsboro,3,0.5325608719697742,-0.6458536841755252,-0.7135429027742671,0.6202002166321061
PLIN2,37,gainsboro,gainsboro,3,0.5614113642465681,-0.4541904141321383,-0.6595892282555162,0.6161385210046995
NFKBIA,37,gainsboro,gainsboro,3,0.21490741826817994,-0.0965466624798191,-0.5213041931291978,0.609357002316679
HSP90B1,37,gainsboro,gainsboro,3,0.49505534207992125,-0.5279472826655833,-0.6393744378439357,0.6088467863917624
RPS29,37,gainsboro,gainsboro,3,-0.18253827552308974,0.2971105284938306,-0.41384440790359456,0.607722836262068
ALCAM,37,gainsboro,gainsboro,3,0.2076335934936907,-0.24116892109678342,-0.6048470784693598,0.6053069145892956
TM4SF4,37,gainsboro,gainsboro,3,0.6375440244743068,-0.6430730257086076,-0.6630487512498788,0.6030414340078883
HDGF,37,gainsboro,gainsboro,3,0.6943707922499749,-0.7162458824373693,-0.6897690677660641,0.6025817163901378
TPRG1,37,gainsboro,gainsboro,3,0.2646911385313502,-0.32365669659226487,-0.6381750587059064,0.6020004643151802
SLC1A2,34,gainsboro,gainsboro,3,0.5855629143426548,-0.6871577243644595,-0.764597440835871,0.6012099126571615
MT-ND4L,37,gainsboro,gainsboro,3,0.22107682662383338,-0.5776437315936954,-0.7243122774691129,0.5997428262375815
ASL,37,gainsboro,gainsboro,3,0.3014407407309491,-0.41448522263578136,-0.6528205465905017,0.5987330033010853
ABLIM1,37,gainsboro,gainsboro,3,0.26019656922492834,-0.3713317957380546,-0.5864752136376871,0.5951629079614335
F2,37,gainsboro,gainsboro,3,0.6836048967844777,-0.7579441508627839,-0.6846796920426688,0.5938012452644073
PTGES3,37,gainsboro,gainsboro,3,-0.023994819342093795,0.18933630445080912,-0.43421341321526263,0.5934039794856345
TMSB10,37,gainsboro,gainsboro,3,-0.12445770608192797,0.3259675235419185,-0.331247021465756,0.5869596720111167
PTMA,37,gainsboro,gainsboro,3,-0.19794848468176252,0.3427531933675678,-0.3499156651982309,0.5845140278195676
MTRNR2L12,20,gainsboro,gainsboro,3,-0.28657428818013625,0.3646580682843928,-0.37758172172797305,0.5766460323392655
TSC22D3,37,gainsboro,gainsboro,3,0.16234407325290012,0.033754357693298764,-0.48271524447371755,0.5668548036008464
RPL11,37,gainsboro,gainsboro,3,0.1669352455123039,0.17193351222063702,-0.3270439506720724,0.565249239880243
PID1,37,gainsboro,gainsboro,3,-0.007207193920659244,-0.012801976410680305,-0.5062312529494887,0.5639718503215375
JUND,37,gainsboro,gainsboro,3,0.08705339714575615,0.08715358431300856,-0.4279364243330407,0.5534904318008259
CDO1,34,gainsboro,gainsboro,3,0.5672676396412707,-0.6366117108881058,-0.6848083867960345,0.5524184378321786
UHMK1,37,gainsboro,gainsboro,3,0.6269572528947571,-0.7610204460849456,-0.6743629274054401,0.5440976539333218
MIR122HG,33,gainsboro,gainsboro,3,0.7745978283372268,-0.7884399075285231,-0.6327743313323759,0.5432233534446542
IQGAP2,37,gainsboro,gainsboro,3,-0.12608126540975934,0.12320686152898877,-0.4348795450402173,0.541278191909034
HSPA1A,33,gainsboro,gainsboro,3,-0.015524179227688372,0.10985450893508006,-0.387975288191683,0.5323627702730241
CTSB,37,gainsboro,gainsboro,3,0.01095162702007907,0.13032510342288828,-0.38237945915696697,0.5254852001776965
FKBP5,37,gainsboro,gainsboro,3,-0.03691066382166588,-0.04812307951067723,-0.5493419156342899,0.5242449303784389
PNRC1,37,gainsboro,gainsboro,3,0.7356979378580334,-0.7768103720156398,-0.6131611807037155,0.5236573910397575
CELF2,37,gainsboro,gainsboro,3,-0.24660963588016155,0.36339711940001945,-0.33855058712413794,0.5234675739721156
DNAJA1,37,gainsboro,gainsboro,3,-0.29079099122460733,0.4737175280175156,-0.29413080388133567,0.5216089636459607
APMAP,37,gainsboro,gainsboro,3,0.6059007089223407,-0.610987704679479,-0.590299749134748,0.517468774661634
TBC1D8,37,gainsboro,gainsboro,3,0.06961528569008929,0.15974342757674423,-0.30891652680495235,0.5168681229605818
EIF4G2,37,gainsboro,gainsboro,3,0.7470625702887912,-0.7616803187297813,-0.6002263045755032,0.5056866247547851
AC105402-3,10,gainsboro,gainsboro,3,-0.08018067737220462,0.3799665668791233,-0.26296580807325476,0.48297658252164855
FAT1,35,gainsboro,gainsboro,3,0.49695181326829174,-0.5591246966741065,-0.5338893559095989,0.46477318971781806
RALGPS2,37,gainsboro,gainsboro,3,0.6033745856882967,-0.617531276351962,-0.5588513145711317,0.4602691514238368
SLC39A14,37,gainsboro,gainsboro,3,0.44902357722435304,-0.5530886476390728,-0.5283517113797251,0.43630920042711524
RUNX1,37,gainsboro,gainsboro,3,-0.23702820760554438,0.2762901809606946,-0.3191071765502171,0.43629649795433206
PDE3B,37,gainsboro,gainsboro,3,-0.1278529600505156,0.16727856514766107,-0.3211680896923945,0.43345244693562907
G3BP1,37,gainsboro,gainsboro,3,0.4964157677344035,-0.6117123352460873,-0.511741332815701,0.3855345105872868
MT-ND3,37,gainsboro,gainsboro,3,-0.5228777581709344,0.5176472734170314,-0.1961323405960614,0.3457848676435867
SAR1B,37,gainsboro,gainsboro,3,0.5501909612705405,-0.7178183462252826,-0.5095443959477134,0.3304606078995274
LMAN1,37,gainsboro,gainsboro,3,0.566606575727019,-0.7333787029743402,-0.4710181827834469,0.31184956429126526
NUFIP2,37,gainsboro,gainsboro,3,-0.3891077800210386,0.4653469951678605,-0.11553983128454667,0.29241044136478067
RRBP1,37,gainsboro,gainsboro,3,0.11636536985609913,0.1759864335020858,0.4616983106612279,-0.41761229190350796
AUH,37,gainsboro,gainsboro,3,0.07153759401648614,0.14569068233920243,0.5367870186804293,-0.4876545596909494
CPQ,37,gainsboro,gainsboro,3,0.30821068468629514,-0.16335601035615438,0.4166396376984738,-0.496217651556315
TM9SF3,37,gainsboro,gainsboro,3,0.27696389329295085,-0.33469076291806543,0.33116560773926884,-0.5032953489250448
PARP14,37,gainsboro,gainsboro,3,0.2764388332734354,-0.09056812930209658,0.47321434489105535,-0.507387124644284
SRSF4,37,gainsboro,gainsboro,3,0.07672040818921608,0.27629184924017436,0.5966349063437028,-0.5167948424379724
PHF3,37,gainsboro,gainsboro,3,0.258425604854463,-0.317954336344149,0.3846379106825005,-0.5309071540779841
ROCK2,37,gainsboro,gainsboro,3,0.20834447847650023,-0.0450250133190221,0.5285908377730302,-0.5445133641566348
ITFG1,37,gainsboro,gainsboro,3,0.05083394238587248,0.17547593256917604,0.6114537215756909,-0.5998699953388456
FAM120B,37,gainsboro,gainsboro,3,0.12151705363077682,0.09643373872445195,0.6400984778539603,-0.6466564446015985
