"peak","motif_id","is_bound","tf_name","avg_log2FC","p_val_adj","pwm_score","pwm_threshold","pwm_max"
"chr11-78828786-78829153","MA0073.1",TRUE,"RREB1",1.93215749680581,0.0477581074441343,0,12.2509889124134,27.7569471880138
"chr21-10271605-10272550","MA0077.1",TRUE,"SOX9",1.38165707667493,9.33256865831281e-08,9.59728024102744,9.31231598954849,13.7943454472196
"chr3-52896773-52897806","MA0084.1",TRUE,"SRY",0.850210640299734,0.0028720698240254,9.08014114250199,7.93584162451491,12.7658962213991
"chr17-1762752-1763831","MA0084.1",TRUE,"SRY",1.76741115721058,0.0054625510723953,9.20586841592563,7.93584162451491,12.7658962213991
"chr1-27435536-27436442","MA0084.1",TRUE,"SRY",0.928599762432526,0.0325680071202782,8.80798299492233,7.93584162451491,12.7658962213991
"chr10-119103709-119104808","MA0091.1",TRUE,"TAL1::TCF3",0.691007383966006,0.0178896586130327,11.5860279902913,10.9717578916328,17.5464594677432
"chr1-27435536-27436442","MA0091.1",TRUE,"TAL1::TCF3",0.928599762432526,0.0325680071202782,12.0065692578574,10.9717578916328,17.5464594677432
"chr8-143552981-143553934","MA0101.1",TRUE,"REL",-12.5218399028562,2.0076294218486e-21,12.3663040721177,12.3663040721177,14.4218113629131
"chr17-36210411-36211135","MA0101.1",TRUE,"REL",1.95289382941637,5.78695024458529e-05,0,12.3663040721177,14.4218113629131
"chr16-11224090-11225976","MA0101.1",TRUE,"REL",0.750786311598279,0.0002438536776656,13.5888951324668,12.3663040721177,14.4218113629131
"chr6-32189877-32190486","MA0101.1",TRUE,"REL",1.16067351521547,0.001293711806265,15.1758930662832,12.3663040721177,14.4218113629131
"chr19-44747174-44748883","MA0101.1",TRUE,"REL",0.635207015589901,0.0081634442462901,15.1758930662832,12.3663040721177,14.4218113629131
"chr3-10010674-10011465","MA0101.1",TRUE,"REL",0.738666164262654,0.0156150684551188,12.7948484456637,12.3663040721177,14.4218113629131
"chr3-141486438-141488040","MA0101.1",TRUE,"REL",0.555556333366526,0.0275923395747049,12.9700301444344,12.3663040721177,14.4218113629131
"chr8-143552981-143553934","MA0107.1",TRUE,"RELA",-12.5218399028562,2.0076294218486e-21,13.2759270847039,13.2759270847039,16.8783899905765
"chr17-36198979-36199393","MA0107.1",TRUE,"RELA",2.60061707378194,5.75865510094533e-14,13.8762650128765,13.2759270847039,16.8783899905765
"chr17-36181560-36184106","MA0107.1",TRUE,"RELA",2.12922383330159,1.74742111395618e-13,13.3284715284107,13.2759270847039,16.8783899905765
"chr17-36210411-36211135","MA0107.1",TRUE,"RELA",1.95289382941637,5.78695024458529e-05,13.8447037517029,13.2759270847039,16.8783899905765
"chr16-11224090-11225976","MA0107.1",TRUE,"RELA",0.750786311598279,0.0002438536776656,15.4499272483204,13.2759270847039,16.8783899905765
"chr3-53160624-53161466","MA0107.1",TRUE,"RELA",0.777936012756169,0.0003800974352998,13.8762650128765,13.2759270847039,16.8783899905765
"chr6-32189877-32190486","MA0107.1",TRUE,"RELA",1.16067351521547,0.001293711806265,15.5763730236056,13.2759270847039,16.8783899905765
"chr19-44747174-44748883","MA0107.1",TRUE,"RELA",0.635207015589901,0.0081634442462901,15.5763730236056,13.2759270847039,16.8783899905765
"chr3-141486438-141488040","MA0107.1",TRUE,"RELA",0.555556333366526,0.0275923395747049,15.9238194012078,13.2759270847039,16.8783899905765
"chr8-8227872-8228698","MA0115.1",TRUE,"NR1H2::RXRA",4.19478473568269,6.26176786003171e-33,4.44667877801985,3.12246576997065,30.8365423557044
"chr8-143552981-143553934","MA0115.1",TRUE,"NR1H2::RXRA",-12.5218399028562,2.0076294218486e-21,7.6494298897576,3.12246576997065,30.8365423557044
"chr3-52896773-52897806","MA0115.1",TRUE,"NR1H2::RXRA",0.850210640299734,0.0028720698240254,3.80157425028263,3.12246576997065,30.8365423557044
"chr17-36211794-36212452","MA0115.1",TRUE,"NR1H2::RXRA",2.10065966228161,0.0069606672522662,14.9689997579822,3.12246576997065,30.8365423557044
"chr19-13172204-13172815","MA0115.1",TRUE,"NR1H2::RXRA",1.38819283501945,0.0136836937665865,4.15576229982719,3.12246576997065,30.8365423557044
"chr21-10271605-10272550","MA0119.1",TRUE,"NFIC::TLX1",1.38165707667493,9.33256865831281e-08,11.8375808652754,11.8375808652754,22.5808043553045
"chr3-53160624-53161466","MA0119.1",TRUE,"NFIC::TLX1",0.777936012756169,0.0003800974352998,0,11.8375808652754,22.5808043553045
"chr19-13172204-13172815","MA0119.1",TRUE,"NFIC::TLX1",1.38819283501945,0.0136836937665865,13.2035872525874,11.8375808652754,22.5808043553045
"chr12-128843449-128844309","MA0119.1",TRUE,"NFIC::TLX1",1.30801723010295,0.0146089060859753,11.8375808652754,11.8375808652754,22.5808043553045
"chr8-143552981-143553934","MA0130.1",TRUE,"ZNF354C",-12.5218399028562,2.0076294218486e-21,9.96688145369089,9.96688145369089,9.89085290892481
"chr17-36196445-36197223","MA0130.1",TRUE,"ZNF354C",2.17210151420436,7.34270397305073e-17,9.96688145369089,9.96688145369089,9.89085290892481
"chr17-36198979-36199393","MA0130.1",TRUE,"ZNF354C",2.60061707378194,5.75865510094533e-14,9.96688145369089,9.96688145369089,9.89085290892481
"chr17-36181560-36184106","MA0130.1",TRUE,"ZNF354C",2.12922383330159,1.74742111395618e-13,9.96688145369089,9.96688145369089,9.89085290892481
"chr17-36192427-36192659","MA0130.1",TRUE,"ZNF354C",2.49469892608864,1.99122913690571e-10,9.96688145369089,9.96688145369089,9.89085290892481
"chr16-11224090-11225976","MA0130.1",TRUE,"ZNF354C",0.750786311598279,0.0002438536776656,9.96688145369089,9.96688145369089,9.89085290892481
"chr6-32189877-32190486","MA0130.1",TRUE,"ZNF354C",1.16067351521547,0.001293711806265,9.96688145369089,9.96688145369089,9.89085290892481
"chr3-52896773-52897806","MA0130.1",TRUE,"ZNF354C",0.850210640299734,0.0028720698240254,9.96688145369089,9.96688145369089,9.89085290892481
"chr17-1762752-1763831","MA0130.1",TRUE,"ZNF354C",1.76741115721058,0.0054625510723953,9.96688145369089,9.96688145369089,9.89085290892481
"chr19-44747174-44748883","MA0130.1",TRUE,"ZNF354C",0.635207015589901,0.0081634442462901,9.96688145369089,9.96688145369089,9.89085290892481
"chr19-13172204-13172815","MA0130.1",TRUE,"ZNF354C",1.38819283501945,0.0136836937665865,9.96688145369089,9.96688145369089,9.89085290892481
"chr12-128843449-128844309","MA0130.1",TRUE,"ZNF354C",1.30801723010295,0.0146089060859753,9.96688145369089,9.96688145369089,9.89085290892481
"chr10-119103709-119104808","MA0130.1",TRUE,"ZNF354C",0.691007383966006,0.0178896586130327,9.96688145369089,9.96688145369089,9.89085290892481
"chr13-76884826-76886908","MA0130.1",TRUE,"ZNF354C",0.509876607083692,0.0237076675695519,9.96688145369089,9.96688145369089,9.89085290892481
"chr7-131105676-131106546","MA0130.1",TRUE,"ZNF354C",0.473485907022706,0.0404063866640595,9.96688145369089,9.96688145369089,9.89085290892481
"chr11-78828786-78829153","MA0130.1",TRUE,"ZNF354C",1.93215749680581,0.0477581074441343,9.96688145369089,9.96688145369089,9.89085290892481
"chr6-32189877-32190486","MA0139.1",TRUE,"CTCF",1.16067351521547,0.001293711806265,19.7291490583314,16.8770923509438,26.1059520276977
"chr3-10010674-10011465","MA0139.1",TRUE,"CTCF",0.738666164262654,0.0156150684551188,16.8770923509438,16.8770923509438,26.1059520276977
"chr13-76884826-76886908","MA0139.1",TRUE,"CTCF",0.509876607083692,0.0237076675695519,0,16.8770923509438,26.1059520276977
"chr8-143552981-143553934","MA0149.1",TRUE,"EWSR1-FLI1",-12.5218399028562,2.0076294218486e-21,7.61188137152291,-2.16159910400992,35.178020374238
"chr17-36181560-36184106","MA0149.1",TRUE,"EWSR1-FLI1",2.12922383330159,1.74742111395618e-13,0,-2.16159910400992,35.178020374238
"chr16-11224090-11225976","MA0149.1",TRUE,"EWSR1-FLI1",0.750786311598279,0.0002438536776656,15.9828912984261,-2.16159910400992,35.178020374238
"chr3-53160624-53161466","MA0149.1",TRUE,"EWSR1-FLI1",0.777936012756169,0.0003800974352998,0,-2.16159910400992,35.178020374238
"chr6-32189877-32190486","MA0149.1",TRUE,"EWSR1-FLI1",1.16067351521547,0.001293711806265,3.09813360499058,-2.16159910400992,35.178020374238
"chr17-1762752-1763831","MA0149.1",TRUE,"EWSR1-FLI1",1.76741115721058,0.0054625510723953,0.209441106239269,-2.16159910400992,35.178020374238
"chr19-44747174-44748883","MA0149.1",TRUE,"EWSR1-FLI1",0.635207015589901,0.0081634442462901,15.6078067469318,-2.16159910400992,35.178020374238
"chr19-13172204-13172815","MA0149.1",TRUE,"EWSR1-FLI1",1.38819283501945,0.0136836937665865,6.18765274690184,-2.16159910400992,35.178020374238
"chr10-119103709-119104808","MA0149.1",TRUE,"EWSR1-FLI1",0.691007383966006,0.0178896586130327,2.97860232304171,-2.16159910400992,35.178020374238
"chr13-76884826-76886908","MA0149.1",TRUE,"EWSR1-FLI1",0.509876607083692,0.0237076675695519,-2.10179520186108,-2.16159910400992,35.178020374238
"chr1-27435536-27436442","MA0149.1",TRUE,"EWSR1-FLI1",0.928599762432526,0.0325680071202782,0,-2.16159910400992,35.178020374238
"chr7-131105676-131106546","MA0149.1",TRUE,"EWSR1-FLI1",0.473485907022706,0.0404063866640595,-2.16159910400992,-2.16159910400992,35.178020374238
"chr8-8227872-8228698","MA0138.2",TRUE,"REST",4.19478473568269,6.26176786003171e-33,10.3223102613799,10.0008021795294,33.7439803841572
"chr21-10271605-10272550","MA0138.2",TRUE,"REST",1.38165707667493,9.33256865831281e-08,11.5924575773323,10.0008021795294,33.7439803841572
"chr16-11224090-11225976","MA0138.2",TRUE,"REST",0.750786311598279,0.0002438536776656,11.6820163953867,10.0008021795294,33.7439803841572
"chr3-53160624-53161466","MA0138.2",TRUE,"REST",0.777936012756169,0.0003800974352998,0,10.0008021795294,33.7439803841572
"chr6-32189877-32190486","MA0138.2",TRUE,"REST",1.16067351521547,0.001293711806265,0,10.0008021795294,33.7439803841572
"chr10-119103709-119104808","MA0138.2",TRUE,"REST",0.691007383966006,0.0178896586130327,10.0008021795294,10.0008021795294,33.7439803841572
"chr13-76884826-76886908","MA0138.2",TRUE,"REST",0.509876607083692,0.0237076675695519,10.5468736674762,10.0008021795294,33.7439803841572
"chr3-141486438-141488040","MA0138.2",TRUE,"REST",0.555556333366526,0.0275923395747049,10.3801763252901,10.0008021795294,33.7439803841572
"chr8-8227872-8228698","MA0155.1",TRUE,"INSM1",4.19478473568269,6.26176786003171e-33,17.0731575270865,14.9085746501545,18.6499979448006
"chr21-10271605-10272550","MA0155.1",TRUE,"INSM1",1.38165707667493,9.33256865831281e-08,15.0971253582379,14.9085746501545,18.6499979448006
"chr3-53160624-53161466","MA0155.1",TRUE,"INSM1",0.777936012756169,0.0003800974352998,0,14.9085746501545,18.6499979448006
"chr17-36188760-36189243","MA0155.1",TRUE,"INSM1",1.43053764052451,0.0031282476012076,15.0281857365427,14.9085746501545,18.6499979448006
"chr19-44747174-44748883","MA0155.1",TRUE,"INSM1",0.635207015589901,0.0081634442462901,0,14.9085746501545,18.6499979448006
"chr10-132421063-132421763","MA0155.1",TRUE,"INSM1",0.692632989848421,0.0151846928247586,15.8781915658975,14.9085746501545,18.6499979448006
"chr3-141486438-141488040","MA0155.1",TRUE,"INSM1",0.555556333366526,0.0275923395747049,14.9085746501545,14.9085746501545,18.6499979448006
"chr8-143552981-143553934","MA0159.1",TRUE,"RARA::RXRA",-12.5218399028562,2.0076294218486e-21,12.9627529536088,12.6892881053695,23.198586389497
"chr17-36181560-36184106","MA0159.1",TRUE,"RARA::RXRA",2.12922383330159,1.74742111395618e-13,13.0031177761722,12.6892881053695,23.198586389497
"chr17-36202516-36202914","MA0159.1",TRUE,"RARA::RXRA",2.62636393157518,3.98576626993057e-08,0,12.6892881053695,23.198586389497
"chr21-10271605-10272550","MA0159.1",TRUE,"RARA::RXRA",1.38165707667493,9.33256865831281e-08,0,12.6892881053695,23.198586389497
"chr16-11224090-11225976","MA0159.1",TRUE,"RARA::RXRA",0.750786311598279,0.0002438536776656,13.7521712795457,12.6892881053695,23.198586389497
"chr17-1762752-1763831","MA0159.1",TRUE,"RARA::RXRA",1.76741115721058,0.0054625510723953,14.5323829149423,12.6892881053695,23.198586389497
"chr8-143552981-143553934","MA0163.1",TRUE,"PLAG1",-12.5218399028562,2.0076294218486e-21,0,16.6969181088256,23.4805858713288
"chr16-11224090-11225976","MA0163.1",TRUE,"PLAG1",0.750786311598279,0.0002438536776656,16.6969181088256,16.6969181088256,23.4805858713288
"chr3-53160624-53161466","MA0163.1",TRUE,"PLAG1",0.777936012756169,0.0003800974352998,18.1739041716978,16.6969181088256,23.4805858713288
"chr6-32189877-32190486","MA0163.1",TRUE,"PLAG1",1.16067351521547,0.001293711806265,17.2682759769139,16.6969181088256,23.4805858713288
"chr3-52896773-52897806","MA0163.1",TRUE,"PLAG1",0.850210640299734,0.0028720698240254,17.6440263559629,16.6969181088256,23.4805858713288
"chr19-44747174-44748883","MA0163.1",TRUE,"PLAG1",0.635207015589901,0.0081634442462901,16.7180087442989,16.6969181088256,23.4805858713288
"chr10-132421063-132421763","MA0163.1",TRUE,"PLAG1",0.692632989848421,0.0151846928247586,0,16.6969181088256,23.4805858713288
"chr3-10010674-10011465","MA0163.1",TRUE,"PLAG1",0.738666164262654,0.0156150684551188,0,16.6969181088256,23.4805858713288
"chr10-119103709-119104808","MA0163.1",TRUE,"PLAG1",0.691007383966006,0.0178896586130327,23.3407658133602,16.6969181088256,23.4805858713288
"chr17-36181560-36184106","MA0259.1",TRUE,"ARNT::HIF1A",2.12922383330159,1.74742111395618e-13,0,NA,11.7906537474917
"chr17-36196445-36197223","MA0468.1",TRUE,"DUX4",2.17210151420436,7.34270397305073e-17,7.45359080724149,6.35330620553459,17.9027211347081
"chr17-36198979-36199393","MA0468.1",TRUE,"DUX4",2.60061707378194,5.75865510094533e-14,8.55178831587862,6.35330620553459,17.9027211347081
"chr17-36181560-36184106","MA0468.1",TRUE,"DUX4",2.12922383330159,1.74742111395618e-13,7.72469141004865,6.35330620553459,17.9027211347081
"chr21-10271605-10272550","MA0468.1",TRUE,"DUX4",1.38165707667493,9.33256865831281e-08,12.1220709295433,6.35330620553459,17.9027211347081
"chr16-11224090-11225976","MA0468.1",TRUE,"DUX4",0.750786311598279,0.0002438536776656,7.42543848235284,6.35330620553459,17.9027211347081
"chr3-53102681-53102971","MA0468.1",TRUE,"DUX4",1.92671612289,0.0002744648830985,7.52351112027865,6.35330620553459,17.9027211347081
"chr17-36202516-36202914","MA0476.1",TRUE,"FOS",2.62636393157518,3.98576626993057e-08,13.6189928003494,11.1066641073412,15.8792364560606
"chr3-53102681-53102971","MA0476.1",TRUE,"FOS",1.92671612289,0.0002744648830985,14.9538152885526,11.1066641073412,15.8792364560606
"chr17-36188760-36189243","MA0476.1",TRUE,"FOS",1.43053764052451,0.0031282476012076,11.1066641073412,11.1066641073412,15.8792364560606
"chr17-1762752-1763831","MA0476.1",TRUE,"FOS",1.76741115721058,0.0054625510723953,14.6427504857095,11.1066641073412,15.8792364560606
"chr19-44747174-44748883","MA0476.1",TRUE,"FOS",0.635207015589901,0.0081634442462901,11.1910558042183,11.1066641073412,15.8792364560606
"chr19-13172204-13172815","MA0476.1",TRUE,"FOS",1.38819283501945,0.0136836937665865,13.147419363291,11.1066641073412,15.8792364560606
"chr12-128843449-128844309","MA0476.1",TRUE,"FOS",1.30801723010295,0.0146089060859753,11.2794225984039,11.1066641073412,15.8792364560606
"chr17-36202516-36202914","MA0478.1",TRUE,"FOSL2",2.62636393157518,3.98576626993057e-08,15.0088900557208,12.8161633382267,16.5400650678477
"chr17-36210411-36211135","MA0478.1",TRUE,"FOSL2",1.95289382941637,5.78695024458529e-05,12.9560396942718,12.8161633382267,16.5400650678477
"chr3-53102681-53102971","MA0478.1",TRUE,"FOSL2",1.92671612289,0.0002744648830985,12.8161633382267,12.8161633382267,16.5400650678477
"chr17-36188760-36189243","MA0478.1",TRUE,"FOSL2",1.43053764052451,0.0031282476012076,13.0234140855778,12.8161633382267,16.5400650678477
"chr17-1762752-1763831","MA0478.1",TRUE,"FOSL2",1.76741115721058,0.0054625510723953,14.1002475422589,12.8161633382267,16.5400650678477
"chr19-44747174-44748883","MA0478.1",TRUE,"FOSL2",0.635207015589901,0.0081634442462901,14.1742582801926,12.8161633382267,16.5400650678477
"chr19-13172204-13172815","MA0478.1",TRUE,"FOSL2",1.38819283501945,0.0136836937665865,15.5568534913356,12.8161633382267,16.5400650678477
"chr12-128843449-128844309","MA0478.1",TRUE,"FOSL2",1.30801723010295,0.0146089060859753,13.135203864003,12.8161633382267,16.5400650678477
"chr17-36198979-36199393","MA0479.1",TRUE,"FOXH1",2.60061707378194,5.75865510094533e-14,9.72913641554164,8.97471958856468,16.2661107304548
"chr21-10271605-10272550","MA0479.1",TRUE,"FOXH1",1.38165707667493,9.33256865831281e-08,14.6141283925631,8.97471958856468,16.2661107304548
"chr16-11224090-11225976","MA0479.1",TRUE,"FOXH1",0.750786311598279,0.0002438536776656,11.0646355676885,8.97471958856468,16.2661107304548
"chr10-119103709-119104808","MA0479.1",TRUE,"FOXH1",0.691007383966006,0.0178896586130327,12.2871395307121,8.97471958856468,16.2661107304548
"chr8-143552981-143553934","MA0488.1",TRUE,"JUN",-12.5218399028562,2.0076294218486e-21,9.54153455298382,9.54153455298382,19.5708575798057
"chr17-36181560-36184106","MA0488.1",TRUE,"JUN",2.12922383330159,1.74742111395618e-13,10.8263140915375,9.54153455298382,19.5708575798057
"chr17-36210411-36211135","MA0488.1",TRUE,"JUN",1.95289382941637,5.78695024458529e-05,17.2491435995314,9.54153455298382,19.5708575798057
"chr17-1762752-1763831","MA0488.1",TRUE,"JUN",1.76741115721058,0.0054625510723953,13.7682008615168,9.54153455298382,19.5708575798057
"chr17-36211794-36212452","MA0488.1",TRUE,"JUN",2.10065966228161,0.0069606672522662,11.7763873963278,9.54153455298382,19.5708575798057
"chr12-128843449-128844309","MA0488.1",TRUE,"JUN",1.30801723010295,0.0146089060859753,10.6577803911132,9.54153455298382,19.5708575798057
"chr17-36181560-36184106","MA0492.1",TRUE,"JUND",2.12922383330159,1.74742111395618e-13,10.2822178499843,10.2822178499843,19.873325664677
"chr17-36210411-36211135","MA0492.1",TRUE,"JUND",1.95289382941637,5.78695024458529e-05,16.8502626969584,10.2822178499843,19.873325664677
"chr17-1762752-1763831","MA0492.1",TRUE,"JUND",1.76741115721058,0.0054625510723953,13.9245096298746,10.2822178499843,19.873325664677
"chr17-36211794-36212452","MA0492.1",TRUE,"JUND",2.10065966228161,0.0069606672522662,12.8106007475325,10.2822178499843,19.873325664677
"chr12-128843449-128844309","MA0492.1",TRUE,"JUND",1.30801723010295,0.0146089060859753,11.6668139562864,10.2822178499843,19.873325664677
"chr17-36196445-36197223","MA0497.1",TRUE,"MEF2C",2.17210151420436,7.34270397305073e-17,11.7767543692871,6.37946986838708,20.0633290006409
"chr17-36181560-36184106","MA0497.1",TRUE,"MEF2C",2.12922383330159,1.74742111395618e-13,8.73661166589368,6.37946986838708,20.0633290006409
"chr21-10271605-10272550","MA0497.1",TRUE,"MEF2C",1.38165707667493,9.33256865831281e-08,10.1414883302622,6.37946986838708,20.0633290006409
"chr16-11224090-11225976","MA0497.1",TRUE,"MEF2C",0.750786311598279,0.0002438536776656,10.2264194674137,6.37946986838708,20.0633290006409
"chr19-44747174-44748883","MA0497.1",TRUE,"MEF2C",0.635207015589901,0.0081634442462901,7.37972863774289,6.37946986838708,20.0633290006409
"chr12-128843449-128844309","MA0497.1",TRUE,"MEF2C",1.30801723010295,0.0146089060859753,10.1414883302622,6.37946986838708,20.0633290006409
"chr10-132421063-132421763","MA0497.1",TRUE,"MEF2C",0.692632989848421,0.0151846928247586,14.1439399550181,6.37946986838708,20.0633290006409
"chr17-36198979-36199393","MA0501.1",TRUE,"MAF::NFE2",2.60061707378194,5.75865510094533e-14,11.934862655653,7.96667637317399,23.5529935674018
"chr17-36181560-36184106","MA0501.1",TRUE,"MAF::NFE2",2.12922383330159,1.74742111395618e-13,7.96667637317399,7.96667637317399,23.5529935674018
"chr3-53102681-53102971","MA0501.1",TRUE,"MAF::NFE2",1.92671612289,0.0002744648830985,15.1366985508344,7.96667637317399,23.5529935674018
"chr17-36188760-36189243","MA0501.1",TRUE,"MAF::NFE2",1.43053764052451,0.0031282476012076,11.1447639617337,7.96667637317399,23.5529935674018
"chr17-1762752-1763831","MA0501.1",TRUE,"MAF::NFE2",1.76741115721058,0.0054625510723953,9.55241363251391,7.96667637317399,23.5529935674018
"chr8-143552981-143553934","MA0504.1",TRUE,"NR2C2",-12.5218399028562,2.0076294218486e-21,21.4900596085759,14.2816484509309,22.5886693632711
"chr3-52896773-52897806","MA0504.1",TRUE,"NR2C2",0.850210640299734,0.0028720698240254,14.2816484509309,14.2816484509309,22.5886693632711
"chr17-1762752-1763831","MA0504.1",TRUE,"NR2C2",1.76741115721058,0.0054625510723953,14.6373001656942,14.2816484509309,22.5886693632711
"chr19-44747174-44748883","MA0504.1",TRUE,"NR2C2",0.635207015589901,0.0081634442462901,14.7989742809835,14.2816484509309,22.5886693632711
"chr19-13172204-13172815","MA0504.1",TRUE,"NR2C2",1.38819283501945,0.0136836937665865,0,14.2816484509309,22.5886693632711
"chr13-76884826-76886908","MA0504.1",TRUE,"NR2C2",0.509876607083692,0.0237076675695519,15.6424070197143,14.2816484509309,22.5886693632711
"chr1-27435536-27436442","MA0504.1",TRUE,"NR2C2",0.928599762432526,0.0325680071202782,0,14.2816484509309,22.5886693632711
"chr7-131105676-131106546","MA0504.1",TRUE,"NR2C2",0.473485907022706,0.0404063866640595,20.631869233026,14.2816484509309,22.5886693632711
"chr8-8227872-8228698","MA0517.1",TRUE,"STAT1::STAT2",4.19478473568269,6.26176786003171e-33,8.18242107902758,6.84586827656541,22.5321875583517
"chr17-36196445-36197223","MA0517.1",TRUE,"STAT1::STAT2",2.17210151420436,7.34270397305073e-17,13.3663992019,6.84586827656541,22.5321875583517
"chr17-36198979-36199393","MA0517.1",TRUE,"STAT1::STAT2",2.60061707378194,5.75865510094533e-14,15.9475005433555,6.84586827656541,22.5321875583517
"chr17-36202516-36202914","MA0517.1",TRUE,"STAT1::STAT2",2.62636393157518,3.98576626993057e-08,9.5572744652629,6.84586827656541,22.5321875583517
"chr21-10271605-10272550","MA0517.1",TRUE,"STAT1::STAT2",1.38165707667493,9.33256865831281e-08,16.1632457963317,6.84586827656541,22.5321875583517
"chr17-36210411-36211135","MA0517.1",TRUE,"STAT1::STAT2",1.95289382941637,5.78695024458529e-05,9.90195932358821,6.84586827656541,22.5321875583517
"chr16-11224090-11225976","MA0517.1",TRUE,"STAT1::STAT2",0.750786311598279,0.0002438536776656,9.52578128676755,6.84586827656541,22.5321875583517
