"peak","motif_id","is_bound","tf_name","avg_log2FC","p_val_adj","pwm_score","pwm_threshold","pwm_max"
"chr1-1723942-1724563","MA0673.1",TRUE,"NKX2-8",-3.27168690515048,0.00056564683014152,0,NA,12.7682949303174
"chr1-1723942-1724563","MA0687.1",TRUE,"SPIC",-3.27168690515048,0.00056564683014152,9.0452398815961,9.0452398815961,20.7928917728916
"chr8-143552981-143553934","MA0113.3",TRUE,"NR3C1",-12.3551811737912,2.02644658517602e-09,16.3802456166747,16.3802456166747,23.6484261898227
"chr8-143552981-143553934","MA0727.1",TRUE,"NR3C2",-12.3551811737912,2.02644658517602e-09,15.6644232401417,15.6644232401417,24.1528803286959
"chr8-143552981-143553934","MA0737.1",TRUE,"GLIS3",-12.3551811737912,2.02644658517602e-09,0,NA,25.4046300013041
"chr8-143552981-143553934","MA0760.1",TRUE,"ERF",-12.3551811737912,2.02644658517602e-09,0,12.5159224756832,16.8800748126158
"chr1-1723942-1724563","MA0760.1",TRUE,"ERF",-3.27168690515048,0.00056564683014152,12.5159224756832,12.5159224756832,16.8800748126158
"chr1-1723942-1724563","MA0098.3",TRUE,"ETS1",-3.27168690515048,0.00056564683014152,0,NA,15.9439208502093
"chr8-143552981-143553934","MA0778.1",TRUE,"NFKB2",-12.3551811737912,2.02644658517602e-09,15.6760286030774,15.6760286030774,21.1685351626208
"chr1-1723942-1724563","MA0810.1",TRUE,"TFAP2A",-3.27168690515048,0.00056564683014152,18.7335444299277,18.7335444299277,16.0668041101772
"chr1-1723942-1724563","MA0811.1",TRUE,"TFAP2B",-3.27168690515048,0.00056564683014152,0,NA,16.5436176102419
"chr1-1723942-1724563","MA0524.2",TRUE,"TFAP2C",-3.27168690515048,0.00056564683014152,17.1642427038249,17.1642427038249,16.4848434659775
"chr1-1723942-1724563","MA0820.1",TRUE,"FIGLA",-3.27168690515048,0.00056564683014152,0,NA,14.4439893922763
"chr1-1723942-1724563","MA0849.1",TRUE,"FOXO6",-3.27168690515048,0.00056564683014152,9.51709131894422,9.51709131894422,13.3418642015701
"chr8-143552981-143553934","MA0855.1",TRUE,"RXRB",-12.3551811737912,2.02644658517602e-09,10.9134460254924,2.91931080678461,26.1028005628375
"chr1-1723942-1724563","MA0855.1",TRUE,"RXRB",-3.27168690515048,0.00056564683014152,2.91931080678461,2.91931080678461,26.1028005628375
"chr8-143552981-143553934","MA0856.1",TRUE,"RXRG",-12.3551811737912,2.02644658517602e-09,11.8900331754866,4.37499013974095,25.6355477012318
"chr1-1723942-1724563","MA0856.1",TRUE,"RXRG",-3.27168690515048,0.00056564683014152,4.37499013974095,4.37499013974095,25.6355477012318
"chr1-1723942-1724563","MA0750.2",TRUE,"ZBTB7A",-3.27168690515048,0.00056564683014152,0,NA,17.3191865165016
"chr8-143552981-143553934","MA0103.3",TRUE,"ZEB1",-12.3551811737912,2.02644658517602e-09,16.0829907258541,16.0829907258541,14.3093560372056
"chr8-143552981-143553934","MA1154.1",TRUE,"ZNF282",-12.3551811737912,2.02644658517602e-09,14.7136579337037,14.7136579337037,27.0031537267847
"chr8-143552981-143553934","MA1155.1",TRUE,"ZSCAN4",-12.3551811737912,2.02644658517602e-09,4.54889221955424,4.54889221955424,26.005385760743
"chr1-1723942-1724563","MA0099.3",TRUE,"FOS::JUN",-3.27168690515048,0.00056564683014152,12.3835592643551,12.3835592643551,15.8886916353371
"chr1-1723942-1724563","MA1128.1",TRUE,"FOSL1::JUN",-3.27168690515048,0.00056564683014152,11.1917182887125,11.1917182887125,16.8987861526725
"chr1-1723942-1724563","MA1130.1",TRUE,"FOSL2::JUN",-3.27168690515048,0.00056564683014152,11.1160758348083,11.1160758348083,16.4145738951072
"chr1-1723942-1724563","MA1132.1",TRUE,"JUN::JUNB",-3.27168690515048,0.00056564683014152,13.2616165176324,13.2616165176324,15.0396634363671
"chr1-1723942-1724563","MA1135.1",TRUE,"FOSB::JUNB",-3.27168690515048,0.00056564683014152,10.3708682057475,10.3708682057475,16.0820402558139
"chr1-1723942-1724563","MA1137.1",TRUE,"FOSL1::JUNB",-3.27168690515048,0.00056564683014152,0,NA,15.6098495355174
"chr1-1723942-1724563","MA1141.1",TRUE,"FOS::JUND",-3.27168690515048,0.00056564683014152,10.6670521002952,10.6670521002952,17.6750718855403
"chr1-1723942-1724563","MA1142.1",TRUE,"FOSL1::JUND",-3.27168690515048,0.00056564683014152,10.4223261053604,10.4223261053604,13.3599539118646
"chr1-1723942-1724563","MA1144.1",TRUE,"FOSL2::JUND",-3.27168690515048,0.00056564683014152,11.2764881619165,11.2764881619165,16.3321550110062
"chr8-143552981-143553934","MA1148.1",TRUE,"PPARA::RXRA",-12.3551811737912,2.02644658517602e-09,18.2378293475779,16.4692647441538,23.165402023175
"chr1-1723942-1724563","MA1148.1",TRUE,"PPARA::RXRA",-3.27168690515048,0.00056564683014152,16.4692647441538,16.4692647441538,23.165402023175
"chr1-1723942-1724563","MA1101.2",TRUE,"BACH2",-3.27168690515048,0.00056564683014152,6.06818427433528,6.06818427433528,25.1775870754794
"chr8-143552981-143553934","MA1494.1",TRUE,"HNF4A",-12.3551811737912,2.02644658517602e-09,6.86488654580422,6.86488654580422,25.0302833554385
"chr1-1723942-1724563","MA1494.1",TRUE,"HNF4A",-3.27168690515048,0.00056564683014152,8.09057098101782,6.86488654580422,25.0302833554385
"chr1-1723942-1724563","MA1496.1",TRUE,"HOXA4",-3.27168690515048,0.00056564683014152,0,NA,11.3225285968137
"chr1-1723942-1724563","MA1499.1",TRUE,"HOXB4",-3.27168690515048,0.00056564683014152,9.31999119628152,9.31999119628152,12.2361328888579
"chr1-1723942-1724563","MA1504.1",TRUE,"HOXC4",-3.27168690515048,0.00056564683014152,0,NA,11.2510182132947
"chr1-1723942-1724563","MA1507.1",TRUE,"HOXD4",-3.27168690515048,0.00056564683014152,8.53745046432141,8.53745046432141,11.4535921568978
"chr1-1723942-1724563","MA1508.1",TRUE,"IKZF1",-3.27168690515048,0.00056564683014152,12.5518653298172,9.58494587591569,16.8508247012647
"chr8-143552981-143553934","MA1513.1",TRUE,"KLF15",-12.3551811737912,2.02644658517602e-09,0,NA,17.9714978890934
"chr8-143552981-143553934","MA1515.1",TRUE,"KLF2",-12.3551811737912,2.02644658517602e-09,18.1752485511217,18.1752485511217,15.0025731950172
"chr8-143552981-143553934","MA1517.1",TRUE,"KLF6",-12.3551811737912,2.02644658517602e-09,0,NA,15.6670716372198
"chr8-143552981-143553934","MA1520.1",TRUE,"MAF",-12.3551811737912,2.02644658517602e-09,12.1457595894147,12.1457595894147,21.3726206365528
"chr8-143552981-143553934","MA1521.1",TRUE,"MAFA",-12.3551811737912,2.02644658517602e-09,0,NA,20.8636675289456
"chr8-143552981-143553934","MA1522.1",TRUE,"MAZ",-12.3551811737912,2.02644658517602e-09,19.6172486253037,19.6172486253037,16.9250135230892
"chr8-143552981-143553934","MA1533.1",TRUE,"NR1I2",-12.3551811737912,2.02644658517602e-09,0,NA,22.8933954074938
"chr8-143552981-143553934","MA1537.1",TRUE,"NR2F1",-12.3551811737912,2.02644658517602e-09,16.9551819926744,11.8203863880251,24.7368448915573
"chr1-1723942-1724563","MA1537.1",TRUE,"NR2F1",-3.27168690515048,0.00056564683014152,11.8203863880251,11.8203863880251,24.7368448915573
"chr8-143552981-143553934","MA1550.1",TRUE,"PPARD",-12.3551811737912,2.02644658517602e-09,15.3416771260112,7.4029210264124,25.2456684349132
"chr1-1723942-1724563","MA1562.1",TRUE,"SOX14",-3.27168690515048,0.00056564683014152,10.200266263541,10.200266263541,17.0961111645736
"chr8-143552981-143553934","MA1574.1",TRUE,"THRB",-12.3551811737912,2.02644658517602e-09,17.063438594279,13.2057605263764,22.4296907070116
"chr1-1723942-1724563","MA1574.1",TRUE,"THRB",-3.27168690515048,0.00056564683014152,13.2057605263764,13.2057605263764,22.4296907070116
"chr1-1723942-1724563","MA1579.1",TRUE,"ZBTB26",-3.27168690515048,0.00056564683014152,12.8729438526907,12.8729438526907,16.2589231479207
"chr1-1723942-1724563","MA1581.1",TRUE,"ZBTB6",-3.27168690515048,0.00056564683014152,0,NA,17.2823695855573
"chr1-1723942-1724563","MA1583.1",TRUE,"ZFP57",-3.27168690515048,0.00056564683014152,0,NA,15.4445574568071
"chr8-143552981-143553934","MA1584.1",TRUE,"ZIC5",-12.3551811737912,2.02644658517602e-09,0,NA,24.9502981567496
"chr8-143552981-143553934","MA1592.1",TRUE,"ZNF274",-12.3551811737912,2.02644658517602e-09,20.6872685207846,20.6872685207846,22.2999786564061
"chr1-1723942-1724563","MA1596.1",TRUE,"ZNF460",-3.27168690515048,0.00056564683014152,0,NA,27.2058276920941
"chr8-143552981-143553934","MA1599.1",TRUE,"ZNF682",-12.3551811737912,2.02644658517602e-09,0,NA,22.1743512214007
"chr8-143552981-143553934","MA0746.2",TRUE,"SP3",-12.3551811737912,2.02644658517602e-09,0,NA,19.4728087986187
"chr1-1723942-1724563","MA1708.1",TRUE,"ETV7",-3.27168690515048,0.00056564683014152,0,NA,15.9295470597114
"chr1-1723942-1724563","MA1709.1",TRUE,"ZIM3",-3.27168690515048,0.00056564683014152,10.931421043341,10.931421043341,21.8300944363235
"chr8-143552981-143553934","MA1710.1",TRUE,"ZNF257",-12.3551811737912,2.02644658517602e-09,0,NA,17.4530152061782
"chr8-143552981-143553934","MA1712.1",TRUE,"ZNF454",-12.3551811737912,2.02644658517602e-09,0,NA,24.6273896915705
"chr1-1723942-1724563","MA1712.1",TRUE,"ZNF454",-3.27168690515048,0.00056564683014152,0,NA,24.6273896915705
"chr8-143552981-143553934","MA1713.1",TRUE,"ZNF610",-12.3551811737912,2.02644658517602e-09,0,NA,20.418827601765
"chr1-1723942-1724563","MA1713.1",TRUE,"ZNF610",-3.27168690515048,0.00056564683014152,0,NA,20.418827601765
"chr1-1723942-1724563","MA1715.1",TRUE,"ZNF707",-3.27168690515048,0.00056564683014152,15.5363312339653,15.5363312339653,27.0675171673723
"chr1-1723942-1724563","MA1716.1",TRUE,"ZNF76",-3.27168690515048,0.00056564683014152,0,NA,28.812071393986
"chr8-143552981-143553934","MA1719.1",TRUE,"ZNF816",-12.3551811737912,2.02644658517602e-09,18.0754345777847,18.0754345777847,25.3268359988195
"chr1-1723942-1724563","MA1721.1",TRUE,"ZNF93",-3.27168690515048,0.00056564683014152,0,NA,24.3352495209136
"chr8-143552981-143553934","MA1723.1",TRUE,"PRDM9",-12.3551811737912,2.02644658517602e-09,20.957336740101,20.957336740101,28.5075085075999
"chr8-143552981-143553934","MA1631.1",TRUE,"ASCL1",-12.3551811737912,2.02644658517602e-09,17.2509717756335,17.2509717756335,16.757035496191
"chr8-143552981-143553934","MA1637.1",TRUE,"EBF3",-12.3551811737912,2.02644658517602e-09,0,NA,17.8162296015746
"chr8-143552981-143553934","MA1648.1",TRUE,"TCF12",-12.3551811737912,2.02644658517602e-09,15.2064688540047,15.2064688540047,14.0013684323712
"chr8-143552981-143553934","MA1650.1",TRUE,"ZBTB14",-12.3551811737912,2.02644658517602e-09,0,NA,17.5679929386494
"chr8-143552981-143553934","MA1652.1",TRUE,"ZKSCAN5",-12.3551811737912,2.02644658517602e-09,14.4664841866119,14.4664841866119,18.9202437666909
"chr1-1723942-1724563","MA1652.1",TRUE,"ZKSCAN5",-3.27168690515048,0.00056564683014152,15.197311495989,14.4664841866119,18.9202437666909
"chr8-143552981-143553934","MA1653.1",TRUE,"ZNF148",-12.3551811737912,2.02644658517602e-09,20.4619170240299,20.4619170240299,19.0322509093857
"chr8-143552981-143553934","MA1730.1",TRUE,"ZNF708",-12.3551811737912,2.02644658517602e-09,16.958788004581,16.958788004581,21.1450687205253
"chr8-143552981-143553934","MA1102.2",TRUE,"CTCFL",-12.3551811737912,2.02644658517602e-09,0,NA,17.6570248679539
"chr8-143552981-143553934","MA0598.3",TRUE,"EHF",-12.3551811737912,2.02644658517602e-09,13.0433927770692,13.0433927770692,19.0338505847221
"chr1-1723942-1724563","MA0598.3",TRUE,"EHF",-3.27168690515048,0.00056564683014152,15.8320498971351,13.0433927770692,19.0338505847221
"chr8-143552981-143553934","MA0473.3",TRUE,"ELF1",-12.3551811737912,2.02644658517602e-09,0,16.5830543017017,18.8901888396175
"chr1-1723942-1724563","MA0473.3",TRUE,"ELF1",-3.27168690515048,0.00056564683014152,16.5830543017017,16.5830543017017,18.8901888396175
"chr1-1723942-1724563","MA0640.2",TRUE,"ELF3",-3.27168690515048,0.00056564683014152,14.7965096878912,14.7965096878912,18.0609385918818
"chr1-1723942-1724563","MA0761.2",TRUE,"ETV1",-3.27168690515048,0.00056564683014152,16.4266473160713,16.4266473160713,18.0329611073163
"chr8-143552981-143553934","MA0062.3",TRUE,"GABPA",-12.3551811737912,2.02644658517602e-09,0,17.0060591983553,18.3393971187814
"chr1-1723942-1724563","MA0062.3",TRUE,"GABPA",-3.27168690515048,0.00056564683014152,17.0060591983553,17.0060591983553,18.3393971187814
"chr8-143552981-143553934","MA0039.4",TRUE,"KLF4",-12.3551811737912,2.02644658517602e-09,0,NA,16.1625175356859
"chr8-143552981-143553934","MA0499.2",TRUE,"MYOD1",-12.3551811737912,2.02644658517602e-09,16.5657465091715,16.5657465091715,16.8433516064046
"chr1-1723942-1724563","MA0684.2",TRUE,"RUNX3",-3.27168690515048,0.00056564683014152,10.5002033664249,10.5002033664249,14.9478952837933
"chr8-143552981-143553934","MA0745.2",TRUE,"SNAI2",-12.3551811737912,2.02644658517602e-09,15.9751894100729,15.9751894100729,17.2352682520887
"chr8-143552981-143553934","MA0081.2",TRUE,"SPIB",-12.3551811737912,2.02644658517602e-09,0,14.8360852020971,23.1643045182598
"chr1-1723942-1724563","MA0081.2",TRUE,"SPIB",-3.27168690515048,0.00056564683014152,14.8360852020971,14.8360852020971,23.1643045182598
"chr1-1723942-1724563","MA0829.2",TRUE,"SREBF1",-3.27168690515048,0.00056564683014152,12.0253661206262,12.0253661206262,19.1099141436411
"chr8-143552981-143553934","MA0522.3",TRUE,"TCF3",-12.3551811737912,2.02644658517602e-09,0,NA,14.2297425530451
"chr8-143552981-143553934","MA0830.2",TRUE,"TCF4",-12.3551811737912,2.02644658517602e-09,0,NA,16.2751501487645
"chr1-1723942-1724563","MA0093.3",TRUE,"USF1",-3.27168690515048,0.00056564683014152,13.8660070591671,13.8660070591671,19.0668917355224
"chr8-143552981-143553934","MA0528.2",TRUE,"ZNF263",-12.3551811737912,2.02644658517602e-09,15.7781127636402,15.7781127636402,16.9158545865747
"chr8-143552981-143553934","MA1929.1",TRUE,"CTCF",-12.3551811737912,2.02644658517602e-09,0,NA,37.3695101687802
"chr8-143552981-143553934","MA1930.1",TRUE,"CTCF",-12.3551811737912,2.02644658517602e-09,0,17.2457455503748,39.3553121614462
"chr1-1723942-1724563","MA1930.1",TRUE,"CTCF",-3.27168690515048,0.00056564683014152,17.2457455503748,17.2457455503748,39.3553121614462
"chr1-1723942-1724563","MA1935.1",TRUE,"ERF::FOXI1",-3.27168690515048,0.00056564683014152,12.4002472143204,12.4002472143204,18.4819020742542
"chr8-143552981-143553934","MA1936.1",TRUE,"ERF::FOXO1",-12.3551811737912,2.02644658517602e-09,13.3307247750852,13.3307247750852,19.8006003873938
"chr1-1723942-1724563","MA1942.1",TRUE,"ETV2::FOXI1",-3.27168690515048,0.00056564683014152,14.2484354884625,14.2484354884625,21.2264447586566
"chr1-1723942-1724563","MA1946.1",TRUE,"ETV5::FOXI1",-3.27168690515048,0.00056564683014152,0,NA,20.8905263355464
"chr1-1723942-1724563","MA1947.1",TRUE,"ETV5::FOXO1",-3.27168690515048,0.00056564683014152,11.2731862386899,11.2731862386899,18.7590924515746
"chr1-1723942-1724563","MA1950.1",TRUE,"FLI1::FOXI1",-3.27168690515048,0.00056564683014152,12.2591734307962,12.2591734307962,20.1148991208414
"chr1-1723942-1724563","MA1952.1",TRUE,"FOXJ2::ELF1",-3.27168690515048,0.00056564683014152,13.4926530272011,13.4926530272011,19.848334130277
"chr8-143552981-143553934","MA1953.1",TRUE,"FOXO1::ELF1",-12.3551811737912,2.02644658517602e-09,11.352419269214,11.352419269214,20.6152471415024
"chr1-1723942-1724563","MA1953.1",TRUE,"FOXO1::ELF1",-3.27168690515048,0.00056564683014152,12.6685558776254,11.352419269214,20.6152471415024
"chr1-1723942-1724563","MA1954.1",TRUE,"FOXO1::ELK1",-3.27168690515048,0.00056564683014152,12.3427832207504,9.38624528485822,20.9280707699581
"chr1-1723942-1724563","MA1955.1",TRUE,"FOXO1::ELK3",-3.27168690515048,0.00056564683014152,9.26202772088836,9.26202772088836,21.2009978844544
"chr1-1723942-1724563","MA1956.1",TRUE,"FOXO1::FLI1",-3.27168690515048,0.00056564683014152,12.2013972991244,5.4910857883766,23.6037925417019
"chr8-143552981-143553934","MA1959.1",TRUE,"KLF7",-12.3551811737912,2.02644658517602e-09,18.5736961974217,18.5736961974217,15.2372945016861
"chr8-143552981-143553934","MA1961.1",TRUE,"PATZ1",-12.3551811737912,2.02644658517602e-09,19.8552530846236,19.8552530846236,18.7781966523068
"chr8-143552981-143553934","MA1964.1",TRUE,"SMAD2",-12.3551811737912,2.02644658517602e-09,14.4269814135212,14.4269814135212,13.3480895738154
"chr8-143552981-143553934","MA1965.1",TRUE,"SP5",-12.3551811737912,2.02644658517602e-09,18.0533887872629,18.0533887872629,14.7082835574601
"chr8-143552981-143553934","MA1969.1",TRUE,"THRA",-12.3551811737912,2.02644658517602e-09,14.0068720556274,14.0068720556274,32.4867452568941
"chr8-143552981-143553934","MA1976.1",TRUE,"ZNF320",-12.3551811737912,2.02644658517602e-09,23.4382810137504,19.0956705520801,32.1580413441376
"chr1-1723942-1724563","MA1976.1",TRUE,"ZNF320",-3.27168690515048,0.00056564683014152,19.0956705520801,19.0956705520801,32.1580413441376
"chr8-143552981-143553934","MA1981.1",TRUE,"ZNF530",-12.3551811737912,2.02644658517602e-09,17.9078722687017,17.9078722687017,25.1274088439134
"chr8-143552981-143553934","MA1987.1",TRUE,"ZNF701",-12.3551811737912,2.02644658517602e-09,16.5738893640605,16.5738893640605,26.7786097330944
"chr8-143552981-143553934","MA0079.5",TRUE,"SP1",-12.3551811737912,2.02644658517602e-09,19.8012430355836,19.8012430355836,16.464841339848
"chr8-143552981-143553934","MA0493.2",TRUE,"KLF1",-12.3551811737912,2.02644658517602e-09,18.2753147603212,18.2753147603212,14.9389130645856
"chr8-143552981-143553934","MA0516.3",TRUE,"SP2",-12.3551811737912,2.02644658517602e-09,19.5807319720613,19.5807319720613,16.2443302763257
"chr8-143552981-143553934","MA0685.2",TRUE,"SP4",-12.3551811737912,2.02644658517602e-09,19.5403797591962,19.5403797591962,16.2039780634606
"chr8-143552981-143553934","MA0740.2",TRUE,"KLF14",-12.3551811737912,2.02644658517602e-09,19.2713252230459,19.2713252230459,15.9349235273103
"chr8-143552981-143553934","MA0742.2",TRUE,"KLF12",-12.3551811737912,2.02644658517602e-09,20.0320768590282,20.0320768590282,16.6956751632926
"chr1-1723942-1724563","MA1483.2",TRUE,"ELF2",-3.27168690515048,0.00056564683014152,0,NA,18.6022813006669
"chr8-143552981-143553934","MA1511.2",TRUE,"KLF10",-12.3551811737912,2.02644658517602e-09,19.8922906114448,19.8922906114448,16.5558889157092
"chr8-143552981-143553934","MA1630.2",TRUE,"ZNF281",-12.3551811737912,2.02644658517602e-09,0,NA,19.9104536569544
"chr1-1723942-1724563","MA1633.2",TRUE,"BACH1",-3.27168690515048,0.00056564683014152,11.9315150717707,11.9315150717707,16.6742378074287
"chr8-143552981-143553934","MA0597.2",TRUE,"THAP1",-12.3551811737912,2.02644658517602e-09,0,NA,16.6225908814343
